Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
440	-3547578	-3547604	26.7165	0.0021551	0.00186662	0.0208256	0.00455102	0.0978463	0.0334615	0.0115617	0.0900082	0.0498249	0.00805136	0.160689	0.00388776	0.00187591	0.0174267	0.645936	0.01553	0.00683138	0.0281534	0.00596347	2.28654e-06	0.0133041	0.00968752	0.00517753	0.11292	0.0195095	0.00790926	0.00796737	0.00604289	0.00536937	0.270254	0	0.229046	0.228905	0	0.271795	0.270254	0.229046	0.228905	0.271795	0.283648	0.216195	0.216508	0.283649	1.394336
450	-3547581	-3547607	26.725	0.00224448	0.00186662	0.020888	0.00445625	0.0978463	0.0335012	0.0117508	0.0900082	0.0499275	0.00824477	0.161163	0.00381724	0.00202738	0.0174267	0.645936	0.0152756	0.00640415	0.0281534	0.0059468	2.54176e-06	0.0133352	0.00968752	0.00496622	0.112061	0.01937	0.00780006	0.00796737	0.00604289	0.00536937	0.270653	0	0.22892	0.22878	0	0.271647	0.270653	0.22892	0.22878	0.271647	0.283648	0.216195	0.216508	0.283649	1.393486
460	-3547573	-3547600	26.74323	0.0022348	0.00193397	0.0204138	0.00445625	0.0978463	0.0335395	0.0113514	0.0900082	0.0499275	0.00864429	0.160418	0.00381022	0.00186668	0.0172606	0.645936	0.0154761	0.00669259	0.027697	0.0059331	9.63475e-06	0.0128941	0.00968752	0.00524992	0.112061	0.01937	0.00757506	0.00810598	0.00589566	0.00536937	0.270245	0	0.228575	0.229944	0	0.271237	0.270245	0.228575	0.229944	0.271237	0.283648	0.216195	0.216508	0.283649	1.391664
470	-3547569	-3547595	26.72337	0.00215626	0.00192809	0.0209589	0.00453638	0.0978463	0.0334573	0.0115801	0.0887271	0.050284	0.00834205	0.161645	0.0036989	0.00186668	0.0176113	0.645936	0.0154761	0.00650274	0.0279756	0.00611939	5.089e-05	0.0132247	0.00968752	0.00524992	0.112061	0.0196474	0.00764033	0.00838733	0.00591426	0.00513795	0.270052	0	0.229124	0.22978	0	0.271044	0.270052	0.229124	0.22978	0.271044	0.283648	0.216195	0.216508	0.283649	1.393649
480	-3547563	-3547589	26.71544	0.00215221	0.00187741	0.0209589	0.00462229	0.0978463	0.0343447	0.0115592	0.0887271	0.050284	0.00850963	0.161645	0.0036989	0.00186668	0.0175105	0.645936	0.0154589	0.00655348	0.0277282	0.00574351	1.19926e-05	0.0128682	0.00970532	0.00499858	0.11331	0.0196474	0.00764033	0.00802888	0.00591426	0.00529391	0.270437	0	0.22945	0.228682	0	0.27143	0.270437	0.22945	0.228682	0.27143	0.283648	0.216195	0.216508	0.283649	1.394442
490	-3547564	-3547591	26.71321	0.00214346	0.00190774	0.0211658	0.00455834	0.0978463	0.0343447	0.0114031	0.0887271	0.050284	0.00850963	0.161645	0.00377192	0.00183314	0.0174912	0.645936	0.0152522	0.00679441	0.0277282	0.0059666	2.24124e-05	0.0127463	0.00986917	0.00517305	0.11331	0.0191924	0.00749774	0.00837671	0.00592486	0.00524328	0.270437	0	0.22945	0.228682	0	0.27143	0.270437	0.22945	0.228682	0.27143	0.283648	0.216195	0.216508	0.283649	1.394665
500	-3547568	-3547594	26.69519	0.00220457	0.00190774	0.0213299	0.00459025	0.0979786	0.0343447	0.0114031	0.0888618	0.050284	0.00856262	0.161645	0.00388874	0.00183314	0.0174912	0.645936	0.0152522	0.00672209	0.0282	0.00593207	3.77678e-05	0.0127358	0.00979165	0.00516013	0.11332	0.0195219	0.00769646	0.00840174	0.00592486	0.00550965	0.270437	0	0.22945	0.228682	0	0.27143	0.270437	0.22945	0.228682	0.27143	0.283648	0.216195	0.216508	0.283649	1.396468
510	-3547568	-3547595	26.69392	0.00223898	0.00190996	0.0213299	0.00466201	0.0979786	0.0342094	0.0112368	0.0888618	0.050284	0.00850409	0.161645	0.00366984	0.00183314	0.0174818	0.647801	0.0152522	0.00672209	0.0282	0.0058182	7.54697e-06	0.0132382	0.00942612	0.00500934	0.112082	0.0195765	0.00792419	0.00833489	0.00591634	0.00543964	0.271165	0	0.229093	0.228734	0	0.271008	0.271165	0.229093	0.228734	0.271008	0.283648	0.216195	0.216508	0.283649	1.396594
520	-3547569	-3547595	26.6975	0.00225035	0.00195118	0.0213924	0.00443544	0.0979786	0.0339606	0.0113353	0.0888618	0.050284	0.00852871	0.161645	0.00398391	0.00178861	0.0174931	0.647801	0.0153062	0.00659975	0.0282	0.00593344	2.41711e-05	0.0131809	0.00965286	0.00492823	0.112082	0.0193005	0.00768563	0.00816749	0.00596329	0.00552148	0.271091	0	0.229117	0.228757	0	0.271035	0.271091	0.229117	0.228757	0.271035	0.283648	0.216195	0.216508	0.283649	1.396237
530	-3547574	-3547600	26.69631	0.0022443	0.00180356	0.0211658	0.00453734	0.0979786	0.0339606	0.011377	0.0881242	0.0498856	0.00837242	0.161645	0.00398391	0.00186458	0.0175597	0.647801	0.0154809	0.00659677	0.0282	0.00581975	0.000103688	0.0130106	0.00965286	0.0051798	0.113045	0.0193005	0.00801822	0.00816749	0.00596329	0.00551233	0.271091	0	0.229117	0.228757	0	0.271035	0.271091	0.229117	0.228757	0.271035	0.283648	0.216195	0.216508	0.283649	1.396356
540	-3547571	-3547597	26.70524	0.00219809	0.00196136	0.0210904	0.00449038	0.0984645	0.0337935	0.011377	0.0887021	0.0498856	0.00837242	0.161645	0.00397246	0.00175781	0.0175597	0.647801	0.0157082	0.00664668	0.0282	0.00582228	1.64319e-05	0.0128265	0.00958055	0.00503649	0.112168	0.0193005	0.00759377	0.00847972	0.00571066	0.00530044	0.271091	0	0.229117	0.228757	0	0.271035	0.271091	0.229117	0.228757	0.271035	0.283648	0.216195	0.216508	0.283649	1.395462
550	-3547567	-3547594	26.7502	0.00231101	0.00184205	0.0207148	0.00454515	0.0984645	0.0337935	0.0113763	0.0887021	0.0503862	0.00869609	0.162275	0.00377058	0.00185396	0.0175597	0.641842	0.015504	0.00667899	0.0282	0.00578541	3.60814e-06	0.0128265	0.00974336	0.00540605	0.112168	0.0192757	0.00766828	0.00828909	0.00603473	0.00524955	0.271091	0	0.229117	0.228757	0	0.271035	0.271091	0.229117	0.228757	0.271035	0.283648	0.216195	0.216508	0.283649	1.390966
560	-3547566	-3547593	26.75455	0.00225417	0.00192004	0.0207148	0.00453408	0.0984645	0.0340913	0.0113763	0.0887021	0.0506965	0.00822366	0.161618	0.00374257	0.00198144	0.017446	0.641842	0.015504	0.00667899	0.0279493	0.00588567	5.42612e-06	0.0133042	0.00980053	0.00503062	0.112168	0.0192757	0.00766828	0.00820019	0.00609731	0.00535628	0.271091	0	0.229117	0.228757	0	0.271035	0.271091	0.229117	0.228757	0.271035	0.283648	0.216195	0.216508	0.283649	1.390531
570	-3547569	-3547595	26.76085	0.00225324	0.00192308	0.0206698	0.00453408	0.0984645	0.0338052	0.0111967	0.0887021	0.0506965	0.00847516	0.161618	0.00374257	0.00185551	0.017446	0.641842	0.0152831	0.00674647	0.0276967	0.00584794	1.29382e-05	0.0127413	0.00972995	0.00524286	0.112168	0.0192757	0.00802276	0.00855991	0.00609213	0.00525729	0.271195	0	0.229205	0.228845	0	0.270755	0.271195	0.229205	0.228845	0.270755	0.283648	0.216195	0.216508	0.283649	1.389901
580	-3547569	-3547596	26.76041	0.00225341	0.00173888	0.0206698	0.0046219	0.0984645	0.0338052	0.0113185	0.0887021	0.0506965	0.00860872	0.161618	0.00389235	0.00187245	0.0172445	0.641842	0.0151451	0.00674647	0.0283886	0.00584794	1.75032e-05	0.0127527	0.00986149	0.00519803	0.112168	0.0192807	0.00776741	0.00820676	0.00595912	0.00525729	0.271195	0	0.229205	0.228845	0	0.270755	0.271195	0.229205	0.228845	0.270755	0.283648	0.216195	0.216508	0.283649	1.389945
590	-3547566	-3547592	26.76776	0.00220155	0.00186998	0.0206698	0.0046219	0.0981609	0.0335647	0.0113185	0.0887021	0.0503907	0.00860872	0.161084	0.00389371	0.00194934	0.017502	0.64296	0.0156536	0.00669587	0.027473	0.00584794	2.62154e-06	0.0126828	0.00988539	0.00514988	0.112168	0.0192323	0.00746167	0.0083057	0.00588588	0.00526786	0.271071	0	0.2291	0.229197	0	0.270632	0.271071	0.2291	0.229197	0.270632	0.283648	0.216195	0.216508	0.283649	1.38921
600	-3547568	-3547595	26.72963	0.00227618	0.00191213	0.0212803	0.00471136	0.0981609	0.0342788	0.0115693	0.0887021	0.0506134	0.00873835	0.161084	0.00389371	0.00181363	0.017502	0.644012	0.015299	0.00669587	0.0280467	0.00593645	2.17514e-06	0.0132493	0.00928606	0.00514988	0.112168	0.0192323	0.0078221	0.00831953	0.00587832	0.00539	0.271406	0	0.228995	0.229092	0	0.270507	0.271406	0.228995	0.229092	0.270507	0.283648	0.216195	0.216508	0.283649	1.393023
610	-3547563	-3547589	26.72843	0.00221227	0.00190389	0.021067	0.00471133	0.098192	0.0342788	0.0115015	0.0887021	0.0501356	0.0084427	0.161084	0.00384059	0.00187202	0.0179736	0.644012	0.0154271	0.00669587	0.0275682	0.00587878	1.83396e-06	0.01303	0.00975386	0.00496336	0.113184	0.0192843	0.00764098	0.00845308	0.00600533	0.00532709	0.271194	0	0.2292	0.229311	0	0.270295	0.271194	0.2292	0.229311	0.270295	0.283537	0.216111	0.216423	0.28393	1.393143
620	-3547571	-3547597	26.73152	0.00218654	0.00183522	0.0206069	0.00467945	0.0989964	0.0342757	0.0113719	0.08924	0.0501356	0.00851888	0.161084	0.00367116	0.00193717	0.0172207	0.642648	0.0156784	0.00669587	0.0279924	0.00609797	6.25045e-06	0.0132658	0.00975621	0.00521373	0.113032	0.0193005	0.00773878	0.00825087	0.00594567	0.00545185	0.27138	0	0.229357	0.229468	0	0.269795	0.27138	0.229357	0.229468	0.269795	0.283671	0.216213	0.216525	0.283591	1.392834
630	-3547562	-3547589	26.70406	0.0022547	0.00189008	0.0209455	0.00465659	0.0987316	0.034041	0.0113719	0.0889174	0.0499476	0.00870781	0.161753	0.00393662	0.00186448	0.0172207	0.645627	0.0151993	0.00664537	0.028024	0.00598161	2.15821e-05	0.0132723	0.00971811	0.00509934	0.113032	0.0195857	0.00773878	0.00827993	0.0059359	0.00517953	0.27138	0	0.229357	0.229468	0	0.269795	0.27138	0.229357	0.229468	0.269795	0.283671	0.216213	0.216525	0.283591	1.39558
640	-3547565	-3547592	26.715	0.00216848	0.00186712	0.0210503	0.00465659	0.0985199	0.034041	0.0115117	0.0889174	0.050025	0.00833766	0.161753	0.00388873	0.00178106	0.0172207	0.645627	0.0154124	0.00667834	0.0278588	0.00604837	1.50497e-05	0.0132723	0.00961157	0.0050183	0.113032	0.019022	0.00766314	0.0082061	0.00611538	0.00516636	0.271095	0	0.229116	0.230276	0	0.269513	0.271095	0.229116	0.230276	0.269513	0.283671	0.216213	0.216525	0.283591	1.394486
650	-3547562	-3547588	26.69565	0.00226243	0.00189707	0.0209734	0.00466457	0.0985199	0.034041	0.0115047	0.0889174	0.050025	0.00850378	0.161753	0.00390843	0.00187088	0.0175365	0.647301	0.015514	0.00655079	0.0277901	0.00591297	8.06664e-06	0.0131837	0.00961157	0.00517949	0.112349	0.0193671	0.00764424	0.00832247	0.0058886	0.00541915	0.271095	0	0.229116	0.230276	0	0.269513	0.271095	0.229116	0.230276	0.269513	0.283671	0.216213	0.216525	0.283591	1.396421
660	-3547569	-3547596	26.6906	0.00209296	0.00189298	0.0207746	0.00458732	0.0990674	0.0340305	0.011122	0.0889174	0.050025	0.00841906	0.161486	0.00372525	0.00193896	0.0176472	0.647837	0.0154684	0.0067874	0.0278747	0.00617834	1.05982e-05	0.0131707	0.00995998	0.00503848	0.112349	0.019712	0.00761756	0.00812811	0.0058886	0.00517794	0.270919	0	0.228967	0.230125	0	0.269989	0.270919	0.228967	0.230125	0.269989	0.283671	0.216213	0.216525	0.283591	1.396926
670	-3547568	-3547594	26.70181	0.00223507	0.00187768	0.0208538	0.00450358	0.0982435	0.0340305	0.0112144	0.0887227	0.0500658	0.00844465	0.161914	0.00373823	0.00177075	0.0173404	0.646697	0.0154684	0.00675446	0.0279522	0.00629261	2.40104e-06	0.012848	0.00995998	0.00495236	0.112942	0.0197126	0.00782979	0.00821629	0.00597947	0.00524378	0.270556	0	0.22866	0.229817	0	0.270967	0.270556	0.22866	0.229817	0.270967	0.283671	0.216213	0.216525	0.283591	1.395805
680	-3547568	-3547594	26.7378	0.00211002	0.00194497	0.0211217	0.00459541	0.0982611	0.0337117	0.0116446	0.0886373	0.0500658	0.00853707	0.161304	0.00388836	0.00180607	0.0171878	0.643686	0.0154377	0.00669867	0.0279522	0.00603611	5.22273e-05	0.0128637	0.00984255	0.00513505	0.112942	0.0195423	0.00745383	0.00821629	0.00608764	0.00544459	0.270602	0	0.2287	0.229685	0	0.271013	0.270602	0.2287	0.229685	0.271013	0.283353	0.216309	0.216621	0.283717	1.392206
690	-3547568	-3547595	26.7401	0.00224783	0.00189894	0.0210739	0.00459541	0.098642	0.0337117	0.0113246	0.0886373	0.0500658	0.00825914	0.161304	0.00392572	0.00186407	0.0172057	0.644052	0.0154377	0.00670241	0.027607	0.00608725	4.82333e-06	0.0133382	0.00976863	0.00496134	0.112455	0.0192267	0.00779566	0.00850012	0.00618768	0.00509578	0.270602	0	0.2287	0.229685	0	0.271013	0.270602	0.2287	0.229685	0.271013	0.283353	0.216309	0.216621	0.283717	1.391976
700	-3547567	-3547594	26.73135	0.00214925	0.0018798	0.0207363	0.00476691	0.098642	0.0340673	0.0112313	0.0886373	0.0506051	0.00840392	0.161304	0.00384089	0.00174263	0.0176615	0.644309	0.0152928	0.00694615	0.0274649	0.00617616	9.10483e-06	0.0133382	0.00971382	0.00493406	0.112777	0.0190811	0.00765735	0.00829308	0.00590667	0.00528497	0.270602	0	0.2287	0.229685	0	0.271013	0.270602	0.2287	0.229685	0.271013	0.283293	0.216327	0.216639	0.28374	1.392852
710	-3547564	-3547591	26.73252	0.00208597	0.00196045	0.0211442	0.00470234	0.0983006	0.0336804	0.0112805	0.0886373	0.0500324	0.00845346	0.161473	0.00381571	0.00181854	0.0173065	0.644309	0.0157811	0.00672287	0.0276058	0.0059938	5.58409e-06	0.0129631	0.00974777	0.00508892	0.113093	0.0195703	0.00776401	0.00814255	0.00615415	0.00510239	0.271099	0	0.22912	0.22827	0	0.271511	0.271099	0.22912	0.22827	0.271511	0.283293	0.216327	0.216639	0.28374	1.392735
720	-3547564	-3547590	26.73934	0.00208678	0.00195726	0.0208234	0.00462841	0.0983006	0.0336804	0.011458	0.0885983	0.0500324	0.00860342	0.161943	0.00384106	0.00185376	0.0175188	0.644309	0.0154359	0.00672287	0.0276058	0.00592701	2.67836e-05	0.0130986	0.00944462	0.00515724	0.111977	0.0197583	0.00784873	0.0082644	0.00574117	0.00540986	0.271099	0	0.22912	0.22827	0	0.271511	0.271099	0.22912	0.22827	0.271511	0.283293	0.216327	0.216639	0.28374	1.392052
730	-3547572	-3547598	26.73134	0.00222242	0.00198076	0.0206316	0.00463587	0.0985619	0.0336804	0.0113237	0.0885983	0.0500324	0.00862778	0.160881	0.00372457	0.00195095	0.0177229	0.646337	0.0150918	0.00674774	0.0276058	0.00583777	2.26714e-06	0.0128549	0.0100524	0.00509419	0.111977	0.0197731	0.00743674	0.0082644	0.00581847	0.00538354	0.271099	0	0.22912	0.22827	0	0.271511	0.271099	0.22912	0.22827	0.271511	0.283293	0.216327	0.216639	0.28374	1.392852
740	-3547563	-3547590	26.73204	0.00222389	0.00185248	0.02105	0.0046835	0.0977671	0.034088	0.0114514	0.088215	0.0500324	0.00863202	0.160881	0.00378636	0.00190623	0.0173383	0.646337	0.0154922	0.00665134	0.0279997	0.00579025	1.44681e-06	0.0129678	0.00979159	0.00504601	0.111977	0.0197731	0.00777859	0.00811629	0.00595474	0.00519716	0.271205	0	0.22882	0.228359	0	0.271616	0.271205	0.22882	0.228359	0.271616	0.283293	0.216327	0.216639	0.28374	1.392782
750	-3547565	-3547592	26.72045	0.00217074	0.00196985	0.02105	0.00476576	0.0983747	0.034088	0.0115053	0.0882243	0.0500324	0.00862498	0.161237	0.00374515	0.00172121	0.0172074	0.646337	0.0152023	0.00655385	0.0275464	0.00590255	1.71565e-05	0.0129884	0.00989594	0.0050428	0.113126	0.01938	0.00770736	0.00825942	0.0059896	0.00527603	0.270737	0	0.228425	0.229689	0	0.271148	0.270737	0.228425	0.229689	0.271148	0.283293	0.216327	0.216639	0.28374	1.393941
760	-3547564	-3547591	26.70074	0.00220097	0.0018851	0.0210524	0.00442314	0.0989622	0.034088	0.0112095	0.0887996	0.0508207	0.00861544	0.161237	0.00379007	0.00189791	0.0174947	0.645326	0.01569	0.00659303	0.0280547	0.00591181	8.64876e-06	0.0132191	0.00948215	0.00507173	0.113585	0.01938	0.00772229	0.00821771	0.00598818	0.0051849	0.270737	0	0.228425	0.229689	0	0.271148	0.270737	0.228425	0.229689	0.271148	0.283293	0.216327	0.216639	0.28374	1.395912
770	-3547568	-3547595	26.72352	0.00219882	0.00176381	0.02078	0.00455867	0.0989622	0.034088	0.011454	0.0888456	0.0508207	0.00845089	0.161237	0.00386861	0.0017825	0.0174371	0.645326	0.0152132	0.00658698	0.0276546	0.00587266	8.10372e-05	0.0133158	0.00972258	0.00518676	0.112226	0.0194015	0.00777085	0.00803799	0.00590283	0.00508722	0.271192	0	0.228809	0.230075	0	0.269924	0.271192	0.228809	0.230075	0.269924	0.283293	0.216327	0.216639	0.28374	1.393634
780	-3547568	-3547595	26.72577	0.00230406	0.0017855	0.0207452	0.00453339	0.0977065	0.0340639	0.011454	0.0888456	0.0510027	0.00838615	0.161566	0.00373256	0.00184551	0.0179352	0.645326	0.0151838	0.00671673	0.0276546	0.00585146	2.41495e-05	0.0132541	0.00981816	0.00507121	0.112226	0.0195687	0.00770382	0.00804031	0.00588824	0.00517566	0.271464	0	0.229038	0.229303	0	0.270195	0.271464	0.229038	0.229303	0.270195	0.283293	0.216327	0.216639	0.28374	1.393409
790	-3547565	-3547592	26.7296	0.00224033	0.00190534	0.0209341	0.00436251	0.0977065	0.0341422	0.0114688	0.0888456	0.0502636	0.00859061	0.161566	0.00379629	0.00184551	0.0169704	0.645326	0.0153373	0.00671673	0.0277594	0.00595344	3.62084e-06	0.0131071	0.00992196	0.00516512	0.112226	0.0194132	0.00791775	0.00831226	0.0060493	0.0051793	0.271464	0	0.229038	0.229303	0	0.270195	0.271464	0.229038	0.229303	0.270195	0.283293	0.216327	0.216639	0.28374	1.393026
800	-3547568	-3547595	26.69249	0.0021506	0.00191686	0.0208007	0.0045706	0.099373	0.0338601	0.0116067	0.0891108	0.0502636	0.00859061	0.161566	0.00391051	0.00187524	0.0174882	0.646506	0.0153373	0.00678949	0.0276852	0.00607689	3.70494e-05	0.012825	0.00976443	0.00516016	0.112226	0.0195038	0.00773793	0.00834359	0.00604334	0.00561841	0.271464	0	0.229038	0.229303	0	0.270195	0.271464	0.229038	0.229303	0.270195	0.283293	0.216327	0.216639	0.28374	1.396738
810	-3547567	-3547594	26.70952	0.00213096	0.00192489	0.0205617	0.00486007	0.0981213	0.033257	0.0113606	0.0884425	0.0505261	0.00845955	0.16177	0.00391051	0.00176962	0.0176085	0.646506	0.0152424	0.00665715	0.0276101	0.0060008	3.88447e-06	0.0130404	0.00977158	0.0051263	0.113678	0.0194342	0.00782437	0.00814279	0.00611449	0.00517795	0.271155	0	0.228778	0.229025	0	0.271042	0.271155	0.228778	0.229025	0.271042	0.283293	0.216327	0.216639	0.28374	1.395034
820	-3547562	-3547588	26.72188	0.00220292	0.00199313	0.0209774	0.00483092	0.098402	0.0338949	0.0115362	0.0886682	0.0502531	0.00845955	0.161061	0.00381614	0.00179467	0.0176085	0.646506	0.0153579	0.00667747	0.0274836	0.0057451	1.18404e-05	0.0130522	0.00977388	0.00521505	0.111974	0.0192933	0.0076154	0.00826633	0.00600246	0.00532547	0.271155	0	0.228778	0.229025	0	0.271042	0.271155	0.228778	0.229025	0.271042	0.283293	0.216327	0.216639	0.28374	1.393798
830	-3547565	-3547592	26.70722	0.00208318	0.00183678	0.0211071	0.00461335	0.098452	0.0339754	0.0114641	0.0888616	0.0500321	0.00867462	0.161848	0.00381614	0.00183615	0.0176403	0.646764	0.0152848	0.00661581	0.0279205	0.00596696	2.42171e-05	0.0129324	0.0100112	0.00520534	0.11249	0.0191621	0.00754938	0.00817594	0.00570463	0.00521533	0.270877	0	0.228866	0.229112	0	0.271145	0.270877	0.228866	0.229112	0.271145	0.283293	0.216327	0.216639	0.28374	1.395264
840	-3547561	-3547587	26.71952	0.00218119	0.00195532	0.0206046	0.00441652	0.0981941	0.033643	0.0112534	0.0884672	0.0504424	0.00846705	0.162366	0.00385537	0.0018483	0.0174461	0.645944	0.0151325	0.00667408	0.0279205	0.00596696	6.30122e-06	0.0130757	0.00974773	0.00507984	0.11249	0.0195502	0.00767419	0.00828757	0.00599691	0.00534718	0.270934	0	0.228914	0.22895	0	0.271202	0.270934	0.228914	0.22895	0.271202	0.283293	0.216327	0.216639	0.28374	1.394035
850	-3547567	-3547594	26.73302	0.00215691	0.00185237	0.0211732	0.00451338	0.0980712	0.0338034	0.011574	0.0888435	0.0501392	0.00846705	0.161203	0.00385537	0.00180161	0.0176222	0.645944	0.0150385	0.00678923	0.0276883	0.00584954	9.59726e-05	0.0130664	0.00951605	0.00518261	0.112519	0.0189791	0.00773876	0.00822661	0.00578446	0.00518879	0.270934	0	0.228914	0.22895	0	0.271202	0.270934	0.228914	0.22895	0.271202	0.283293	0.216327	0.216639	0.28374	1.392684
860	-3547561	-3547588	26.71594	0.0021995	0.00194889	0.0206449	0.00459675	0.0986758	0.0338034	0.0115697	0.0888435	0.0507227	0.00855109	0.161013	0.00378594	0.00183883	0.0174547	0.645944	0.0154414	0.00665058	0.0275	0.00603474	1.13075e-05	0.0130664	0.0101105	0.00501973	0.112519	0.0192929	0.00767408	0.00830128	0.00583628	0.0053404	0.270934	0	0.228914	0.22895	0	0.271202	0.270934	0.228914	0.22895	0.271202	0.283293	0.216327	0.216639	0.28374	1.394392
870	-3547565	-3547591	26.7129	0.00219264	0.001898	0.0207273	0.00469269	0.0986758	0.0339556	0.0111259	0.0893132	0.0502682	0.0085621	0.160117	0.00389869	0.00180956	0.0174547	0.645944	0.0153509	0.00665058	0.0281084	0.00579163	8.74483e-06	0.0131849	0.00983799	0.00526001	0.113287	0.0192942	0.00773633	0.00817156	0.00607907	0.00529946	0.27088	0	0.22853	0.229842	0	0.270748	0.27088	0.22853	0.229842	0.270748	0.283293	0.216327	0.216639	0.28374	1.394696
880	-3547562	-3547588	26.70832	0.00219264	0.00191284	0.021056	0.00459386	0.098878	0.0339704	0.0112256	0.0891937	0.0505219	0.00844426	0.160775	0.00396798	0.00191315	0.017685	0.645944	0.0154305	0.00665058	0.0276069	0.00572248	2.12335e-07	0.013195	0.00966172	0.00503148	0.112973	0.019167	0.00774633	0.00829599	0.00609784	0.00529946	0.270873	0	0.228524	0.229862	0	0.270741	0.270873	0.228524	0.229862	0.270741	0.283293	0.216327	0.216639	0.28374	1.395154
890	-3547569	-3547595	26.71303	0.00225289	0.0018443	0.0206822	0.00450404	0.0983413	0.0339503	0.0112102	0.0891163	0.0504251	0.00867936	0.161435	0.00395523	0.00175788	0.0172574	0.645944	0.0153837	0.00694098	0.0276069	0.00589818	3.10472e-05	0.0130221	0.00952125	0.00513143	0.113542	0.0194345	0.0074416	0.00826746	0.00584429	0.00526152	0.271789	0	0.228237	0.229573	0	0.270401	0.271789	0.228237	0.229573	0.270401	0.283293	0.216327	0.216639	0.28374	1.394683
900	-3547562	-3547589	26.72407	0.00217749	0.00189093	0.0210996	0.00465717	0.0983004	0.0336726	0.0112242	0.0884912	0.0508498	0.00855122	0.161435	0.00387002	0.00182785	0.0176815	0.643929	0.0156772	0.00656305	0.0279701	0.00584755	1.46513e-05	0.0133149	0.00979668	0.00509209	0.11302	0.0193821	0.00766154	0.00823685	0.00597404	0.00537038	0.271495	0	0.22799	0.229324	0	0.271191	0.271495	0.22799	0.229324	0.271191	0.283293	0.216327	0.216639	0.28374	1.393579
910	-3547562	-3547588	26.71509	0.00220664	0.00189093	0.0205616	0.00455574	0.0980031	0.0339127	0.0114814	0.0888002	0.0503242	0.00840695	0.161798	0.00388808	0.0018592	0.0175798	0.645522	0.0155223	0.00676123	0.0281752	0.00591381	2.75251e-06	0.0129573	0.0096044	0.00517958	0.112972	0.0195154	0.00773266	0.00833493	0.00580123	0.00521338	0.271495	0	0.22799	0.229324	0	0.271191	0.271495	0.22799	0.229324	0.271191	0.283553	0.215609	0.216838	0.284	1.394477
920	-3547573	-3547599	26.71049	0.00200852	0.00189504	0.0210146	0.00471153	0.0976814	0.0337781	0.011327	0.0891238	0.0506467	0.00867979	0.161278	0.00381221	0.00181892	0.017527	0.645522	0.015688	0.00676123	0.0278329	0.00615379	2.07369e-05	0.0134235	0.00993702	0.00505418	0.113102	0.0192087	0.00775029	0.00806226	0.00592194	0.00519675	0.271495	0	0.22799	0.229324	0	0.271191	0.271495	0.22799	0.229324	0.271191	0.283553	0.215609	0.216838	0.284	1.394937
930	-3547568	-3547594	26.74451	0.00224236	0.00191699	0.0207877	0.00451487	0.0974942	0.0339237	0.011467	0.0882591	0.0500599	0.0085332	0.161278	0.0038262	0.00186545	0.0173959	0.645522	0.0155005	0.00682444	0.0274887	0.00592186	4.50876e-05	0.013066	0.00950521	0.00506375	0.112293	0.0198173	0.0077051	0.00822287	0.00581082	0.00518402	0.271495	0	0.22799	0.229324	0	0.271191	0.271495	0.22799	0.229324	0.271191	0.283553	0.215609	0.216838	0.284	1.391535
940	-3547578	-3547605	26.7397	0.0021433	0.00186575	0.0212108	0.00483202	0.0995097	0.033815	0.0114115	0.088755	0.0495491	0.00891147	0.161278	0.00373952	0.00180543	0.0172459	0.642735	0.0150732	0.00684235	0.0277999	0.00594595	1.33451e-05	0.0131141	0.00989665	0.00503653	0.113009	0.0193978	0.00777666	0.00822287	0.00575932	0.0053218	0.271495	0	0.22799	0.229324	0	0.271191	0.271495	0.22799	0.229324	0.271191	0.2834	0.215493	0.216721	0.284387	1.392016
950	-3547574	-3547601	26.70847	0.00214127	0.0018566	0.021004	0.00485027	0.0976337	0.0336446	0.011455	0.0886436	0.0502334	0.00859105	0.161278	0.0038934	0.00174892	0.0170997	0.646684	0.0158158	0.0066403	0.0281543	0.00583932	2.36414e-05	0.0129875	0.00985725	0.00506553	0.113541	0.0193725	0.00752366	0.00843851	0.00591725	0.00520558	0.271846	0	0.228285	0.229621	0	0.270248	0.271846	0.228285	0.229621	0.270248	0.2834	0.215493	0.216721	0.284387	1.395139
960	-3547571	-3547598	26.7213	0.00212113	0.00190779	0.0211424	0.00436911	0.0982529	0.0335255	0.0114521	0.0887705	0.051017	0.00847471	0.161278	0.00370541	0.00193962	0.0174643	0.646684	0.0152291	0.00675642	0.0277387	0.00598007	1.48759e-05	0.0130317	0.00969918	0.00491948	0.111457	0.0195597	0.00782961	0.00827205	0.00587615	0.00538802	0.271846	0	0.228285	0.229621	0	0.270248	0.271846	0.228285	0.229621	0.270248	0.283498	0.215463	0.216691	0.284348	1.393856
