Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
5690	-3547527	-3547553	26.6891	0.00227064	0.00183093	0.0210396	0.00469717	0.0990714	0.0338606	0.0113465	0.0891195	0.0501963	0.00853308	0.16198	0.00383499	0.00185441	0.0174591	0.648307	0.0154785	0.0133364	0.00549786	0.0052463	0.00810317	0.0273801	0.111601	0.00768355	0.00596111	0.00687709	0.0185942	0.0092665	0.00664582	4.41014e-06	0.271126	0	0.230069	0.228986	0	0.269819	0.271126	0.230069	0.228986	0.269819	0.28252	0.21605	0.217375	0.284055	1.397076
5700	-3547523	-3547550	26.70262	0.00224823	0.00180455	0.0209363	0.00448858	0.0993303	0.0335766	0.0112816	0.0885283	0.0506192	0.00852553	0.16198	0.00391182	0.00180859	0.0173521	0.647435	0.0152798	0.0130003	0.00551835	0.00523438	0.00848744	0.0273849	0.112447	0.00755432	0.0058489	0.00664533	0.0185942	0.00903244	0.00686903	7.88178e-07	0.270663	0	0.229676	0.230303	0	0.269358	0.270663	0.229676	0.230303	0.269358	0.283019	0.216297	0.217066	0.283617	1.395724
5710	-3547526	-3547552	26.7002	0.00220769	0.00176411	0.0207763	0.00442053	0.0993526	0.0339659	0.0114944	0.0893657	0.049888	0.00872632	0.161602	0.00380432	0.00189217	0.0175737	0.646717	0.0155553	0.0133174	0.005276	0.00542439	0.00819194	0.0277808	0.112488	0.00752601	0.00582611	0.00665597	0.0185666	0.00893332	0.00686903	4.83518e-06	0.270529	0	0.229562	0.229383	0	0.270525	0.270529	0.229562	0.229383	0.270525	0.283019	0.216297	0.217066	0.283617	1.395966
5720	-3547526	-3547553	26.71469	0.00218149	0.00188004	0.021101	0.00437149	0.0997043	0.0339744	0.0111399	0.088868	0.0504339	0.00844511	0.16175	0.00378563	0.0020181	0.0178569	0.645737	0.0152879	0.0129629	0.00543502	0.0052499	0.00823047	0.0270716	0.112662	0.00776743	0.00585057	0.00666562	0.0185155	0.00888999	0.00667544	4.83518e-06	0.271814	0	0.229158	0.228979	0	0.270049	0.271814	0.229158	0.228979	0.270049	0.283524	0.216145	0.216913	0.283418	1.394517
5730	-3547522	-3547548	26.68442	0.00229117	0.00184078	0.0210997	0.00439214	0.0995037	0.0341559	0.0115768	0.0890204	0.0506257	0.00850083	0.161762	0.00378099	0.00185589	0.0176635	0.647258	0.0152879	0.0131139	0.0054543	0.00527818	0.00824434	0.0273997	0.112635	0.00770583	0.00608169	0.00666562	0.0184102	0.00910642	0.00682528	8.60628e-06	0.271115	0	0.228794	0.228616	0	0.271475	0.271115	0.228794	0.228616	0.271475	0.2836	0.215937	0.216971	0.283493	1.397544
5740	-3547522	-3547549	26.7148	0.00213771	0.00187388	0.0206667	0.00442225	0.0994615	0.0340592	0.0114486	0.0891381	0.0500505	0.0086042	0.163023	0.00381127	0.00180834	0.0177986	0.644982	0.0153957	0.0130137	0.00544858	0.00535134	0.0081798	0.0272919	0.112144	0.00774072	0.00587656	0.00665139	0.0184531	0.00886546	0.00679601	1.18079e-05	0.271673	0	0.229136	0.228958	0	0.270233	0.271673	0.229136	0.228958	0.270233	0.2836	0.215937	0.216971	0.283493	1.394506
5750	-3547530	-3547557	26.69919	0.00225377	0.00197564	0.0211901	0.00427937	0.0991869	0.034382	0.0116231	0.0888208	0.0503492	0.00836907	0.162346	0.00395654	0.0018673	0.017751	0.646791	0.0156513	0.0130306	0.00550707	0.00533162	0.00810036	0.0275157	0.111502	0.007576	0.00588785	0.00665238	0.0184661	0.00877634	0.00691309	1.39969e-05	0.271071	0	0.228628	0.229081	0	0.27122	0.271071	0.228628	0.229081	0.27122	0.2836	0.215937	0.216971	0.283493	1.396067
5760	-3547528	-3547555	26.7095	0.00209372	0.00179219	0.0214452	0.00448326	0.0988439	0.034159	0.0115093	0.0888511	0.0503143	0.00841902	0.16129	0.00393959	0.00171828	0.0177658	0.646549	0.0154226	0.0131527	0.00540788	0.00538597	0.00820535	0.0276082	0.112075	0.00761128	0.00593102	0.00663092	0.0184477	0.00899886	0.0069842	1.12699e-06	0.270731	0	0.229306	0.22976	0	0.270203	0.270731	0.229306	0.22976	0.270203	0.283794	0.21601	0.216739	0.283457	1.395036
5770	-3547525	-3547551	26.73693	0.00216376	0.00183967	0.0206111	0.00449853	0.0999125	0.0336662	0.0115772	0.0890317	0.049944	0.0083368	0.161193	0.00386276	0.00186288	0.017623	0.645538	0.0152801	0.0130046	0.0054648	0.00528045	0.008213	0.0273924	0.111812	0.00774076	0.0057341	0.00668126	0.0182948	0.00893272	0.00679053	1.1962e-05	0.270731	0	0.229306	0.22976	0	0.270203	0.270731	0.229306	0.22976	0.270203	0.283738	0.215902	0.216697	0.283662	1.392294
5780	-3547529	-3547555	26.67609	0.00221788	0.001853	0.020978	0.00442319	0.100069	0.0337885	0.0115384	0.089131	0.0508501	0.00846216	0.16307	0.00381765	0.00178926	0.0175405	0.646684	0.0155047	0.0131169	0.00536965	0.00524513	0.00831654	0.0275649	0.112666	0.00762329	0.00564487	0.00700216	0.0181277	0.00915762	0.00682014	5.28153e-06	0.270755	0	0.229325	0.229779	0	0.270141	0.270755	0.229325	0.229779	0.270141	0.283738	0.215902	0.216697	0.283662	1.398377
5790	-3547522	-3547549	26.70962	0.00219157	0.00189736	0.02092	0.00439773	0.100047	0.0337645	0.0114706	0.0887899	0.0509961	0.00857155	0.16107	0.00385415	0.00186137	0.0174167	0.646163	0.0157342	0.0130314	0.00537399	0.00529448	0.00818421	0.0271718	0.112406	0.00765521	0.00588397	0.00664558	0.0183769	0.00907024	0.00677843	5.45065e-06	0.270796	0	0.229207	0.229815	0	0.270182	0.270796	0.229207	0.229815	0.270182	0.283577	0.215553	0.216574	0.284296	1.395024
5800	-3547530	-3547556	26.74585	0.00217017	0.00179976	0.0209878	0.0043875	0.09903	0.0341146	0.0113963	0.0881024	0.0505566	0.00830518	0.161488	0.00380879	0.00178531	0.0176399	0.643885	0.0153141	0.0131963	0.00558647	0.00549691	0.00830605	0.0273765	0.112127	0.00760971	0.00589939	0.00664558	0.0186026	0.00894038	0.00683921	3.19114e-06	0.271335	0	0.229663	0.229552	0	0.26945	0.271335	0.229663	0.229552	0.26945	0.28202	0.216021	0.217045	0.284914	1.391401
5810	-3547531	-3547558	26.71722	0.00222275	0.0019236	0.0211503	0.00442467	0.099789	0.0340641	0.0113613	0.0893945	0.050623	0.00856361	0.161287	0.00374838	0.0019499	0.0176771	0.643634	0.0153644	0.0132448	0.00548627	0.0052867	0.00843478	0.0277133	0.112151	0.00787585	0.00589759	0.00685813	0.018433	0.00886243	0.00684124	2.34896e-06	0.271335	0	0.229663	0.229552	0	0.26945	0.271335	0.229663	0.229552	0.26945	0.282013	0.216039	0.21704	0.284908	1.394265
5820	-3547537	-3547564	26.70332	0.00219391	0.00188336	0.0207087	0.00453082	0.0991144	0.0343141	0.0111278	0.0887224	0.0507664	0.0085822	0.162397	0.00377725	0.00185004	0.0173605	0.646826	0.0155608	0.0131681	0.00538683	0.00519759	0.00794285	0.027366	0.112081	0.00728696	0.00578323	0.00668246	0.018899	0.00924314	0.00687426	2.67545e-05	0.271766	0	0.229527	0.229416	0	0.26929	0.271766	0.229527	0.229416	0.26929	0.282261	0.215964	0.216965	0.28481	1.395654
5830	-3547527	-3547553	26.70089	0.00219776	0.00185813	0.0209524	0.00453082	0.0995331	0.0335976	0.0113481	0.0885879	0.0501226	0.00859675	0.162442	0.00394018	0.00182206	0.0174505	0.647502	0.0151237	0.0130474	0.00555726	0.00517459	0.00811685	0.0273774	0.112732	0.00764986	0.00566302	0.00667772	0.0184462	0.00921168	0.00663476	3.09657e-06	0.271862	0	0.229019	0.228521	0	0.270599	0.271862	0.229019	0.228521	0.270599	0.282527	0.216754	0.21717	0.28355	1.395897
5840	-3547526	-3547553	26.69388	0.00217582	0.00185813	0.0211093	0.0043691	0.0992395	0.0337809	0.01126	0.0883832	0.0503911	0.00834824	0.163481	0.00392963	0.00179617	0.017403	0.646775	0.0154899	0.0132841	0.00534911	0.00537118	0.00826031	0.0275207	0.1124	0.00771983	0.00574894	0.00682664	0.0184816	0.00891027	0.00692074	1.44733e-05	0.271067	0	0.229269	0.228771	0	0.270894	0.271067	0.229269	0.228771	0.270894	0.282803	0.215988	0.217382	0.283827	1.396598
5850	-3547536	-3547563	26.70375	0.00216	0.00174414	0.0210536	0.00443269	0.0990166	0.0339961	0.0112243	0.0893628	0.0504042	0.00863286	0.161227	0.00373213	0.00188681	0.0172917	0.648672	0.0156808	0.0130748	0.0052521	0.00506457	0.00799709	0.0275682	0.112302	0.00767652	0.00586247	0.00638106	0.0185407	0.00884995	0.00651763	6.37617e-06	0.270839	0	0.229692	0.228389	0	0.27108	0.270839	0.229692	0.228389	0.27108	0.282964	0.216111	0.216936	0.283989	1.395611
5860	-3547524	-3547551	26.71784	0.00220173	0.00186459	0.0207334	0.00459038	0.100495	0.0334908	0.0113835	0.0882457	0.0503219	0.00847394	0.162523	0.00389673	0.00183515	0.0175016	0.644853	0.0154879	0.0130475	0.00540758	0.00525472	0.00809965	0.0274053	0.112493	0.00755864	0.0059972	0.00677974	0.0186535	0.00893317	0.00667284	2.38815e-06	0.270459	0	0.228312	0.229785	0	0.271445	0.270459	0.228312	0.229785	0.271445	0.282964	0.216111	0.216936	0.283989	1.394202
5870	-3547531	-3547558	26.73351	0.00210705	0.00180965	0.0206728	0.00430297	0.0999292	0.0338428	0.0114132	0.0887163	0.0503172	0.00864077	0.162145	0.0036912	0.00186116	0.0175888	0.643816	0.0156757	0.0129965	0.0055253	0.00522191	0.00831622	0.0276205	0.111438	0.00755181	0.0059979	0.00684267	0.0189665	0.00889941	0.00669639	3.25635e-05	0.271484	0	0.228221	0.229737	0	0.270559	0.271484	0.228221	0.229737	0.270559	0.283241	0.216369	0.216125	0.284266	1.392635
5880	-3547524	-3547551	26.72382	0.00218378	0.00186378	0.0207588	0.00434928	0.0998235	0.0337378	0.011473	0.0889716	0.0501434	0.00864176	0.162088	0.00389309	0.00184894	0.01769	0.6449	0.0156807	0.0130518	0.00560684	0.00525392	0.00831622	0.0271378	0.112078	0.00752636	0.00586958	0.00672823	0.0181599	0.00900594	0.00681003	1.2222e-05	0.271872	0	0.228314	0.229145	0	0.270669	0.271872	0.228314	0.229145	0.270669	0.283442	0.215811	0.216278	0.284468	1.393604
5890	-3547534	-3547561	26.72492	0.00231177	0.00192905	0.0206906	0.00432803	0.0985306	0.0343635	0.0112104	0.0884248	0.0501404	0.00839967	0.16188	0.00380418	0.00182938	0.0177933	0.646058	0.0155661	0.0130809	0.00536012	0.00547104	0.00820072	0.0274111	0.112213	0.0076738	0.00588221	0.00669095	0.0184114	0.00911705	0.00663715	8.4748e-05	0.271919	0	0.228633	0.228732	0	0.270716	0.271919	0.228633	0.228732	0.270716	0.283717	0.216021	0.216488	0.283774	1.393494
5900	-3547534	-3547561	26.70108	0.00218698	0.00185787	0.0210871	0.00459158	0.0993884	0.0340917	0.0112104	0.0886893	0.0502214	0.00850211	0.162178	0.00378976	0.00178888	0.0179641	0.647233	0.0153715	0.0133097	0.0053133	0.00511661	0.00827263	0.0276745	0.111894	0.00744084	0.00605451	0.00680073	0.0182233	0.00866773	0.0068928	6.60791e-05	0.271158	0	0.228414	0.229305	0	0.271123	0.271158	0.228414	0.229305	0.271123	0.28358	0.216062	0.216529	0.283828	1.395878
5910	-3547523	-3547549	26.72255	0.00213669	0.00179821	0.0208335	0.00461858	0.0992596	0.0342135	0.0114274	0.0893685	0.0504079	0.00828807	0.161942	0.00392187	0.00190477	0.0174886	0.644869	0.0154628	0.0130891	0.0053828	0.00523696	0.00811454	0.0272397	0.112328	0.00754649	0.00600106	0.00661702	0.0184746	0.00907494	0.00667077	1.43813e-05	0.270822	0	0.22926	0.230062	0	0.269856	0.270822	0.22926	0.230062	0.269856	0.283563	0.216067	0.216535	0.283835	1.393731
5920	-3547527	-3547554	26.71754	0.00224134	0.00184554	0.0208351	0.00451372	0.0997329	0.0338301	0.0114733	0.0881189	0.050395	0.00836149	0.161839	0.00392085	0.00199538	0.0179311	0.646016	0.0153077	0.0132407	0.00562054	0.0052848	0.00813725	0.0273395	0.112367	0.0075541	0.00587773	0.00654986	0.0183427	0.0087185	0.00683571	5.80019e-06	0.270995	0	0.229035	0.228816	0	0.271155	0.270995	0.229035	0.228816	0.271155	0.283462	0.216344	0.216458	0.283735	1.394232
5930	-3547525	-3547552	26.68134	0.00218005	0.00184554	0.0211456	0.00456164	0.0995051	0.0339591	0.0113228	0.0885918	0.0500862	0.00848293	0.162973	0.00373646	0.00183471	0.0175618	0.649107	0.0151768	0.0131323	0.00548243	0.00533339	0.00810859	0.0273725	0.111701	0.00759091	0.00608632	0.00663714	0.0185678	0.00898857	0.00675358	2.72242e-05	0.270995	0	0.229035	0.228816	0	0.271155	0.270995	0.229035	0.228816	0.271155	0.283225	0.216236	0.217042	0.283497	1.397852
5940	-3547528	-3547555	26.72563	0.00213263	0.00188819	0.0211456	0.0046503	0.0991112	0.0335262	0.0114998	0.0883328	0.050786	0.00850003	0.162935	0.00373516	0.00183278	0.0176925	0.644673	0.0154068	0.0129755	0.00563465	0.00519623	0.00810821	0.0269848	0.11195	0.00757594	0.00597624	0.00680141	0.0183463	0.00933519	0.00669002	8.51137e-07	0.271611	0	0.228872	0.228554	0	0.270962	0.271611	0.228872	0.228554	0.270962	0.283124	0.216515	0.216965	0.283396	1.393423
5950	-3547539	-3547565	26.73013	0.00208506	0.00194064	0.0210071	0.00440588	0.0997331	0.0335797	0.0113935	0.088466	0.0494972	0.00850455	0.161688	0.00376817	0.00183967	0.017522	0.64516	0.0151902	0.0131164	0.00551512	0.00519304	0.00820552	0.0267287	0.113167	0.00795999	0.00582412	0.00670254	0.0188729	0.00924272	0.00665895	5.58527e-06	0.272051	0	0.228556	0.22813	0	0.271263	0.272051	0.228556	0.22813	0.271263	0.282818	0.216281	0.21673	0.284171	1.392974
5960	-3547527	-3547554	26.72518	0.00210229	0.00186962	0.0208613	0.00449928	0.0988228	0.0334635	0.0115868	0.0883501	0.0506195	0.00864158	0.161717	0.00393658	0.0017874	0.017605	0.64626	0.0152603	0.0132135	0.0055447	0.00521197	0.00810181	0.0272524	0.111887	0.00757157	0.00606393	0.0068171	0.0183903	0.00898941	0.00703774	3.99593e-06	0.271559	0	0.229951	0.227718	0	0.270773	0.271559	0.229951	0.227718	0.270773	0.282902	0.216345	0.216794	0.28396	1.393468
5970	-3547531	-3547558	26.69854	0.00217371	0.00185263	0.0213198	0.00440627	0.0997658	0.0337649	0.0117139	0.0887575	0.0497757	0.00871479	0.162325	0.00373393	0.00182767	0.0176801	0.646245	0.0152812	0.0131289	0.00573647	0.00536411	0.00828525	0.0272825	0.112499	0.00758912	0.00588403	0.00650931	0.0188403	0.00877948	0.00688857	7.76704e-06	0.27147	0	0.229979	0.227745	0	0.270806	0.27147	0.229979	0.227745	0.270806	0.282902	0.216345	0.216794	0.28396	1.396132
5980	-3547536	-3547562	26.67744	0.00232664	0.00194983	0.0210248	0.00443342	0.0993291	0.0337031	0.01129	0.0888062	0.0507984	0.00857657	0.162888	0.00388687	0.00181743	0.0175381	0.648922	0.0155872	0.013426	0.00542004	0.00512473	0.00812762	0.0272842	0.111711	0.00787101	0.00559461	0.00681916	0.0184937	0.00881646	0.00663963	3.62156e-05	0.27147	0	0.229979	0.227745	0	0.270806	0.27147	0.229979	0.227745	0.270806	0.282902	0.216345	0.216794	0.28396	1.398243
5990	-3547527	-3547554	26.7299	0.00211464	0.00184423	0.0209691	0.00452642	0.0993794	0.0340703	0.0113592	0.0890662	0.0504515	0.00833431	0.162253	0.00374154	0.0018655	0.017576	0.644494	0.0154157	0.012858	0.00572265	0.00517061	0.0080381	0.0273588	0.111744	0.00798771	0.00572805	0.00675053	0.0184399	0.00907054	0.00666012	6.41084e-06	0.271047	0	0.228937	0.229997	0	0.270018	0.271047	0.228937	0.229997	0.270018	0.283047	0.216456	0.216905	0.283592	1.392997
6000	-3547527	-3547554	26.72184	0.00211464	0.00194844	0.0206077	0.00435391	0.0997103	0.0340726	0.0113943	0.0888576	0.0504129	0.00868053	0.161598	0.00378864	0.00174929	0.0173713	0.644855	0.015493	0.0127966	0.00563054	0.00541945	0.0082941	0.0276242	0.112797	0.0076762	0.00577491	0.00672136	0.0182868	0.00900349	0.0067613	9.54238e-06	0.271047	0	0.228937	0.229997	0	0.270018	0.271047	0.228937	0.229997	0.270018	0.283047	0.216456	0.216905	0.283592	1.393803
6010	-3547532	-3547559	26.72302	0.00209323	0.00187014	0.0208389	0.00443249	0.0997151	0.0338382	0.011332	0.0883983	0.0506009	0.00866813	0.161945	0.00372293	0.00185153	0.0175092	0.64431	0.0151083	0.0133324	0.00525666	0.00546284	0.0081857	0.0272595	0.112671	0.00774719	0.00612463	0.00672926	0.0188867	0.00907605	0.00670247	1.51892e-05	0.271638	0	0.228056	0.23063	0	0.269676	0.271638	0.228056	0.23063	0.269676	0.283262	0.215859	0.217071	0.283808	1.393684
6020	-3547533	-3547559	26.7357	0.0022374	0.00189214	0.0210602	0.00450224	0.0988464	0.0334299	0.011404	0.0885986	0.0506019	0.0085061	0.161365	0.00396525	0.00185517	0.0169632	0.646277	0.0156144	0.013256	0.00537686	0.00515056	0.00795216	0.0271125	0.11183	0.00761537	0.00583712	0.00676823	0.0187344	0.00877952	0.0068674	1.63755e-05	0.271947	0	0.228316	0.229753	0	0.269983	0.271947	0.228316	0.229753	0.269983	0.28363	0.216139	0.216054	0.284177	1.392417
6030	-3547527	-3547553	26.71291	0.00223154	0.0019126	0.0207656	0.00450335	0.0990309	0.034113	0.0115275	0.0891838	0.0506688	0.0083271	0.162412	0.00385323	0.00181723	0.0175856	0.644525	0.0154873	0.0129026	0.00563472	0.00519851	0.00819655	0.0272179	0.112425	0.00767745	0.00601503	0.0065359	0.0188142	0.00929258	0.00680536	3.56366e-05	0.270648	0	0.228623	0.23018	0	0.270549	0.270648	0.228623	0.23018	0.270549	0.283665	0.216044	0.21608	0.284211	1.394695
6040	-3547534	-3547561	26.69701	0.00206064	0.00188255	0.0207714	0.00436015	0.098228	0.0337707	0.0114919	0.0888507	0.0503568	0.0084324	0.162436	0.00389159	0.00185474	0.0176505	0.647974	0.0154848	0.0128544	0.0053803	0.00528442	0.00830285	0.0273154	0.1126	0.0077939	0.00603796	0.00675374	0.0183895	0.00919199	0.00683462	4.99772e-05	0.270173	0	0.228222	0.229776	0	0.27183	0.270173	0.228222	0.229776	0.27183	0.283884	0.215465	0.216221	0.284431	1.396285
6050	-3547525	-3547552	26.69708	0.00215402	0.00193938	0.0209589	0.00446965	0.0992904	0.0337664	0.0114101	0.0886088	0.0503711	0.00862088	0.162362	0.00370906	0.00192152	0.0174312	0.647415	0.0154848	0.0130716	0.00563797	0.00523156	0.00842786	0.0274797	0.111861	0.00775389	0.00580321	0.00658283	0.0186729	0.00901946	0.00681657	7.49955e-06	0.271119	0	0.229336	0.228832	0	0.270713	0.271119	0.229336	0.228832	0.270713	0.283884	0.215465	0.216221	0.284431	1.396278
6060	-3547525	-3547552	26.68601	0.00214811	0.00190577	0.0210517	0.00428448	0.0996021	0.0338735	0.0113306	0.0886129	0.0503627	0.00873053	0.162258	0.00395257	0.00187045	0.0176349	0.646995	0.0155446	0.0131241	0.00535085	0.00524597	0.00814657	0.02745	0.112928	0.00760622	0.00590394	0.00698465	0.0186893	0.00901946	0.0067734	4.67701e-06	0.271124	0	0.228452	0.229972	0	0.270452	0.271124	0.228452	0.229972	0.270452	0.283748	0.215764	0.216522	0.283966	1.397385
6070	-3547527	-3547554	26.70061	0.00225908	0.00181305	0.0206303	0.00441049	0.0997162	0.0339584	0.0114959	0.0896201	0.050308	0.00860023	0.161668	0.00374645	0.00189983	0.0175459	0.645518	0.0154914	0.0132416	0.0054625	0.00540104	0.00801657	0.0272607	0.1128	0.00762692	0.00585188	0.00669839	0.0187942	0.00922442	0.0068415	2.28598e-05	0.270405	0	0.229166	0.229133	0	0.271296	0.270405	0.229166	0.229133	0.271296	0.284252	0.216313	0.216066	0.283369	1.395925
6080	-3547531	-3547558	26.72088	0.002204	0.00187726	0.0210111	0.00440613	0.0995802	0.0339421	0.0111818	0.0883797	0.0497411	0.00853595	0.16266	0.00382201	0.00167791	0.0177712	0.645414	0.0155963	0.0132646	0.00537663	0.00513204	0.00805626	0.0275507	0.112344	0.00762692	0.00602764	0.00651286	0.0184737	0.00907777	0.0066472	7.57196e-06	0.270405	0	0.229166	0.229133	0	0.271296	0.270405	0.229166	0.229133	0.271296	0.284057	0.216372	0.216125	0.283446	1.393899
6090	-3547527	-3547554	26.70514	0.00218775	0.00179139	0.0207056	0.00440613	0.0990458	0.0338077	0.0114217	0.089099	0.0502538	0.00843496	0.162952	0.00382608	0.00182893	0.0174329	0.647459	0.0153624	0.0132015	0.0052922	0.0054704	0.00836883	0.027137	0.111107	0.00777423	0.00590321	0.00668462	0.018845	0.00886907	0.00679258	1.18516e-05	0.270405	0	0.229166	0.229133	0	0.271296	0.270405	0.229166	0.229133	0.271296	0.284037	0.216356	0.21618	0.283426	1.395472
6100	-3547528	-3547555	26.70256	0.0021867	0.00177332	0.0210955	0.00463637	0.0989238	0.0338675	0.0115696	0.08921	0.0498357	0.00858088	0.16227	0.00384156	0.00190837	0.0173145	0.646005	0.0152327	0.0131472	0.00538419	0.00525536	0.00854331	0.0276463	0.112357	0.00777243	0.00585286	0.00668462	0.0187517	0.00902502	0.00705689	2.28635e-06	0.27008	0	0.228891	0.230058	0	0.270971	0.27008	0.228891	0.230058	0.270971	0.283282	0.216585	0.216408	0.283725	1.39573
6110	-3547525	-3547552	26.70804	0.00219769	0.00179	0.020862	0.00441063	0.0999951	0.0342542	0.0113715	0.088787	0.0501672	0.00841062	0.162111	0.00375472	0.00182517	0.017734	0.646366	0.0154551	0.0131696	0.00524843	0.00528243	0.00832885	0.0274014	0.111608	0.00775737	0.00594875	0.00683328	0.0184905	0.00873928	0.00685571	2.67539e-05	0.270657	0	0.22871	0.229877	0	0.270756	0.270657	0.22871	0.229877	0.270756	0.283119	0.21646	0.216284	0.284136	1.395182
6120	-3547529	-3547556	26.72436	0.00203658	0.00181175	0.0205788	0.00432421	0.0994065	0.0337454	0.0116835	0.0892345	0.0501415	0.00843593	0.161811	0.00392773	0.00182738	0.0173446	0.645324	0.015413	0.0129941	0.0054865	0.00527631	0.00805726	0.0273705	0.112493	0.00768747	0.00606648	0.00677459	0.0186388	0.00868852	0.0069399	3.04028e-05	0.271303	0	0.228626	0.22878	0	0.271291	0.271303	0.228626	0.22878	0.271291	0.283119	0.21646	0.216284	0.284136	1.39355
6130	-3547529	-3547555	26.71826	0.00223694	0.00182701	0.0208691	0.00462312	0.0999194	0.0334578	0.0113918	0.0891295	0.0506164	0.00881298	0.16176	0.00378371	0.001895	0.0174605	0.644116	0.0154358	0.0132481	0.00540462	0.00519433	0.00813848	0.0271305	0.112763	0.00757166	0.00604574	0.00672038	0.0186171	0.00915776	0.00683207	1.68172e-06	0.271517	0	0.228166	0.228319	0	0.271998	0.271517	0.228166	0.228319	0.271998	0.283119	0.21646	0.216284	0.284136	1.39416
6140	-3547530	-3547557	26.7105	0.00230762	0.00184991	0.020733	0.00447167	0.0995537	0.0333625	0.0113293	0.0887637	0.0506164	0.0086527	0.162608	0.0036544	0.00186828	0.017278	0.645619	0.0155344	0.0132564	0.00537615	0.00538352	0.00803996	0.0272142	0.112769	0.0076378	0.00578686	0.00688363	0.0186038	0.00884903	0.00693427	3.58542e-08	0.271287	0	0.22891	0.228126	0	0.271677	0.271287	0.22891	0.228126	0.271677	0.282833	0.216547	0.21637	0.28425	1.394936
6150	-3547525	-3547551	26.7168	0.00211719	0.00178775	0.0210779	0.00454441	0.0996316	0.0338157	0.0117929	0.0886508	0.0506202	0.00857114	0.161995	0.00388719	0.00190583	0.0175019	0.644908	0.015242	0.0131346	0.00558899	0.00534101	0.00826786	0.027416	0.111765	0.00760162	0.00587959	0.00665927	0.0186948	0.00903087	0.00687707	6.11541e-07	0.270279	0	0.229227	0.228442	0	0.272053	0.270279	0.229227	0.228442	0.272053	0.283405	0.216216	0.216266	0.284113	1.394307
6160	-3547532	-3547558	26.74443	0.00223754	0.00176099	0.0210473	0.00454441	0.0998205	0.0340563	0.0113449	0.0884966	0.0508809	0.00831304	0.161574	0.00373051	0.00175406	0.0174437	0.643029	0.0152891	0.0130686	0.00569627	0.00537345	0.00831938	0.0271917	0.112125	0.00752257	0.00610465	0.0066011	0.0183711	0.00895144	0.00687707	1.76055e-05	0.26969	0	0.228728	0.230121	0	0.27146	0.26969	0.228728	0.230121	0.27146	0.283405	0.216216	0.216266	0.284113	1.391543
