Iteration	Posterior	Likelihood	Prior	birth	clock_morpho	clock_nuclear	death	diversification	divtime_dirus	divtime_jackals	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
34100	-2603034	-2602107	-927.2001	0.2573004	3.187174	0.06056196	0.05665555	0.2006449	1.354857	1.354857	0.271843	0	0.229057	0.225456	0	0.273644	0.271843	0.229057	0.225456	0.273644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283915	0.216169	0.216338	0.283579	0.5561172	0.1508757	24.68056	6.53839	0.205588	4.91781	5.65842	0.850673	1.51971	0.809787	1.06783	0.0752294	1.59927	2.02437	0.695854	18.1661	0.2201922
34200	-2603029	-2602108	-920.6714	0.6805991	6.451546	0.06055374	0.06080918	0.61979	1.344645	1.344645	0.272075	0	0.229301	0.226332	0	0.272293	0.272075	0.229301	0.226332	0.272293	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283324	0.216918	0.21644	0.283318	0.5488559	0.3814821	10.75879	4.63201	0.403676	5.70405	3.21799	0.310105	0.125278	0.644206	2.02815	0.0400831	0.124121	4.31511	4.41858	10.7218	0.08934654
34300	-2603035	-2602111	-923.628	0.3187048	5.731851	0.06038911	0.02306318	0.2956417	1.359868	1.359868	0.27098	0	0.229909	0.226565	0	0.272546	0.27098	0.229909	0.226565	0.272546	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283341	0.217343	0.216542	0.282774	0.5715	0.3434641	22.04056	2.58933	3.55417	6.10419	1.87179	0.339058	1.49192	0.522625	2.44588	0.0548656	0.524969	3.35916	3.68365	15.7593	0.07236534
34400	-2603031	-2602109	-922.1684	0.4378823	5.303989	0.06051809	0.0398204	0.3980619	1.359868	1.359868	0.271775	0	0.230022	0.227761	0	0.270441	0.271775	0.230022	0.227761	0.270441	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283226	0.216756	0.216234	0.283784	0.610572	0.2819892	20.96964	4.35742	2.68592	4.92317	2.65037	0.435042	2.54515	0.592869	1.7327	0.0955644	0.994497	3.38087	5.03104	12.1913	0.0909386
34500	-2603034	-2602107	-926.9358	0.7472646	4.909982	0.06021602	0.04764474	0.6996198	1.358926	1.358926	0.271193	0	0.230514	0.225837	0	0.272456	0.271193	0.230514	0.225837	0.272456	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283623	0.216495	0.216879	0.283003	0.6498437	0.404331	19.45305	1.82499	1.66657	6.6272	1.81835	0.608962	1.89147	0.412189	2.35234	0.0583039	0.657851	2.02385	2.88666	15.0848	0.06375887
34600	-2603039	-2602104	-935.6023	0.2340265	4.783103	0.06000129	0.1528319	0.08119462	1.363706	1.363706	0.272074	0	0.229527	0.226855	0	0.271544	0.272074	0.229527	0.226855	0.271544	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282924	0.216352	0.217172	0.283552	0.624478	0.2742766	27.97031	4.05441	0.584059	6.00996	1.97205	0.191107	1.41101	0.80575	1.64213	0.599406	0.998959	3.3261	0.527642	22.908	0.6530538
34700	-2603026	-2602102	-924.0377	0.4443869	5.54237	0.0601252	0.06970731	0.3746796	1.368369	1.368369	0.271882	0	0.229932	0.22536	0	0.272826	0.271882	0.229932	0.22536	0.272826	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283505	0.216404	0.216802	0.283289	0.5133893	0.2842641	21.97923	4.52265	1.10524	4.9166	2.13651	0.499668	0.43523	1.34256	1.46224	1.85802	2.17194	4.03457	1.23042	11.9385	0.1568617
34800	-2603038	-2602107	-931.2863	0.4787218	2.484917	0.06001229	0.003579015	0.4751428	1.370406	1.370406	0.272712	0	0.229025	0.225992	0	0.272271	0.272712	0.229025	0.225992	0.272271	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282988	0.215969	0.216635	0.284407	0.4433041	0.1885806	21.01358	4.14925	0.996584	5.29973	5.04185	2.34519	0.371099	1.66414	2.54304	0.129929	1.96806	3.01897	4.17666	17.392	0.007476191
34900	-2603026	-2602107	-918.5772	0.6054738	3.270816	0.0600464	0.004880503	0.6005933	1.35954	1.35954	0.271604	0	0.229389	0.226668	0	0.272339	0.271604	0.229389	0.226668	0.272339	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283613	0.216037	0.216976	0.283375	0.6028862	0.4764092	21.19874	0.817577	1.96483	5.26761	2.59818	0.212019	1.5641	0.555707	0.947261	0.0604703	3.16345	2.28256	5.10393	15.0223	0.008060633
35000	-2603033	-2602106	-927.1235	0.4075005	1.961415	0.05979125	0.168691	0.2388094	1.374318	1.374318	0.27149	0	0.229255	0.226664	0	0.272591	0.27149	0.229255	0.226664	0.272591	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283691	0.21662	0.216178	0.283512	0.6689486	0.3943642	28.64498	0.738161	0.337129	6.28598	4.44627	0.351723	1.67348	1.17493	1.2339	0.235558	2.02382	3.69927	0.661786	22.0707	0.4139653
35100	-2603040	-2602107	-933.2625	0.6913871	5.496373	0.05988646	0.07366892	0.6177181	1.373295	1.373295	0.271756	0	0.229488	0.225805	0	0.27295	0.271756	0.229488	0.225805	0.27295	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283328	0.216825	0.216769	0.283078	0.5009861	0.1441411	27.19579	0.467864	0.117354	5.58308	4.51388	0.79948	4.44947	0.511403	1.27751	0.360883	2.77378	2.60742	0.732088	14.6232	0.1065524
35200	-2603021	-2602104	-916.8848	0.4924473	2.890896	0.05977394	0.08525487	0.4071924	1.371874	1.371874	0.272858	0	0.229174	0.225185	0	0.272782	0.272858	0.229174	0.225185	0.272782	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282868	0.217167	0.216751	0.283213	0.5509798	0.3293134	17.521	1.60379	6.83663	6.58649	4.53558	0.0247339	1.41111	1.2509	0.816924	1.39376	0.868843	1.88826	0.591398	7.35863	0.1731249
35300	-2603030	-2602107	-922.2239	0.4559524	2.181628	0.05991959	0.006034722	0.4499177	1.366175	1.366175	0.272134	0	0.229229	0.226347	0	0.272291	0.272134	0.229229	0.226347	0.272291	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282946	0.216767	0.217158	0.28313	0.48698	0.3976438	10.88554	4.5798	4.40449	5.48874	3.24657	0.0435966	2.3267	0.393004	1.04782	0.727659	0.769108	3.55409	1.09004	9.00468	0.01323542
35400	-2603027	-2602108	-919.7491	0.5081673	2.44044	0.05965885	0.09132161	0.4168457	1.376896	1.376896	0.271478	0	0.22916	0.226802	0	0.27256	0.271478	0.22916	0.226802	0.27256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283624	0.216229	0.217128	0.28302	0.6941658	0.2411829	22.72631	1.47107	0.966691	5.50484	2.15752	0.865418	0.930982	1.13463	1.5288	0.222936	0.440911	2.29234	0.258386	9.77615	0.1797078
35500	-2603030	-2602109	-920.2745	0.4415993	2.724606	0.05951296	0.008470567	0.4331288	1.388623	1.388623	0.270755	0	0.229809	0.227051	0	0.272385	0.270755	0.229809	0.227051	0.272385	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283042	0.216694	0.216986	0.283278	0.5716583	0.2591238	14.56761	1.64085	1.29143	6.48167	5.11101	0.361718	1.01304	0.531662	1.81616	0.473492	0.899368	2.63304	0.15488	11.0329	0.01918157
35600	-2603031	-2602108	-923.472	0.4434864	3.426357	0.05935889	0.1004824	0.343004	1.374174	1.374174	0.271485	0	0.228858	0.225665	0	0.273992	0.271485	0.228858	0.225665	0.273992	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283635	0.216627	0.216624	0.283113	0.5159039	0.1759058	11.1994	0.646404	3.04246	6.63581	5.27619	2.26551	0.34115	0.391435	1.65946	0.0610171	2.06984	2.4832	0.184443	10.204	0.2265738
35700	-2603023	-2602104	-919.0528	0.3988141	4.354314	0.05926365	0.05740382	0.3414103	1.383712	1.383712	0.271623	0	0.229909	0.226545	0	0.271924	0.271623	0.229909	0.226545	0.271924	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283795	0.216657	0.216397	0.283152	0.574201	0.5145423	16.94921	2.37121	3.10794	6.6763	2.60677	3.85678	0.442146	0.538409	1.24507	0.136947	0.283082	4.19605	1.1404	9.01855	0.1439363
35800	-2603028	-2602101	-927.4976	0.5216013	3.121685	0.05927982	0.2479111	0.2736903	1.384299	1.384299	0.272162	0	0.229396	0.227317	0	0.271126	0.272162	0.229396	0.227317	0.271126	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283561	0.216154	0.21662	0.283664	0.6920484	0.2190726	27.51511	5.49415	3.07906	6.62287	4.9834	0.433722	1.00703	0.760843	1.80794	0.119128	1.08869	2.37077	1.27604	21.6486	0.4752884
35900	-2603030	-2602106	-924.0613	0.262611	3.297236	0.05933687	0.1057559	0.1568551	1.383822	1.383822	0.272437	0	0.229323	0.227126	0	0.271113	0.272437	0.229323	0.227126	0.271113	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283252	0.215727	0.217438	0.283584	0.6363397	0.2010247	20.12963	5.01341	5.36111	5.71698	3.66436	2.52021	3.5656	1.42527	0.995876	0.100612	0.385436	2.10212	0.186871	13.3344	0.4027094
36000	-2603015	-2602107	-907.501	0.6726588	2.502811	0.05930692	0.0008806709	0.6717781	1.375496	1.375496	0.272514	0	0.22952	0.225704	0	0.272262	0.272514	0.22952	0.225704	0.272262	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284184	0.216065	0.216176	0.283576	0.5903589	0.3668298	14.19651	0.264523	3.55174	6.3455	5.71214	0.858911	1.32534	1.63313	1.22866	0.100612	1.08431	4.15194	0.998049	7.46999	0.001309239
36100	-2603023	-2602106	-916.7913	0.8520138	2.905314	0.05987565	0.1790348	0.6729791	1.369721	1.369721	0.272314	0	0.227622	0.227003	0	0.273061	0.272314	0.227622	0.227003	0.273061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284015	0.216015	0.216288	0.283681	0.6489518	0.4399458	20.16084	1.0762	4.52159	6.64192	3.03761	1.79707	0.350124	1.37112	1.81083	0.0826457	0.392605	4.80817	0.195432	7.4519	0.2101313
36200	-2603030	-2602108	-921.3258	0.4602227	3.845204	0.06019028	0.1542551	0.3059676	1.36614	1.36614	0.271936	0	0.228742	0.226299	0	0.273023	0.271936	0.228742	0.226299	0.273023	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282772	0.215856	0.217746	0.283626	0.5146378	0.4028046	13.26581	0.549723	2.4508	6.25563	3.78198	2.84903	0.708014	0.635891	0.913379	0.0843655	0.749142	2.86968	0.555282	10.2073	0.3351749
36300	-2603028	-2602104	-923.9323	0.7865003	4.902961	0.05990865	0.1628522	0.6236481	1.37188	1.37188	0.271439	0	0.229294	0.227245	0	0.272022	0.271439	0.229294	0.227245	0.272022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283116	0.216668	0.21673	0.283485	0.5123255	0.2586209	29.92906	2.1767	0.755512	5.3912	4.89381	2.49066	0.527306	0.752344	1.07284	0.0599881	0.952639	3.27157	2.19416	13.0362	0.2070593
36400	-2603020	-2602102	-918.7678	0.3952516	4.194718	0.0597718	0.0682036	0.327048	1.371338	1.371338	0.272035	0	0.22948	0.226409	0	0.272076	0.272035	0.22948	0.226409	0.272076	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283393	0.216364	0.217096	0.283148	0.486436	0.2446408	13.09311	0.149822	5.50363	5.97708	3.17886	3.86134	1.41686	0.511628	1.86806	0.0599881	1.31242	2.64218	0.940013	8.68062	0.1725574
36500	-2603028	-2602104	-923.6086	0.3440597	3.651849	0.0599625	0.02624412	0.3178156	1.370309	1.370309	0.273117	0	0.22919	0.226335	0	0.271358	0.273117	0.22919	0.226335	0.271358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283526	0.215813	0.21627	0.284391	0.6133424	0.1939722	25.91662	0.267543	2.44981	6.43732	5.17252	0.440858	4.77558	0.536007	1.56735	0.137908	1.20519	4.09119	0.699028	21.4214	0.0762778
36600	-2603023	-2602105	-917.7033	0.4045393	2.514062	0.05958307	0.04059172	0.3639476	1.373013	1.373013	0.271445	0	0.229693	0.227247	0	0.271615	0.271445	0.229693	0.227247	0.271615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283117	0.216202	0.217438	0.283243	0.5863826	0.3352869	16.19417	0.177313	5.62698	5.53173	4.02564	0.213708	1.19168	1.04778	1.73355	0.138962	0.682344	3.54799	5.24769	13.9955	0.1003406
36700	-2603049	-2602107	-941.2191	0.4626795	4.088153	0.05970238	0.01831486	0.4443646	1.370475	1.370475	0.272209	0	0.229872	0.224423	0	0.273496	0.272209	0.229872	0.224423	0.273496	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282987	0.216271	0.217338	0.283404	0.8068568	0.2738526	28.94422	1.00269	4.19506	5.92278	6.47955	0.434856	2.20426	1.09528	0.921831	0.644872	1.04919	4.64063	2.45176	22.9513	0.03958435
36800	-2603023	-2602104	-918.9719	0.518073	4.971982	0.05963674	0.0458502	0.4722228	1.380087	1.380087	0.27283	0	0.228437	0.226729	0	0.272004	0.27283	0.228437	0.226729	0.272004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283284	0.21639	0.217153	0.283173	0.591761	0.6201868	18.36085	0.432117	2.80082	6.66112	3.92778	0.512559	1.17466	1.06266	0.951782	0.249821	0.649333	4.67858	0.667021	8.8646	0.08850144
36900	-2603024	-2602106	-917.8954	0.6471186	2.757207	0.05940236	0.02963825	0.6174803	1.382712	1.382712	0.272097	0	0.228781	0.226913	0	0.27221	0.272097	0.228781	0.226913	0.27221	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283417	0.217133	0.216342	0.283108	0.5565438	0.4926737	26.83676	0.536569	3.52729	5.66788	6.65207	0.650734	0.984005	0.470678	0.995934	0.157159	1.18259	2.32232	0.17917	16.549	0.04580034
37000	-2603013	-2602106	-907.4856	0.6229807	2.691689	0.05954358	0.121071	0.5019097	1.38027	1.38027	0.272121	0	0.229421	0.226021	0	0.272437	0.272121	0.229421	0.226021	0.272437	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283712	0.216511	0.216881	0.282897	0.6221087	0.3718577	10.46121	0.0889046	0.803994	6.42557	5.60761	3.72264	0.414135	0.721662	0.986018	0.137622	0.635537	2.80438	0.243338	7.50866	0.1943415
37100	-2603027	-2602106	-920.822	0.6375977	2.262308	0.05954098	0.1555874	0.4820103	1.383316	1.383316	0.272265	0	0.230374	0.224605	0	0.272756	0.272265	0.230374	0.224605	0.272756	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282898	0.216761	0.217261	0.28308	0.6838639	0.3789979	18.63357	0.145724	4.90889	5.96939	2.74437	3.53819	1.65573	0.448955	0.858363	0.947622	0.369897	2.02708	0.499183	12.6307	0.2440213
37200	-2603025	-2602106	-918.8443	0.6243599	7.205525	0.05969869	0.07993301	0.5444269	1.376138	1.376138	0.272512	0	0.228806	0.226361	0	0.272321	0.272512	0.228806	0.226361	0.272321	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282757	0.216847	0.217356	0.283039	0.5328086	0.720552	9.475058	0.0438438	0.16275	4.9277	1.8053	0.966948	2.49755	1.25796	0.880819	1.19084	0.194977	2.99336	0.26512	7.9053	0.1280239
37300	-2603025	-2602104	-920.9173	0.5554801	4.463028	0.05938213	0.04353497	0.5119451	1.376818	1.376818	0.271402	0	0.229051	0.225994	0	0.273553	0.271402	0.229051	0.225994	0.273553	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283476	0.21677	0.216261	0.283492	0.4933247	0.2414379	9.024781	0.627136	0.44384	6.17911	5.25916	1.41193	0.909316	0.717411	2.22952	0.36222	0.242716	4.09505	2.23008	7.27785	0.07837358
37400	-2603031	-2602110	-921.3962	0.4578779	2.503475	0.05952298	0.06144511	0.3964328	1.37553	1.37553	0.271242	0	0.229256	0.226033	0	0.273469	0.271242	0.229256	0.226033	0.273469	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28303	0.21732	0.217339	0.282312	0.616968	0.3737371	23.82669	2.75469	0.314779	6.18076	6.89426	2.02524	0.314769	0.41029	1.0057	2.51025	0.206761	2.27419	3.18415	18.4209	0.1341954
37500	-2603035	-2602108	-926.9383	0.5633852	4.122041	0.05994859	0.003467991	0.5599172	1.37224	1.37224	0.270217	0	0.22919	0.227039	0	0.273554	0.270217	0.22919	0.227039	0.273554	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284277	0.216102	0.216387	0.283234	0.512883	0.4981849	18.49956	5.3152	0.822059	5.67544	6.83798	0.30876	1.28435	0.605028	1.92114	0.0407068	2.78931	3.60989	1.91339	15.1534	0.00615563
37600	-2603035	-2602107	-927.2272	0.5022518	2.546558	0.05972278	0.003983004	0.4982688	1.373617	1.373617	0.273035	0	0.229042	0.226331	0	0.271592	0.273035	0.229042	0.226331	0.271592	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283934	0.216833	0.216045	0.283188	0.6756266	0.5515808	22.33807	6.31407	1.60297	6.39766	4.48316	3.21803	0.601982	1.02995	1.36307	0.670512	0.353899	4.73349	4.02336	15.057	0.007930294
37700	-2603028	-2602107	-920.8574	0.418824	6.364715	0.05949614	0.003006954	0.415817	1.386629	1.386629	0.27317	0	0.229118	0.226024	0	0.271688	0.27317	0.229118	0.226024	0.271688	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282649	0.216867	0.217515	0.28297	0.5291351	0.3871258	15.94331	6.52	3.53592	6.02491	6.11413	4.51021	0.597555	1.43698	1.51485	1.78854	0.471575	4.02033	2.10676	14.7281	0.007179517
37800	-2603033	-2602102	-930.4769	0.6075043	3.759964	0.05905931	0.04527855	0.5622258	1.388797	1.388797	0.271821	0	0.23029	0.225936	0	0.271953	0.271821	0.23029	0.225936	0.271953	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282781	0.216554	0.216763	0.283903	0.6567489	0.2443811	27.67263	6.6133	2.86024	6.60465	5.39187	1.65247	0.935508	1.33123	1.05608	1.97026	0.721981	3.25244	2.68194	19.9066	0.07453206
37900	-2603029	-2602104	-925.0235	0.3425834	4.177232	0.05919464	0.008769269	0.3338141	1.383738	1.383738	0.272019	0	0.230323	0.225292	0	0.272366	0.272019	0.230323	0.225292	0.272366	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282847	0.216909	0.216577	0.283667	0.5910443	0.2417791	28.89713	6.64415	0.45279	6.04633	4.7417	1.0044	1.17821	1.37489	0.993702	0.14581	0.240075	4.58717	3.92015	18.6361	0.02559747
38000	-2603031	-2602105	-926.0525	0.474832	3.925327	0.05915978	0.01151421	0.4633178	1.38922	1.38922	0.272707	0	0.229123	0.225612	0	0.272558	0.272707	0.229123	0.225612	0.272558	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283533	0.215788	0.216564	0.284114	0.5805912	0.293529	18.30039	4.38985	1.17125	6.10079	4.11712	0.415459	3.63938	0.524423	0.875775	1.79101	1.05916	2.98105	3.18815	14.5409	0.02424901
38100	-2603039	-2602104	-935.2316	0.6669494	4.152038	0.05905238	0.02305055	0.6438989	1.387923	1.387923	0.272046	0	0.230454	0.224777	0	0.272723	0.272046	0.230454	0.224777	0.272723	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282817	0.216742	0.217179	0.283263	0.5784786	0.8227326	23.26778	1.46122	1.16417	6.2975	5.97764	1.19785	1.33884	1.29138	0.788524	2.49215	2.98966	4.07748	3.05118	12.8211	0.03456117
38200	-2603036	-2602103	-932.4567	0.3756161	5.457641	0.05896151	0.06879267	0.3068234	1.392898	1.392898	0.270838	0	0.229693	0.227489	0	0.271981	0.270838	0.229693	0.227489	0.271981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283557	0.216247	0.217117	0.283079	0.6291058	0.1478557	29.35323	2.79725	6.10269	5.8855	5.60776	2.31675	0.723274	1.2943	1.75632	1.5167	1.21702	4.86364	1.56377	14.1884	0.1831462
38300	-2603031	-2602102	-928.8837	0.6176646	3.672149	0.05915236	0.2037837	0.4138809	1.387971	1.387971	0.272177	0	0.229575	0.227004	0	0.271244	0.272177	0.229575	0.227004	0.271244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283399	0.216021	0.216937	0.283643	0.637476	0.2221784	25.66968	6.85684	1.85271	6.61899	2.10046	4.71613	0.493831	0.374142	1.79795	0.0792553	0.814484	1.9357	0.54044	12.2708	0.3299262
38400	-2603030	-2602105	-925.1332	0.4224756	5.154268	0.05925602	0.0450075	0.3774681	1.387971	1.387971	0.271108	0	0.22937	0.226517	0	0.273004	0.271108	0.22937	0.226517	0.273004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283087	0.216576	0.21634	0.283997	0.6361839	0.3976838	21.9808	5.79365	3.32481	5.32261	2.16923	0.260178	0.212426	0.953517	1.14669	0.760878	0.164125	4.64929	0.598786	11.0659	0.1065328
38500	-2603030	-2602109	-921.3005	0.3146419	2.107197	0.05940675	0.05919811	0.2554438	1.383278	1.383278	0.272869	0	0.229987	0.225458	0	0.271687	0.272869	0.229987	0.225458	0.271687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282959	0.216632	0.217119	0.28329	0.6176751	0.2419002	24.44945	0.307436	2.60256	6.40205	6.33148	4.6161	0.34967	1.32282	1.02396	0.17635	1.87626	3.81549	0.208318	22.9732	0.1881444
38600	-2603022	-2602104	-917.9619	0.3962793	4.409055	0.05958806	0.09753464	0.2987447	1.377136	1.377136	0.272669	0	0.229484	0.226646	0	0.271201	0.272669	0.229484	0.226646	0.271201	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283301	0.216252	0.21674	0.283707	0.5732236	0.4058992	29.72989	0.348735	2.42071	6.35452	4.49287	4.70455	0.399909	1.42299	1.24855	0.157081	0.767278	2.63962	0.785277	12.8429	0.246126
38700	-2603025	-2602103	-921.8925	0.6619002	5.573151	0.05959978	0.01462991	0.6472703	1.37222	1.37222	0.271856	0	0.229464	0.226478	0	0.272202	0.271856	0.229464	0.226478	0.272202	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283424	0.216151	0.217011	0.283414	0.5755212	0.5562528	8.723501	0.484366	0.17712	6.67548	4.57648	1.49833	0.54509	0.61192	1.22941	0.265717	0.250849	3.30694	2.66125	8.35243	0.02210289
38800	-2603028	-2602107	-921.3079	0.4016817	3.588877	0.05965829	0.04411804	0.3575637	1.374327	1.374327	0.272507	0	0.230854	0.225878	0	0.270761	0.272507	0.230854	0.225878	0.270761	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282415	0.21669	0.217356	0.283539	0.5617157	0.5264505	17.88063	0.450268	0.277578	6.24958	2.26833	5.30856	0.58173	0.777217	1.03527	0.129472	2.1129	2.68531	1.34541	13.1385	0.1098333
38900	-2603035	-2602107	-927.8854	0.2458447	5.521233	0.05979672	0.01303625	0.2328084	1.375785	1.375785	0.272619	0	0.229303	0.224687	0	0.27339	0.272619	0.229303	0.224687	0.27339	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283258	0.216889	0.217017	0.282836	0.6865351	0.197641	29.85711	4.07347	1.98074	5.44418	1.93823	0.129481	0.142232	1.69603	1.61603	0.0351695	0.339285	3.89974	3.23777	14.1711	0.05302636
39000	-2603022	-2602107	-915.1945	0.632167	2.419091	0.05947462	0.01659852	0.6155685	1.376645	1.376645	0.270868	0	0.22988	0.225918	0	0.273334	0.270868	0.22988	0.225918	0.273334	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283859	0.216618	0.215935	0.283588	0.5910535	0.3894345	26.5573	5.00116	1.25218	6.66157	3.87202	1.30882	0.459144	0.973991	1.25048	0.0570146	0.693849	2.55385	0.396063	10.0978	0.02625655
39100	-2603026	-2602107	-918.5857	0.6196586	3.657172	0.05977332	0.05776884	0.5618898	1.374015	1.374015	0.272169	0	0.230253	0.225924	0	0.271655	0.272169	0.230253	0.225924	0.271655	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283047	0.216333	0.217188	0.283432	0.540229	0.3891311	20.28763	5.37227	0.302874	6.58302	2.41644	0.295407	1.06503	0.445412	0.820437	1.54016	2.10694	4.41119	0.799628	8.09255	0.09322688
39200	-2603039	-2602113	-925.4404	0.6496364	3.48112	0.06002743	0.06373012	0.5859063	1.364078	1.364078	0.2716	0	0.230625	0.225498	0	0.272277	0.2716	0.230625	0.225498	0.272277	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283453	0.216346	0.217423	0.282777	0.702725	0.3948236	21.57256	3.89368	0.147001	5.23402	6.6011	3.05872	3.9503	0.978696	1.08353	0.129624	2.11138	4.81252	0.689253	20.879	0.09810121
39300	-2603028	-2602108	-920.052	0.4011066	4.636579	0.05966041	0.029264	0.3718426	1.374972	1.374972	0.272694	0	0.228603	0.22597	0	0.272734	0.272694	0.228603	0.22597	0.272734	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282672	0.21642	0.216833	0.284075	0.665966	0.3362701	22.54895	5.95613	0.762436	6.85771	4.17533	5.2275	3.81121	0.429419	2.26406	0.144907	1.40812	1.88895	0.107813	16.3861	0.07295816
39400	-2603025	-2602105	-919.9584	0.3463505	3.284297	0.0599729	0.2440536	0.1022969	1.371455	1.371455	0.272741	0	0.228935	0.226482	0	0.271842	0.272741	0.228935	0.226482	0.271842	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283213	0.215816	0.216308	0.284663	0.6568031	0.322554	14.62817	5.34445	0.346099	6.63825	2.1692	3.28464	4.89327	1.7504	2.53128	0.0788737	1.32125	2.8259	0.591801	8.88359	0.7046434
39500	-2603026	-2602103	-923.1703	0.3053316	3.520237	0.06011213	0.04281067	0.2625209	1.370328	1.370328	0.272417	0	0.229272	0.226566	0	0.271744	0.272417	0.229272	0.226566	0.271744	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283234	0.217003	0.216896	0.282867	0.636122	0.328577	21.3536	4.0177	0.37981	6.36413	5.72271	2.31274	0.298057	0.750009	1.06098	0.130147	0.525121	2.84741	0.659942	16.8616	0.1402104
39600	-2603024	-2602102	-921.899	0.2874174	2.045772	0.06004601	0.07591914	0.2114983	1.370328	1.370328	0.272382	0	0.22919	0.226239	0	0.272189	0.272382	0.22919	0.226239	0.272189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282803	0.216523	0.216854	0.28382	0.5191704	0.4476477	19.87982	4.71519	0.322669	6.1184	3.48765	5.21861	0.620363	1.13146	1.24393	1.35337	1.50255	1.9177	1.84001	17.9437	0.2641424
39700	-2603021	-2602102	-918.3592	0.471321	3.225332	0.05995239	0.04225314	0.4290678	1.370648	1.370648	0.271811	0	0.229361	0.227037	0	0.27179	0.271811	0.229361	0.227037	0.27179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2831	0.216821	0.216664	0.283415	0.6571511	0.5184407	17.97559	3.56852	0.825415	5.16805	6.13178	3.27238	0.646119	1.06905	1.133	0.682367	1.32617	2.20485	0.637131	7.39593	0.08964832
39800	-2603032	-2602105	-926.5941	0.410151	3.972612	0.05969565	0.06709649	0.3430546	1.379056	1.379056	0.271589	0	0.228568	0.226169	0	0.273675	0.271589	0.228568	0.226169	0.273675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283262	0.216001	0.216667	0.284069	0.5824569	0.4988958	19.15722	4.66705	0.34132	4.9725	5.46711	2.34473	1.41505	0.73677	1.82463	0.464209	0.739722	1.91535	0.127109	15.22	0.1635897
