Iteration	Posterior	Likelihood	Prior	birth	clock_morpho	clock_nuclear	death	diversification	divtime_dirus	divtime_jackals	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
79800	-2603065	-2602103	-961.5318	0.3622109	9.427488	0.0430434	0.09120524	0.2710057	1.90185	1.90185	0.272894	0	0.22872	0.226636	0	0.27175	0.272894	0.22872	0.226636	0.27175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282886	0.216424	0.216781	0.283908	0.5876782	0.191866	17.53673	1.03959	1.10162	6.72463	9.22942	5.13805	0.842103	0.3298	0.854233	0.762942	0.139078	1.8115	0.668969	13.4717	0.2518015
79900	-2603056	-2602106	-950.3238	0.4324232	2.198585	0.0430567	0.05457636	0.3778468	1.899387	1.899387	0.271426	0	0.228835	0.22686	0	0.272879	0.271426	0.228835	0.22686	0.272879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283851	0.215981	0.215973	0.284195	0.7360758	0.3127788	16.99865	7.70046	1.73741	5.10103	8.16938	3.16811	0.715112	0.919442	1.19333	0.093023	0.406415	1.8229	0.338643	14.0091	0.1262105
80000	-2603058	-2602104	-954.1374	0.3375908	1.609101	0.0430293	0.009855269	0.3277356	1.915566	1.915566	0.270896	0	0.229864	0.226462	0	0.272777	0.270896	0.229864	0.226462	0.272777	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283574	0.216812	0.216178	0.283436	0.6501079	0.1741394	15.24823	7.23765	3.00644	6.75676	5.22585	0.551411	1.03698	1.31233	1.91152	0.650124	2.65558	3.60152	0.65224	15.1504	0.02919294
80100	-2603061	-2602105	-956.0201	0.3442667	1.776499	0.04291905	0.01802934	0.3262374	1.91202	1.91202	0.27233	0	0.229088	0.22602	0	0.272562	0.27233	0.229088	0.22602	0.272562	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282967	0.216348	0.21673	0.283954	0.6588149	0.2629952	27.28637	8.37545	4.70747	6.24693	1.92647	0.0949466	4.24079	0.449308	0.97937	0.662262	2.82202	3.74593	1.01171	22.916	0.05237026
80200	-2603058	-2602105	-953.7008	0.5949624	2.436436	0.04299168	0.08442672	0.5105357	1.911201	1.911201	0.271163	0	0.229198	0.226808	0	0.272831	0.271163	0.229198	0.226808	0.272831	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282954	0.216961	0.21624	0.283845	0.60804	0.3257778	14.62672	5.76714	4.01638	7.87935	6.80208	0.865309	0.43176	1.03268	0.968387	1.41846	1.2589	3.41474	0.425039	14.4556	0.1419026
80300	-2603073	-2602113	-960.3999	0.4654103	1.686191	0.0432559	0.03525993	0.4301504	1.90644	1.90644	0.273974	0	0.228427	0.226418	0	0.271182	0.273974	0.228427	0.226418	0.271182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282391	0.216057	0.217425	0.284126	0.7624561	0.3998752	19.50397	2.89093	0.897037	5.19844	8.59452	1.54858	0.238012	1.66232	2.10134	0.248134	0.513234	2.5569	0.974274	18.7877	0.07576095
80400	-2603062	-2602106	-956.3395	0.5502159	4.602456	0.04302232	0.06704245	0.4831735	1.902837	1.902837	0.271099	0	0.229559	0.226265	0	0.273077	0.271099	0.229559	0.226265	0.273077	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282552	0.21738	0.217217	0.282851	0.6813356	0.3266265	20.45595	5.55212	3.10424	9.56429	5.72756	1.35872	2.85644	1.53399	2.58321	0.123767	0.584903	4.7052	1.9621	13.8584	0.1218475
80500	-2603059	-2602106	-952.6097	0.3986886	3.321858	0.04309214	0.02880753	0.369881	1.904125	1.904125	0.27238	0	0.229083	0.226284	0	0.272253	0.27238	0.229083	0.226284	0.272253	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283584	0.217226	0.216415	0.282774	0.6774811	0.1811717	20.72041	6.94335	7.25381	7.20935	3.2903	0.676581	2.54102	1.02259	1.55559	1.58103	2.27866	4.58812	1.52005	11.9107	0.07225573
80600	-2603061	-2602107	-954.5421	0.368055	2.029402	0.04288202	0.02109194	0.3469631	1.912404	1.912404	0.271853	0	0.229636	0.226521	0	0.27199	0.271853	0.229636	0.226521	0.27199	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283042	0.217124	0.216512	0.283322	0.6336718	0.1780135	23.96268	1.15139	0.810778	6.04999	2.87384	1.28086	1.27097	0.317343	0.853249	0.251252	1.84502	3.41676	1.134	22.2231	0.05730648
80700	-2603053	-2602102	-951.3213	0.5880913	2.630553	0.04315922	0.07020145	0.5178898	1.900473	1.900473	0.272138	0	0.230104	0.225315	0	0.272443	0.272138	0.230104	0.225315	0.272443	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282861	0.216582	0.216825	0.283732	0.6726368	0.227794	28.06122	6.91576	0.822007	8.29634	7.80565	1.71354	1.80374	0.630778	2.11298	0.0911884	0.0750776	2.51741	1.53289	17.9941	0.1193717
80800	-2603051	-2602104	-946.9332	0.2666567	2.086779	0.04302957	0.000323363	0.2663333	1.903043	1.903043	0.272191	0	0.229106	0.225767	0	0.272936	0.272191	0.229106	0.225767	0.272936	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283235	0.216425	0.216753	0.283587	0.5983162	0.3219435	27.76092	0.814242	8.51125	9.02727	5.32585	1.82548	1.0108	0.847548	2.09593	0.161216	0.357418	4.8205	1.25061	13.9214	0.001212657
80900	-2603068	-2602107	-961.2572	0.1576062	4.333694	0.04296753	0.02791793	0.1296882	1.903519	1.903519	0.272666	0	0.228951	0.227019	0	0.271364	0.272666	0.228951	0.227019	0.271364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282915	0.216591	0.216691	0.283804	0.7375857	0.374753	23.82086	0.14121	4.06047	5.16599	5.03527	1.72777	1.0552	0.552849	2.36947	0.295283	2.12715	3.43924	0.566603	23.0223	0.1771373
81000	-2603061	-2602104	-956.3617	0.6060589	2.116715	0.04319354	0.1126128	0.493446	1.902009	1.902009	0.271779	0	0.229525	0.226718	0	0.271977	0.271779	0.229525	0.226718	0.271977	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283299	0.216394	0.216683	0.283624	0.6549226	0.211409	16.3082	1.35406	2.29629	7.34285	6.25573	1.1254	1.03487	0.700987	1.11144	1.11573	1.2474	1.92454	4.60892	13.8581	0.1858117
81100	-2603065	-2602107	-958.3274	0.1933323	3.121149	0.04300171	0.03418149	0.1591508	1.915518	1.915518	0.272588	0	0.22928	0.226581	0	0.271551	0.272588	0.22928	0.226581	0.271551	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283543	0.215792	0.216865	0.2838	0.7254213	0.2296739	28.30159	0.897497	6.98476	5.76849	4.61958	0.288885	1.55193	1.78261	2.36808	1.14042	0.14081	2.89491	1.48372	22.9381	0.1768018
81200	-2603068	-2602106	-962.6519	0.3242268	2.839248	0.04290984	0.03341463	0.2908122	1.917954	1.917954	0.272575	0	0.228639	0.226232	0	0.272555	0.272575	0.228639	0.226232	0.272555	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283394	0.216726	0.216479	0.2834	0.632476	0.2304586	28.74268	4.57252	3.3414	7.27298	9.48798	0.437058	1.21012	1.55097	1.53704	0.763986	0.756686	4.13143	1.1797	21.7315	0.1030594
81300	-2603064	-2602109	-954.975	0.4244677	3.767234	0.04284237	0.03802308	0.3864446	1.911273	1.911273	0.273354	0	0.229446	0.227217	0	0.269982	0.273354	0.229446	0.227217	0.269982	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282876	0.216322	0.216487	0.284314	0.5914854	0.3699147	27.45507	8.75492	9.01086	9.40276	6.16841	0.369102	0.418944	1.26553	1.03429	0.224977	2.61822	2.10838	0.921266	16.8124	0.08957826
81400	-2603064	-2602107	-956.8871	0.5127673	1.972058	0.04277759	0.2350707	0.2776966	1.916827	1.916827	0.271528	0	0.229783	0.226404	0	0.272285	0.271528	0.229783	0.226404	0.272285	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282975	0.216339	0.217109	0.283577	0.768224	0.2466272	27.47819	8.71096	7.22231	5.41203	5.84878	0.978354	1.51559	0.634083	1.80602	0.223552	0.522683	4.40107	2.58535	21.7347	0.4584355
81500	-2603056	-2602105	-951.0205	0.2926	1.953467	0.0428322	0.003041291	0.2895587	1.91984	1.91984	0.271268	0	0.230144	0.226144	0	0.272444	0.271268	0.230144	0.226144	0.272444	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282944	0.216844	0.216877	0.283336	0.6777884	0.1339941	21.9605	0.846878	2.4313	7.48395	6.07722	0.982245	1.1943	0.494228	1.35741	0.514049	0.200735	4.78454	3.48011	13.3918	0.01039402
81600	-2603064	-2602107	-956.8561	0.3909379	1.91914	0.04258334	0.01533282	0.3756051	1.925359	1.925359	0.272411	0	0.229652	0.226886	0	0.271051	0.272411	0.229652	0.226886	0.271051	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283101	0.216355	0.216831	0.283713	0.5755719	0.3610561	19.43742	0.960572	3.6809	6.4019	9.137	1.81516	1.12981	0.355267	1.9386	2.26859	0.397315	4.52179	1.84206	11.4903	0.03922059
81700	-2603059	-2602101	-958.1362	0.2334078	2.545985	0.04289704	0.007981148	0.2254267	1.906212	1.906212	0.271426	0	0.23004	0.226174	0	0.27236	0.271426	0.23004	0.226174	0.27236	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283116	0.216927	0.216466	0.283491	0.6451387	0.1190888	21.41852	8.06856	3.38981	7.07754	7.51137	0.878136	1.42773	0.749323	1.89072	1.65677	3.1493	2.84205	1.70282	19.4061	0.034194
81800	-2603063	-2602108	-955.0642	0.3325291	2.110931	0.0430052	0.03649619	0.2960329	1.914809	1.914809	0.270921	0	0.230416	0.226658	0	0.272005	0.270921	0.230416	0.226658	0.272005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283279	0.216627	0.217422	0.282672	0.5662303	0.216681	27.47383	7.46577	5.42326	9.39666	6.43151	2.6776	0.813332	0.922447	1.21415	0.249438	0.733296	2.16886	2.40228	18.2032	0.1097534
81900	-2603063	-2602104	-958.5708	0.4064557	2.352554	0.04281895	0.06405923	0.3423965	1.913067	1.913067	0.273455	0	0.228821	0.227236	0	0.270488	0.273455	0.228821	0.227236	0.270488	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28285	0.216213	0.21692	0.284017	0.5446247	0.2861688	24.29785	0.237794	6.3541	5.76925	7.15527	4.21439	0.270316	1.07797	2.08342	1.12048	1.4524	3.59536	2.03578	22.8227	0.1576044
82000	-2603063	-2602102	-960.2512	0.3398557	2.724777	0.04278073	0.0235445	0.3163112	1.91964	1.91964	0.271605	0	0.229717	0.226412	0	0.272265	0.271605	0.229717	0.226412	0.272265	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283137	0.216565	0.216103	0.284195	0.6726926	0.1271063	28.40558	0.773719	6.02121	5.00903	7.20638	3.78047	0.744272	1.72741	1.6501	0.481063	2.91717	3.66189	0.889797	22.8875	0.06927792
82100	-2603064	-2602106	-958.4857	0.5404576	1.815384	0.04251427	0.1199685	0.420489	1.929158	1.929158	0.272825	0	0.228777	0.226166	0	0.272232	0.272825	0.228777	0.226166	0.272232	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283016	0.216103	0.21677	0.284111	0.6694612	0.2258361	24.35418	1.82724	6.24704	6.74409	2.71564	2.23385	2.15753	0.614528	1.63049	0.391648	2.30571	4.37306	0.890435	16.1143	0.2219759
82200	-2603066	-2602106	-959.4817	0.327916	1.734186	0.04245887	0.02358916	0.3043269	1.922845	1.922845	0.271451	0	0.229158	0.22615	0	0.273241	0.271451	0.229158	0.22615	0.273241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283414	0.216843	0.21618	0.283563	0.582087	0.1716343	23.30865	0.567966	5.34953	4.97124	7.96282	1.91615	1.09387	1.66254	1.82819	0.0192502	1.23541	3.51198	0.504472	16.5761	0.07193657
82300	-2603075	-2602111	-964.0912	0.4931263	1.701781	0.04242394	0.003035688	0.4900906	1.937838	1.937838	0.272131	0	0.228786	0.226733	0	0.27235	0.272131	0.228786	0.226733	0.27235	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283762	0.216392	0.216186	0.28366	0.6202245	0.2382508	28.50224	0.345073	8.35958	6.40118	4.52133	2.81049	2.3992	0.791008	1.16516	0.931426	2.33548	4.88308	2.44858	23.0008	0.006156005
82400	-2603070	-2602107	-963.3902	0.4111552	2.463482	0.04226264	0.07097232	0.3401829	1.936739	1.936739	0.273012	0	0.229917	0.225913	0	0.271158	0.273012	0.229917	0.225913	0.271158	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282982	0.216738	0.216321	0.28396	0.6622943	0.1883374	25.57672	0.340482	9.09345	6.68798	8.35848	3.71767	1.89376	0.369386	2.05876	0.754249	0.86908	2.15503	4.60318	22.9619	0.1726168
82500	-2603058	-2602105	-952.8235	0.4250921	1.879571	0.04219331	0.006014255	0.4190779	1.942504	1.942504	0.272247	0	0.230902	0.225118	0	0.271733	0.272247	0.230902	0.225118	0.271733	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282875	0.216783	0.217017	0.283325	0.617114	0.2766953	25.55629	0.694755	8.0096	7.61907	5.67696	2.86394	0.771475	0.606722	1.21149	2.02634	0.611335	2.49067	2.01351	15.4274	0.01414812
82600	-2603058	-2602103	-954.5162	0.2841843	1.970182	0.04210046	0.03816476	0.2460196	1.946104	1.946104	0.271796	0	0.228935	0.227414	0	0.271855	0.271796	0.228935	0.227414	0.271855	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283504	0.216025	0.21655	0.283921	0.5636529	0.2824574	26.73092	0.736965	3.77727	5.28619	5.85961	1.03109	0.475796	1.05641	0.786388	1.7209	3.1703	4.70414	0.215315	21.4588	0.1342958
82700	-2603059	-2602107	-951.6497	0.4079823	2.574168	0.04179307	0.03438322	0.3735991	1.968034	1.968034	0.272478	0	0.229188	0.226667	0	0.271666	0.272478	0.229188	0.226667	0.271666	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283077	0.216226	0.216726	0.283971	0.7181202	0.2398779	17.73294	0.348939	9.30851	5.17765	2.74137	0.57961	1.18456	1.27473	0.965648	0.171652	1.94388	2.77014	0.308019	12.1787	0.08427624
82800	-2603072	-2602105	-967.8995	0.2749449	3.143757	0.04203424	0.0254026	0.2495423	1.954167	1.954167	0.271414	0	0.229677	0.226899	0	0.27201	0.271414	0.229677	0.226899	0.27201	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283214	0.216722	0.216509	0.283555	0.7528196	0.2332532	27.69636	0.267972	8.83129	5.2193	2.99756	1.17458	4.47576	0.744666	1.58786	0.205517	2.05828	3.79908	3.64842	22.7412	0.09239158
82900	-2603063	-2602104	-958.8163	0.382782	3.737476	0.04186799	0.08936697	0.2934151	1.95628	1.95628	0.273019	0	0.229231	0.226421	0	0.271329	0.273019	0.229231	0.226421	0.271329	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283428	0.21633	0.216714	0.283527	0.5882892	0.2180533	24.30364	0.18067	2.50711	8.81898	3.54391	2.16471	0.786709	0.857513	1.36763	1.35246	0.506159	1.8731	2.97666	15.2049	0.233467
83000	-2603062	-2602103	-958.5074	0.4710565	2.88867	0.04189442	0.1044599	0.3665966	1.958038	1.958038	0.271977	0	0.229872	0.226387	0	0.271764	0.271977	0.229872	0.226387	0.271764	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283222	0.216779	0.216249	0.283749	0.6575315	0.155674	23.58981	0.139397	2.63985	8.84871	3.41996	1.10472	0.229268	0.8602	1.66048	0.839872	2.38476	2.06683	1.5066	18.3297	0.2217567
83100	-2603075	-2602110	-964.8161	0.4401269	1.985667	0.04186563	0.01561952	0.4245074	1.951473	1.951473	0.270335	0	0.228914	0.228498	0	0.272253	0.270335	0.228914	0.228498	0.272253	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283317	0.216191	0.216952	0.28354	0.7425234	0.115942	26.51913	3.39848	4.52592	8.29388	3.68952	2.61918	4.03562	0.713254	0.812269	1.87951	1.76157	2.34781	0.370229	22.9749	0.03548866
83200	-2603063	-2602101	-962.2085	0.550809	1.527069	0.04170081	0.03639564	0.5144134	1.963231	1.963231	0.271501	0	0.229093	0.226975	0	0.27243	0.271501	0.229093	0.226975	0.27243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283563	0.216294	0.216357	0.283786	0.6441182	0.1290273	19.21132	7.86173	6.84573	7.26655	5.37823	2.59147	0.547878	0.694867	1.41508	0.129999	2.11269	3.89752	1.8728	10.5867	0.06607669
83300	-2603066	-2602109	-956.6686	0.3503299	3.73893	0.04204498	0.00922873	0.3411012	1.961875	1.961875	0.27339	0	0.229067	0.226506	0	0.271036	0.27339	0.229067	0.226506	0.271036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282385	0.216175	0.216918	0.284522	0.5589224	0.3531152	28.50139	0.128558	5.81062	6.76925	4.75103	1.07062	4.01564	1.52073	1.52069	0.609165	2.86565	3.56737	0.604068	22.1426	0.02634297
83400	-2603059	-2602109	-949.9677	0.5990805	2.204596	0.04199852	0.09139039	0.5076901	1.938549	1.938549	0.273052	0	0.229409	0.225591	0	0.271948	0.273052	0.229409	0.225591	0.271948	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283133	0.216427	0.216381	0.284059	0.7222094	0.2033661	26.54471	0.336935	7.85615	8.16481	8.58101	0.905502	1.73185	0.898016	0.833505	0.0687001	3.15175	3.00614	1.48069	13.1715	0.1525511
83500	-2603060	-2602107	-952.9098	0.6784446	2.981294	0.04180361	0.04198477	0.6364599	1.970347	1.970347	0.271042	0	0.229791	0.227469	0	0.271697	0.271042	0.229791	0.227469	0.271697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283791	0.216916	0.216476	0.282817	0.663533	0.4234488	15.5785	3.79525	7.69957	7.3842	8.95159	0.0156053	1.82485	0.610647	1.44645	0.552353	1.94608	4.71965	1.2139	11.3504	0.06188385
83600	-2603061	-2602105	-956.8014	0.3581412	3.547954	0.04190737	0.06362949	0.2945117	1.960187	1.960187	0.271689	0	0.228621	0.226812	0	0.272878	0.271689	0.228621	0.226812	0.272878	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283691	0.216102	0.217189	0.283018	0.6308951	0.1935367	23.6757	8.94833	8.58468	5.62255	3.60752	0.282535	1.04433	1.15649	1.75907	0.138154	0.588466	4.6822	1.3283	11.9008	0.177666
83700	-2603055	-2602103	-951.6496	0.4511432	1.697736	0.04172843	0.03260217	0.418541	1.967777	1.967777	0.271647	0	0.22999	0.226224	0	0.272139	0.271647	0.22999	0.226224	0.272139	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282792	0.216776	0.216225	0.284207	0.6036611	0.2596372	21.59621	7.07388	5.72264	9.62369	4.08756	2.77894	0.480457	0.725907	0.997249	0.0770869	0.928272	2.35256	1.06185	12.1657	0.07226568
83800	-2603074	-2602106	-968.8138	0.4092921	3.754111	0.04186536	0.06129202	0.348	1.960247	1.960247	0.272438	0	0.228713	0.226986	0	0.271864	0.272438	0.228713	0.226986	0.271864	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283367	0.217005	0.216263	0.283366	0.6976174	0.1869388	26.76379	5.35181	8.86299	7.69487	3.64371	0.417457	2.56609	0.984234	2.15969	1.14708	1.4343	4.29392	0.237537	23.0107	0.1497513
83900	-2603059	-2602107	-951.8408	0.5299374	1.401585	0.04157722	0.003357462	0.52658	1.972794	1.972794	0.270867	0	0.229691	0.226403	0	0.273039	0.270867	0.229691	0.226403	0.273039	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283587	0.217109	0.217002	0.282301	0.7143921	0.3665907	22.03398	7.10013	3.81581	9.53524	1.99599	1.68687	0.210313	1.54417	1.34246	0.781687	1.90683	4.00498	1.06025	11.1932	0.006335581
84000	-2603066	-2602103	-963.0084	0.525814	4.498174	0.04161936	0.1299981	0.3958159	1.981473	1.981473	0.272358	0	0.230061	0.226305	0	0.271276	0.272358	0.230061	0.226305	0.271276	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283055	0.216331	0.21692	0.283694	0.7995795	0.1973171	29.1681	1.21795	5.4171	8.56331	1.88714	1.55348	2.62802	0.458949	1.47694	0.811339	1.95296	3.03125	1.75323	22.9211	0.2472322
84100	-2603058	-2602103	-955.2876	0.2890034	3.126236	0.04161551	0.02947912	0.2595243	1.977167	1.977167	0.272443	0	0.228865	0.226536	0	0.272155	0.272443	0.228865	0.226536	0.272155	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283799	0.216153	0.216337	0.28371	0.6863323	0.350933	27.84988	0.289464	7.94525	6.84886	1.89224	1.60454	3.10621	0.423901	1.4277	0.775828	0.705622	4.08295	1.81598	18.1998	0.1020027
84200	-2603066	-2602109	-957.1801	0.2881334	3.557464	0.04136981	0.0004309575	0.2877024	1.982137	1.982137	0.272348	0	0.229058	0.227062	0	0.271531	0.272348	0.229058	0.227062	0.271531	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283499	0.216174	0.216527	0.2838	0.7101383	0.2429709	27.15665	0.957685	5.45661	5.61764	1.8821	2.87351	3.73363	1.56787	2.27508	0.901955	2.58796	2.85689	1.29186	17.2797	0.001495688
84300	-2603063	-2602106	-957.5271	0.4414483	2.052169	0.0413668	0.1009779	0.3404703	1.976264	1.976264	0.272129	0	0.229298	0.22756	0	0.271014	0.272129	0.229298	0.22756	0.271014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282508	0.216669	0.217279	0.283544	0.6858101	0.3359554	25.31957	0.500459	8.68212	7.89309	5.35546	3.35862	0.577602	1.38896	1.0713	0.920842	0.337577	4.87753	4.04979	18.6259	0.2287424
84400	-2603075	-2602111	-964.4239	0.4512762	1.925951	0.04161137	0.06606121	0.385215	1.965423	1.965423	0.271652	0	0.228733	0.226299	0	0.273316	0.271652	0.228733	0.226299	0.273316	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2838	0.216917	0.21658	0.282703	0.5502009	0.1450102	27.00886	1.47139	7.16085	9.49717	1.87419	1.02864	0.678812	0.97947	0.914185	1.02556	1.06405	2.31109	3.39011	22.8967	0.1463875
84500	-2603080	-2602116	-964.0054	0.4709	1.902849	0.0414675	0.2401396	0.2307605	1.976621	1.976621	0.271452	0	0.229783	0.224853	0	0.273912	0.271452	0.229783	0.224853	0.273912	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283948	0.217485	0.216001	0.282565	0.6886197	0.1533415	29.67965	3.01179	2.4845	6.1819	1.84666	1.79433	0.612543	1.56873	1.93916	0.10023	0.702929	3.18756	5.15881	22.1265	0.5099587
84600	-2603073	-2602107	-966.049	0.5685182	2.634149	0.04158827	0.2172701	0.3512481	1.974466	1.974466	0.272408	0	0.229083	0.226095	0	0.272413	0.272408	0.229083	0.226095	0.272413	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284001	0.216737	0.217122	0.28214	0.6394055	0.1300722	23.86638	7.68163	8.00495	7.80236	2.3514	0.185071	1.31896	1.18586	2.04196	0.859679	2.49205	3.79077	1.93175	18.1162	0.3821691
84700	-2603068	-2602104	-964.1324	0.2892456	1.837995	0.04166295	0.02681506	0.2624305	1.962418	1.962418	0.271705	0	0.228488	0.226542	0	0.273265	0.271705	0.228488	0.226542	0.273265	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283595	0.21675	0.216341	0.283315	0.8386592	0.189613	24.94174	7.13917	3.16603	8.15943	9.10452	1.84092	0.904616	0.537955	2.43561	2.11982	1.7662	3.33883	2.83364	22.2941	0.09270689
84800	-2603062	-2602106	-956.0882	0.3356681	2.162774	0.04160377	0.02181636	0.3138518	1.962418	1.962418	0.272291	0	0.229272	0.225646	0	0.272791	0.272291	0.229272	0.225646	0.272791	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283151	0.216653	0.215964	0.284232	0.6809838	0.2368959	25.27257	6.42186	2.2818	8.99383	8.86373	0.513808	1.46995	1.28626	1.65063	1.22354	0.635515	4.67076	1.88643	20.6005	0.06499383
84900	-2603062	-2602104	-958.6588	0.4039756	2.073106	0.04159499	0.1426481	0.2613276	1.968817	1.968817	0.271022	0	0.229937	0.226329	0	0.272712	0.271022	0.229937	0.226329	0.272712	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283726	0.216808	0.215862	0.283604	0.5698806	0.1984328	24.79258	5.22566	7.55955	8.56083	2.91973	0.849901	0.140349	0.789123	1.00778	1.14953	1.13261	2.03061	0.334745	19.477	0.3531106
85000	-2603054	-2602106	-947.8154	0.3522458	1.621207	0.04173785	0.01699897	0.3352468	1.968527	1.968527	0.270943	0	0.229622	0.227205	0	0.27223	0.270943	0.229622	0.227205	0.27223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283431	0.216934	0.216099	0.283536	0.628187	0.2450428	26.01038	5.98165	5.47128	7.66793	3.62749	1.35172	4.68502	0.365586	1.43756	1.65671	0.377676	2.46732	0.473893	13.4627	0.04825883
85100	-2603068	-2602108	-960.0084	0.3046993	1.126284	0.04144222	0.03056587	0.2741334	1.980722	1.980722	0.273717	0	0.229979	0.22645	0	0.269854	0.273717	0.229979	0.22645	0.269854	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28314	0.215577	0.217032	0.28425	0.4872634	0.2749256	28.65927	6.55969	4.43098	6.77494	2.3684	0.702943	3.89059	1.55134	0.811094	0.445341	0.772167	2.89854	3.68644	20.8889	0.1003149
85200	-2603074	-2602110	-964.2653	0.3602308	2.794471	0.04123716	0.04147608	0.3187548	1.989691	1.989691	0.273109	0	0.228527	0.226165	0	0.272198	0.273109	0.228527	0.226165	0.272198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283906	0.216925	0.215706	0.283464	0.5412162	0.4250903	26.96199	8.76444	2.95202	9.88533	4.28489	1.17697	2.64163	0.996967	0.789483	1.16076	2.56401	3.36766	0.752238	18.4983	0.1151375
85300	-2603069	-2602106	-962.3587	0.3101948	1.797222	0.04117269	0.06284812	0.2473467	1.983757	1.983757	0.272162	0	0.229059	0.227057	0	0.271722	0.272162	0.229059	0.227057	0.271722	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283247	0.215784	0.217326	0.283642	0.6980824	0.200271	26.56169	5.88537	5.61603	5.66623	2.92326	1.83084	0.0117564	0.426164	1.09853	0.608233	0.0571603	4.03688	3.10999	15.1587	0.2026086
85400	-2603062	-2602103	-958.5162	0.4288421	3.389492	0.0412079	0.04862364	0.3802185	1.989071	1.989071	0.271996	0	0.230187	0.225636	0	0.272182	0.271996	0.230187	0.225636	0.272182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283256	0.216703	0.21697	0.283071	0.7408068	0.1347277	22.63887	0.809924	0.874073	9.64328	4.63954	0.785511	0.598755	0.621998	2.23946	0.315088	0.541967	4.07885	2.356	13.4318	0.1133835
85500	-2603073	-2602110	-962.6649	0.3419344	5.24439	0.04110639	0.04707154	0.2948629	1.983438	1.983438	0.272408	0	0.229812	0.225056	0	0.272723	0.272408	0.229812	0.225056	0.272723	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282576	0.217052	0.216219	0.284152	0.6008958	0.2298994	25.139	3.51556	1.68692	5.17899	9.44872	1.79023	2.3823	1.62891	2.40634	0.793685	0.952282	4.31687	1.489	22.733	0.1376625
