
RevBayes version (1.1.1)
Build from development (rapture-649-g20534c) on Sun Apr 11 23:30:45 CDT 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/combined_evidence_fbd_clean.Rev")
   Processing file "scripts/combined_evidence_fbd_clean.Rev"
   Successfully read one character matrix from file 'data/nuclear.nex'
   Successfully read one character matrix from file 'data/morpho_clean.nex'
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Could not compute lnProb for node fbd_tree.
   (Canis_edwardii[&index=23]:24.865707,((((((Canis_me...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((Canis_latrans[&index=23]:0.187010,Canis_mosbachen...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((((Canis_adustus[&index=23]:2.156601,Canis_edwardi...

   Drawing new initial states ...

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 30 different moves in a random move schedule with 73 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
87500       |   -2.60307e+06   |   -2.60211e+06   |       -965.348   |       1.956629   |       1.956629   |       25.00299   |   06:17:32   |   00:53:56   |
87600       |   -2.60306e+06   |   -2.60211e+06   |       -957.947   |       1.974788   |       1.974788   |       23.05381   |   06:17:58   |   00:53:30   |
87700       |   -2.60306e+06   |    -2.6021e+06   |       -960.467   |        1.97994   |        1.97994   |        27.1711   |   06:18:23   |   00:53:04   |
87800       |   -2.60306e+06   |    -2.6021e+06   |       -961.959   |       1.976511   |       1.976511   |       26.86227   |   06:18:49   |   00:52:38   |
87900       |   -2.60306e+06   |   -2.60211e+06   |       -955.653   |        1.96803   |        1.96803   |       27.96335   |   06:19:15   |   00:52:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
88000       |   -2.60306e+06   |    -2.6021e+06   |       -953.326   |       1.992471   |       1.992471   |       21.79423   |   06:19:41   |   00:51:46   |
88100       |   -2.60306e+06   |   -2.60211e+06   |       -953.649   |       1.995018   |       1.995018   |       17.11628   |   06:20:07   |   00:51:20   |
88200       |   -2.60307e+06   |   -2.60211e+06   |       -963.025   |       1.996096   |       1.996096   |       27.42845   |   06:20:33   |   00:50:54   |
88300       |   -2.60307e+06   |   -2.60211e+06   |       -961.212   |       1.972343   |       1.972343   |       23.77802   |   06:20:59   |   00:50:28   |
88400       |   -2.60306e+06   |   -2.60211e+06   |       -955.857   |       1.995383   |       1.995383   |       28.11522   |   06:21:25   |   00:50:03   |
88500       |   -2.60307e+06   |   -2.60211e+06   |        -959.87   |       1.989147   |       1.989147   |        26.8679   |   06:21:50   |   00:49:37   |
88600       |   -2.60307e+06   |   -2.60211e+06   |        -960.57   |       1.973819   |       1.973819   |       23.27861   |   06:22:17   |   00:49:11   |
88700       |   -2.60306e+06   |    -2.6021e+06   |       -962.161   |       1.984335   |       1.984335   |       27.05234   |   06:22:42   |   00:48:45   |
88800       |   -2.60306e+06   |   -2.60211e+06   |       -953.395   |       1.987642   |       1.987642   |        25.0784   |   06:23:08   |   00:48:19   |
88900       |   -2.60306e+06   |   -2.60211e+06   |       -951.584   |       1.988671   |       1.988671   |       27.58623   |   06:23:34   |   00:47:53   |
89000       |   -2.60306e+06   |   -2.60211e+06   |       -956.885   |       1.987746   |       1.987746   |       28.87295   |   06:24:00   |   00:47:27   |
89100       |   -2.60306e+06   |   -2.60211e+06   |       -956.469   |       1.979411   |       1.979411   |       26.31189   |   06:24:26   |   00:47:01   |
89200       |   -2.60306e+06   |   -2.60211e+06   |       -955.463   |       1.996286   |       1.996286   |       16.66644   |   06:24:52   |   00:46:35   |
89300       |   -2.60306e+06   |   -2.60211e+06   |        -949.64   |       2.011151   |       2.011151   |       28.16845   |   06:25:18   |   00:46:10   |
89400       |   -2.60306e+06   |   -2.60211e+06   |       -954.659   |       2.006403   |       2.006403   |       26.84985   |   06:25:44   |   00:45:44   |
89500       |   -2.60307e+06   |   -2.60211e+06   |       -961.937   |       2.019451   |       2.019451   |       26.16568   |   06:26:10   |   00:45:18   |
89600       |   -2.60307e+06   |    -2.6021e+06   |       -965.869   |       2.025026   |       2.025026   |       22.28858   |   06:26:36   |   00:44:52   |
89700       |   -2.60307e+06   |   -2.60211e+06   |       -962.857   |       2.014411   |       2.014411   |       29.87927   |   06:27:02   |   00:44:26   |
89800       |   -2.60307e+06   |   -2.60211e+06   |       -963.843   |       2.020457   |       2.020457   |       24.81108   |   06:27:28   |   00:44:00   |
89900       |   -2.60307e+06   |   -2.60211e+06   |       -964.283   |       2.019314   |       2.019314   |       21.89088   |   06:27:54   |   00:43:34   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
90000       |   -2.60307e+06   |    -2.6021e+06   |       -964.787   |       2.013156   |       2.013156   |       28.04195   |   06:28:20   |   00:43:08   |
90100       |   -2.60307e+06   |   -2.60211e+06   |       -963.043   |       2.022293   |       2.022293   |       27.78332   |   06:28:46   |   00:42:43   |
90200       |   -2.60307e+06   |    -2.6021e+06   |       -961.023   |       2.019335   |       2.019335   |       27.68749   |   06:29:12   |   00:42:17   |
90300       |   -2.60305e+06   |    -2.6021e+06   |       -949.273   |       2.011909   |       2.011909   |       26.86792   |   06:29:37   |   00:41:51   |
90400       |   -2.60306e+06   |   -2.60211e+06   |       -954.676   |       2.010696   |       2.010696   |       29.02882   |   06:30:02   |   00:41:25   |
90500       |   -2.60307e+06   |   -2.60211e+06   |       -956.175   |       2.030144   |       2.030144   |       16.98883   |   06:30:27   |   00:40:59   |
90600       |   -2.60307e+06   |   -2.60211e+06   |       -958.175   |         2.0261   |         2.0261   |       26.19338   |   06:30:52   |   00:40:33   |
90700       |   -2.60308e+06   |   -2.60211e+06   |       -969.416   |       2.035089   |       2.035089   |       24.48996   |   06:31:18   |   00:40:07   |
90800       |   -2.60306e+06   |   -2.60211e+06   |       -954.901   |       2.020262   |       2.020262   |       29.84873   |   06:31:43   |   00:39:41   |
90900       |   -2.60306e+06   |   -2.60211e+06   |       -958.182   |       2.027192   |       2.027192   |       27.69985   |   06:32:09   |   00:39:15   |
91000       |   -2.60308e+06   |   -2.60211e+06   |       -968.504   |       2.032592   |       2.032592   |       25.91029   |   06:32:34   |   00:38:49   |
91100       |   -2.60307e+06   |   -2.60211e+06   |       -961.187   |       2.043255   |       2.043255   |       23.28939   |   06:33:00   |   00:38:23   |
91200       |   -2.60306e+06   |   -2.60211e+06   |       -951.625   |       2.033726   |       2.033726   |       19.12363   |   06:33:26   |   00:37:57   |
91300       |   -2.60306e+06   |   -2.60211e+06   |       -955.111   |       2.031225   |       2.031225   |       21.65793   |   06:33:51   |   00:37:31   |
91400       |   -2.60307e+06   |    -2.6021e+06   |       -961.713   |       2.032042   |       2.032042   |       25.19618   |   06:34:17   |   00:37:05   |
91500       |   -2.60306e+06   |    -2.6021e+06   |       -962.391   |       2.041341   |       2.041341   |       26.86791   |   06:34:43   |   00:36:40   |
91600       |   -2.60306e+06   |    -2.6021e+06   |       -956.525   |       2.034516   |       2.034516   |       15.99275   |   06:35:09   |   00:36:14   |
91700       |   -2.60308e+06   |   -2.60211e+06   |       -965.235   |       2.029443   |       2.029443   |       24.23437   |   06:35:35   |   00:35:48   |
91800       |   -2.60307e+06   |    -2.6021e+06   |       -968.318   |       2.037994   |       2.037994   |       25.09715   |   06:36:00   |   00:35:22   |
91900       |   -2.60307e+06   |   -2.60211e+06   |       -959.502   |       2.028375   |       2.028375   |       29.36681   |   06:36:26   |   00:34:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
92000       |   -2.60307e+06   |    -2.6021e+06   |       -961.692   |       2.029054   |       2.029054   |       24.48986   |   06:36:52   |   00:34:30   |
92100       |   -2.60307e+06   |   -2.60211e+06   |        -960.15   |       2.029682   |       2.029682   |       23.27641   |   06:37:18   |   00:34:04   |
92200       |   -2.60307e+06   |    -2.6021e+06   |       -962.332   |         2.0245   |         2.0245   |       18.61609   |   06:37:43   |   00:33:38   |
92300       |   -2.60306e+06   |    -2.6021e+06   |       -957.456   |       2.012403   |       2.012403   |       29.70829   |   06:38:09   |   00:33:12   |
92400       |   -2.60306e+06   |    -2.6021e+06   |         -955.6   |        2.01589   |        2.01589   |       26.72733   |   06:38:34   |   00:32:46   |
92500       |   -2.60307e+06   |   -2.60211e+06   |       -961.996   |       2.007944   |       2.007944   |       14.03707   |   06:39:01   |   00:32:21   |
92600       |   -2.60306e+06   |   -2.60211e+06   |       -954.957   |       2.029105   |       2.029105   |       23.50864   |   06:39:27   |   00:31:55   |
92700       |   -2.60306e+06   |    -2.6021e+06   |       -959.055   |       2.017443   |       2.017443   |       22.51238   |   06:39:52   |   00:31:29   |
92800       |   -2.60306e+06   |   -2.60211e+06   |       -952.213   |       2.004254   |       2.004254   |        24.3401   |   06:40:18   |   00:31:03   |
92900       |   -2.60307e+06   |   -2.60211e+06   |       -961.209   |       1.994799   |       1.994799   |        23.4395   |   06:40:44   |   00:30:37   |
93000       |   -2.60306e+06   |   -2.60211e+06   |       -955.467   |       1.999484   |       1.999484   |       26.99452   |   06:41:09   |   00:30:11   |
93100       |   -2.60307e+06   |   -2.60211e+06   |       -957.049   |       1.996172   |       1.996172   |       23.24832   |   06:41:35   |   00:29:45   |
93200       |   -2.60307e+06   |   -2.60211e+06   |       -963.946   |       2.007575   |       2.007575   |       28.01865   |   06:42:01   |   00:29:19   |
93300       |   -2.60306e+06   |   -2.60211e+06   |       -954.557   |       1.987264   |       1.987264   |       20.74906   |   06:42:27   |   00:28:54   |
93400       |   -2.60307e+06   |   -2.60211e+06   |       -958.509   |       1.992628   |       1.992628   |       28.50168   |   06:42:52   |   00:28:28   |
93500       |   -2.60307e+06   |   -2.60211e+06   |       -956.246   |       1.994837   |       1.994837   |       26.29966   |   06:43:18   |   00:28:02   |
93600       |   -2.60306e+06   |   -2.60211e+06   |         -954.8   |       1.994279   |       1.994279   |       29.70455   |   06:43:43   |   00:27:36   |
93700       |   -2.60307e+06   |   -2.60211e+06   |       -963.159   |       1.994056   |       1.994056   |       28.25457   |   06:44:08   |   00:27:10   |
93800       |   -2.60306e+06   |    -2.6021e+06   |       -961.816   |         1.9853   |         1.9853   |       22.44838   |   06:44:34   |   00:26:44   |
93900       |   -2.60305e+06   |   -2.60211e+06   |       -948.446   |        1.97716   |        1.97716   |       14.14189   |   06:44:59   |   00:26:18   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
94000       |   -2.60306e+06   |   -2.60211e+06   |        -949.98   |       1.993386   |       1.993386   |        14.3484   |   06:45:25   |   00:25:52   |
94100       |   -2.60305e+06   |   -2.60211e+06   |       -948.816   |       1.976884   |       1.976884   |       27.09264   |   06:45:50   |   00:25:26   |
94200       |   -2.60307e+06   |   -2.60211e+06   |       -958.478   |        1.96819   |        1.96819   |       25.11324   |   06:46:16   |   00:25:00   |
94300       |   -2.60307e+06   |   -2.60211e+06   |       -957.313   |       1.987127   |       1.987127   |       16.14972   |   06:46:41   |   00:24:34   |
94400       |   -2.60306e+06   |    -2.6021e+06   |       -958.209   |       1.980135   |       1.980135   |       25.19453   |   06:47:07   |   00:24:09   |
94500       |   -2.60307e+06   |   -2.60211e+06   |       -962.108   |       1.980135   |       1.980135   |       28.70482   |   06:47:32   |   00:23:43   |
94600       |   -2.60306e+06   |    -2.6021e+06   |       -950.966   |        1.97649   |        1.97649   |       29.91637   |   06:47:58   |   00:23:17   |
94700       |   -2.60306e+06   |   -2.60211e+06   |       -950.686   |       1.973782   |       1.973782   |       20.33258   |   06:48:24   |   00:22:51   |
94800       |   -2.60306e+06   |    -2.6021e+06   |       -959.653   |        1.97329   |        1.97329   |       25.10116   |   06:48:51   |   00:22:25   |
94900       |   -2.60306e+06   |   -2.60211e+06   |       -959.152   |       1.982174   |       1.982174   |       29.98114   |   06:49:17   |   00:21:59   |
95000       |   -2.60306e+06   |    -2.6021e+06   |       -961.305   |       1.966024   |       1.966024   |         22.403   |   06:49:43   |   00:21:33   |
95100       |   -2.60306e+06   |    -2.6021e+06   |       -956.891   |       1.961704   |       1.961704   |       18.19773   |   06:50:09   |   00:21:07   |
95200       |   -2.60307e+06   |   -2.60211e+06   |       -958.021   |       1.961306   |       1.961306   |       28.89828   |   06:50:36   |   00:20:42   |
95300       |   -2.60306e+06   |   -2.60211e+06   |       -958.122   |       1.955305   |       1.955305   |       28.85921   |   06:51:02   |   00:20:16   |
95400       |   -2.60307e+06   |   -2.60211e+06   |       -966.208   |       1.952373   |       1.952373   |       24.85703   |   06:51:28   |   00:19:50   |
95500       |   -2.60307e+06   |   -2.60211e+06   |       -967.334   |       1.959694   |       1.959694   |       25.30899   |   06:51:55   |   00:19:24   |
95600       |   -2.60306e+06   |    -2.6021e+06   |       -960.809   |       1.959694   |       1.959694   |       22.52877   |   06:52:22   |   00:18:58   |
95700       |   -2.60307e+06   |    -2.6021e+06   |       -969.757   |       1.965012   |       1.965012   |         23.799   |   06:52:49   |   00:18:32   |
95800       |   -2.60306e+06   |    -2.6021e+06   |       -963.254   |       1.971402   |       1.971402   |       28.01044   |   06:53:16   |   00:18:07   |
95900       |   -2.60307e+06   |   -2.60211e+06   |       -960.315   |       1.972071   |       1.972071   |       25.61807   |   06:53:43   |   00:17:41   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
96000       |   -2.60307e+06   |   -2.60211e+06   |       -960.903   |       1.961618   |       1.961618   |       26.52038   |   06:54:09   |   00:17:15   |
96100       |   -2.60306e+06   |   -2.60211e+06   |       -951.921   |       1.972326   |       1.972326   |       25.13439   |   06:54:34   |   00:16:49   |
96200       |   -2.60307e+06   |   -2.60211e+06   |       -964.724   |       1.973729   |       1.973729   |       28.70678   |   06:55:00   |   00:16:23   |
96300       |   -2.60306e+06   |   -2.60211e+06   |       -951.182   |       1.986196   |       1.986196   |       23.59301   |   06:55:25   |   00:15:57   |
96400       |   -2.60307e+06   |   -2.60211e+06   |       -955.914   |       1.978994   |       1.978994   |       23.90289   |   06:55:52   |   00:15:31   |
96500       |   -2.60306e+06   |   -2.60211e+06   |       -950.212   |       1.975471   |       1.975471   |       14.07426   |   06:56:17   |   00:15:05   |
96600       |   -2.60307e+06   |   -2.60211e+06   |       -959.872   |        1.98039   |        1.98039   |       29.37837   |   06:56:43   |   00:14:40   |
96700       |   -2.60305e+06   |    -2.6021e+06   |       -948.307   |        1.99629   |        1.99629   |       24.79122   |   06:57:09   |   00:14:14   |
96800       |   -2.60306e+06   |    -2.6021e+06   |         -954.8   |       1.989668   |       1.989668   |       24.59576   |   06:57:34   |   00:13:48   |
96900       |   -2.60307e+06   |   -2.60211e+06   |       -960.082   |       1.989476   |       1.989476   |       27.85325   |   06:58:00   |   00:13:22   |
97000       |   -2.60307e+06   |   -2.60211e+06   |       -958.311   |       1.995045   |       1.995045   |       19.78936   |   06:58:25   |   00:12:56   |
97100       |   -2.60306e+06   |    -2.6021e+06   |       -960.873   |       1.981621   |       1.981621   |       24.52316   |   06:58:51   |   00:12:30   |
97200       |   -2.60307e+06   |   -2.60211e+06   |       -962.176   |       1.979722   |       1.979722   |       25.35773   |   06:59:17   |   00:12:04   |
97300       |   -2.60306e+06   |    -2.6021e+06   |       -952.795   |       1.978082   |       1.978082   |       20.33202   |   06:59:43   |   00:11:38   |
97400       |   -2.60306e+06   |   -2.60211e+06   |       -955.837   |       1.978112   |       1.978112   |       17.00635   |   07:00:09   |   00:11:12   |
97500       |   -2.60306e+06   |   -2.60211e+06   |       -958.215   |       1.970522   |       1.970522   |       28.55561   |   07:00:34   |   00:10:47   |
97600       |   -2.60306e+06   |    -2.6021e+06   |       -952.457   |       1.992288   |       1.992288   |       22.44985   |   07:00:59   |   00:10:21   |
97700       |   -2.60307e+06   |   -2.60211e+06   |       -958.341   |       1.989046   |       1.989046   |       24.30997   |   07:01:25   |   00:09:55   |
97800       |   -2.60306e+06   |    -2.6021e+06   |       -957.558   |        1.98682   |        1.98682   |       29.85402   |   07:01:51   |   00:09:29   |
97900       |   -2.60308e+06   |   -2.60211e+06   |       -969.798   |       1.983644   |       1.983644   |       24.89722   |   07:02:18   |   00:09:03   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
98000       |   -2.60306e+06   |    -2.6021e+06   |       -955.968   |       1.985857   |       1.985857   |       20.57196   |   07:02:44   |   00:08:37   |
98100       |   -2.60307e+06   |   -2.60211e+06   |       -964.278   |       1.984409   |       1.984409   |       26.54735   |   07:03:10   |   00:08:11   |
98200       |   -2.60307e+06   |    -2.6021e+06   |       -965.974   |       1.984409   |       1.984409   |       23.59646   |   07:03:36   |   00:07:45   |
98300       |   -2.60307e+06   |   -2.60211e+06   |       -965.029   |       1.986284   |       1.986284   |       24.97041   |   07:04:02   |   00:07:19   |
98400       |   -2.60306e+06   |    -2.6021e+06   |       -955.877   |        1.99492   |        1.99492   |       15.86637   |   07:04:28   |   00:06:54   |
98500       |   -2.60306e+06   |   -2.60211e+06   |       -956.858   |        1.99742   |        1.99742   |       23.76612   |   07:04:54   |   00:06:28   |
98600       |   -2.60307e+06   |   -2.60211e+06   |       -960.077   |       1.986237   |       1.986237   |        27.1664   |   07:05:21   |   00:06:02   |
98700       |   -2.60306e+06   |   -2.60211e+06   |       -952.319   |       2.002504   |       2.002504   |       19.81397   |   07:05:47   |   00:05:36   |
98800       |   -2.60307e+06   |   -2.60211e+06   |       -956.268   |       2.008888   |       2.008888   |       23.90042   |   07:06:14   |   00:05:10   |
98900       |   -2.60308e+06   |   -2.60211e+06   |       -968.575   |       2.011664   |       2.011664   |        23.4269   |   07:06:41   |   00:04:44   |
99000       |   -2.60307e+06   |   -2.60211e+06   |       -962.306   |       2.005672   |       2.005672   |       28.35373   |   07:07:06   |   00:04:18   |
99100       |   -2.60307e+06   |   -2.60211e+06   |       -967.835   |       2.003169   |       2.003169   |       24.44696   |   07:07:31   |   00:03:52   |
99200       |   -2.60306e+06   |   -2.60211e+06   |         -951.1   |       2.009001   |       2.009001   |       18.64084   |   07:07:57   |   00:03:27   |
99300       |   -2.60306e+06   |    -2.6021e+06   |       -959.419   |        2.01167   |        2.01167   |       21.10508   |   07:08:22   |   00:03:01   |
99400       |   -2.60307e+06   |   -2.60211e+06   |       -964.074   |       2.019725   |       2.019725   |       23.32546   |   07:08:47   |   00:02:35   |
99500       |   -2.60307e+06   |   -2.60211e+06   |       -963.915   |       2.020473   |       2.020473   |       24.57696   |   07:09:12   |   00:02:09   |
99600       |   -2.60306e+06   |   -2.60211e+06   |        -954.66   |       2.020473   |       2.020473   |       26.01474   |   07:09:38   |   00:01:43   |
99700       |   -2.60307e+06   |    -2.6021e+06   |       -967.269   |       2.019263   |       2.019263   |       25.15367   |   07:10:04   |   00:01:17   |
99800       |   -2.60307e+06   |   -2.60211e+06   |       -957.091   |        2.01275   |        2.01275   |       15.28398   |   07:10:30   |   00:00:51   |
99900       |   -2.60306e+06   |    -2.6021e+06   |       -961.128   |       2.017087   |       2.017087   |       26.63108   |   07:10:55   |   00:00:25   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
100000      |   -2.60307e+06   |   -2.60211e+06   |       -964.801   |       2.009792   |       2.009792   |       25.71758   |   07:11:20   |   00:00:00   |
