Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
27260	-3548833	-3548839	5.72565	5.870929e+07	1	0.00215977	0.001779	0.0206544	0.00462407	0.0998026	0.0281721	0.011309	0.0890406	0.0501931	0.00838075	0.162476	0.00376883	0.00187415	0.0173232	0.646208	0.0153556	0.00884408	0.00668109	0.0274707	0.0129617	0.0051056	0.00704686	0.00549451	1.90359e-05	0.112502	0.00706	0.00633885	0.023574	0.00907863	0.27146	0	0.228676	0.229964	0	0.269899	0.27146	0.228676	0.229964	0.269899	0.2579633	0.283536	0.216261	0.216423	0.283779	5	0.999834	0.999958	1.00004	1.00017	1.395298
27270	-3548837	-3548842	5.3049	3.137053e+07	1	0.00221861	0.001779	0.0207575	0.00454741	0.100099	0.0283916	0.0112819	0.088134	0.0503856	0.0083192	0.162755	0.00397435	0.00185844	0.0178679	0.64446	0.015539	0.00896519	0.0066165	0.0269982	0.0129617	0.00522905	0.0071107	0.0054949	9.67587e-07	0.11148	0.00663721	0.0063075	0.0238367	0.00884603	0.27146	0	0.228676	0.229964	0	0.269899	0.27146	0.228676	0.229964	0.269899	0.7031612	0.283421	0.21658	0.216335	0.283664	5	0.999773	0.999942	1.00006	1.00023	1.392854
27280	-3548818	-3548842	24.18427	1e+08	0	0.00214185	0.00187993	0.0209955	0.00448071	0.099103	0.028972	0.0114318	0.0880586	0.0503286	0.00852173	0.162293	0.00372212	0.00180315	0.0173687	0.644841	0.015886	0.00893036	0.00681457	0.0271915	0.0129617	0.00496921	0.00691219	0.00551893	2.17953e-05	0.111682	0.00701871	0.00633994	0.0237858	0.00887772	0.271111	0	0.228786	0.230074	0	0.270028	0.271111	0.228786	0.230074	0.270028	0.2444837	0.283421	0.21658	0.216335	0.283664	5	0.999873	0.999968	1.00003	1.00013	1.392852
27290	-3548830	-3548835	5.011234	3.572136e+07	1	0.00216444	0.00184683	0.0205333	0.00458672	0.100023	0.0284058	0.0114318	0.088795	0.0505636	0.00859244	0.161714	0.00380602	0.00180315	0.0173687	0.645436	0.0154374	0.00900941	0.00680355	0.027145	0.0133481	0.0051173	0.00730362	0.00567051	1.2943e-05	0.111527	0.00686897	0.00620964	0.0239798	0.0087457	0.269991	0	0.22955	0.22989	0	0.270569	0.269991	0.22955	0.22989	0.270569	0.9828633	0.283436	0.216592	0.216347	0.283625	5	0.999787	0.999945	1.00005	1.00021	1.39425
27300	-3548816	-3548835	19.30102	1e+08	0	0.00221965	0.00184683	0.0208177	0.00457433	0.0993651	0.0285419	0.0114318	0.0890866	0.0505636	0.00831788	0.161947	0.00395853	0.00179007	0.0175942	0.646305	0.0156148	0.00900941	0.00678673	0.0272453	0.0131893	0.0050721	0.00696053	0.00570992	2.34062e-06	0.112177	0.00658368	0.00615001	0.0238426	0.00874679	0.269991	0	0.22955	0.22989	0	0.270569	0.269991	0.22955	0.22989	0.270569	5.101756	0.283436	0.216592	0.216347	0.283625	5	0.999873	0.999968	1.00003	1.00013	1.395451
27310	-3548815	-3548838	22.58338	1e+08	0	0.00225715	0.00192461	0.020625	0.00455134	0.0993651	0.0283421	0.0117232	0.0890844	0.0505636	0.00829786	0.162273	0.00377946	0.00175911	0.0174798	0.646708	0.0156017	0.00900808	0.00679105	0.0272915	0.0128794	0.00515082	0.00717291	0.00558185	4.17269e-05	0.112321	0.00676233	0.00608178	0.0238882	0.00902508	0.270182	0	0.229712	0.229344	0	0.270761	0.270182	0.229712	0.229344	0.270761	1.810585	0.283333	0.216513	0.216633	0.283522	5	0.999873	0.999968	1.00003	1.00013	1.396331
27320	-3548813	-3548838	24.41809	1e+08	0	0.00212539	0.00174585	0.0209915	0.0045838	0.0997867	0.0283421	0.0114614	0.0883457	0.0504912	0.00862635	0.162273	0.00392811	0.00179699	0.0175323	0.643923	0.0155662	0.00879355	0.00689451	0.027511	0.0129228	0.00515082	0.00717291	0.00558496	3.14161e-05	0.112321	0.00666329	0.00630367	0.0238882	0.00902508	0.270392	0	0.229891	0.228746	0	0.270971	0.270392	0.229891	0.228746	0.270971	0.001354647	0.283404	0.216567	0.216436	0.283593	5	0.999873	0.999968	1.00003	1.00013	1.393783
27330	-3548812	-3548836	24.07208	1e+08	0	0.00221647	0.00175332	0.0209612	0.0045838	0.0995435	0.0283327	0.0114899	0.0889108	0.0506777	0.0085411	0.162273	0.00380365	0.00186838	0.0172287	0.646462	0.0156016	0.00899364	0.00683593	0.027511	0.013126	0.00515082	0.00700555	0.00566862	4.08723e-05	0.112691	0.00666329	0.00628212	0.0239863	0.00878621	0.270392	0	0.229891	0.228746	0	0.270971	0.270392	0.229891	0.228746	0.270971	0.3153019	0.282654	0.216794	0.216662	0.28389	5	0.999873	0.999968	1.00003	1.00013	1.39699
27340	-3548812	-3548836	23.72924	1e+08	0	0.00215678	0.00191893	0.020766	0.00454362	0.0995435	0.0279464	0.0113026	0.0889331	0.0508057	0.00866603	0.162189	0.00388573	0.00184066	0.0172655	0.646135	0.0154831	0.00887495	0.00687376	0.0271478	0.0132147	0.0051978	0.00705145	0.00552019	1.95171e-05	0.112691	0.00696601	0.00624847	0.023564	0.00871583	0.271098	0	0.22927	0.229343	0	0.270289	0.271098	0.22927	0.229343	0.270289	0.6733629	0.282654	0.216794	0.216662	0.28389	5	0.999873	0.999968	1.00003	1.00013	1.395467
27350	-3548815	-3548839	24.1751	1e+08	0	0.00223985	0.00191893	0.0207883	0.00448791	0.0987368	0.0282784	0.0115876	0.0887166	0.0508057	0.0084205	0.162052	0.00389037	0.0017986	0.0177224	0.644339	0.0154831	0.00888899	0.00696813	0.0269154	0.0130382	0.00515765	0.00723293	0.00547475	1.10191e-05	0.112101	0.00688544	0.00642726	0.0236086	0.0086262	0.270523	0	0.229564	0.229279	0	0.270634	0.270523	0.229564	0.229279	0.270634	0.2561706	0.283312	0.216345	0.216473	0.283869	5	0.999873	0.999968	1.00003	1.00013	1.392601
27360	-3548817	-3548841	24.41078	1e+08	0	0.00223985	0.00190305	0.0207566	0.00471725	0.0987368	0.0287406	0.0111291	0.0887166	0.0508057	0.0086466	0.161151	0.00394329	0.00182035	0.0174777	0.64408	0.0156538	0.00918494	0.00676601	0.0272017	0.0129185	0.00515765	0.00698294	0.00545093	3.76032e-05	0.112188	0.00671111	0.00608766	0.0238159	0.00897499	0.271345	0	0.228852	0.228568	0	0.271235	0.271345	0.228852	0.228568	0.271235	0.02653481	0.283415	0.216424	0.216189	0.283972	5	0.999873	0.999968	1.00003	1.00013	1.391996
27370	-3548810	-3548834	23.78242	1e+08	0	0.00223985	0.00187789	0.0209717	0.00458737	0.0992223	0.02813	0.0112344	0.0890899	0.0508057	0.00840434	0.161992	0.00373232	0.00190528	0.0176588	0.646122	0.0152474	0.00912358	0.00669341	0.0272931	0.0130456	0.00524752	0.00699138	0.00550903	5.37384e-07	0.112188	0.00675528	0.00620373	0.0239942	0.00897499	0.270657	0	0.229496	0.22954	0	0.270308	0.270657	0.229496	0.22954	0.270308	0.6224418	0.283415	0.216424	0.216189	0.283972	5	0.999873	0.999968	1.00003	1.00013	1.395242
27380	-3548835	-3548837	1.575852	3.987884e+07	1	0.00223985	0.0019419	0.0209016	0.0045841	0.0992223	0.0285646	0.0113431	0.0890765	0.0507098	0.0086458	0.161201	0.00374815	0.00190528	0.0174058	0.643732	0.0152093	0.00884836	0.00697303	0.0271357	0.0131674	0.00514928	0.00696034	0.00553471	7.73578e-08	0.112072	0.00676191	0.00617418	0.0234404	0.00873369	0.270707	0	0.229538	0.229397	0	0.270358	0.270707	0.229538	0.229397	0.270358	4.446927	0.283415	0.216424	0.216189	0.283972	5	0.999799	0.999949	1.00005	1.0002	1.391382
27390	-3548817	-3548840	22.93696	1e+08	0	0.00223905	0.0018615	0.0207695	0.00450664	0.0996157	0.0281555	0.0113431	0.0890797	0.0499689	0.00868827	0.161201	0.00411087	0.00183653	0.0172326	0.647486	0.0155189	0.00917745	0.0068442	0.0274172	0.013366	0.0052012	0.00696034	0.00552123	2.78759e-06	0.112824	0.00691461	0.00618664	0.0239878	0.00863625	0.270707	0	0.229538	0.229397	0	0.270358	0.270707	0.229538	0.229397	0.270358	1.453772	0.283415	0.216424	0.216189	0.283972	5	0.999873	0.999968	1.00003	1.00013	1.396654
27400	-3548836	-3548840	4.701009	6.875153e+07	1	0.00216711	0.00179404	0.0208081	0.00455341	0.099295	0.0286669	0.0110775	0.0890797	0.0500153	0.00869643	0.162268	0.00370977	0.00183653	0.0172629	0.646615	0.015406	0.00907869	0.00697786	0.0272342	0.0133382	0.00530422	0.00697482	0.00552123	2.82926e-05	0.111742	0.00660752	0.00624799	0.0241254	0.00862646	0.270707	0	0.229538	0.229397	0	0.270358	0.270707	0.229538	0.229397	0.270358	1.285009	0.283063	0.216155	0.217165	0.283618	5	0.999846	0.999961	1.00004	1.00015	1.395058
27410	-3548836	-3548841	4.734921	9.983618e+07	1	0.00211339	0.00180497	0.0205859	0.00449762	0.099295	0.0287226	0.0114083	0.0888006	0.0505654	0.00844943	0.161512	0.00395449	0.00176278	0.0175007	0.644157	0.015406	0.00910729	0.00710834	0.0271771	0.0130509	0.00528365	0.00697482	0.00543914	3.35477e-05	0.112206	0.00691591	0.00606259	0.0241783	0.00888773	0.270693	0	0.22882	0.230143	0	0.270344	0.270693	0.22882	0.230143	0.270344	1.27206	0.283388	0.216056	0.217066	0.283489	5	0.999873	0.999967	1.00003	1.00013	1.392962
27420	-3548828	-3548833	4.848237	5.410798e+07	1	0.0022607	0.00187668	0.0206893	0.00454719	0.0995791	0.0286485	0.0112492	0.0889565	0.0503216	0.00844943	0.162395	0.00395449	0.0018725	0.0173826	0.644579	0.0155093	0.00883935	0.0067124	0.0273916	0.0130509	0.00502087	0.00712201	0.00554093	9.56769e-06	0.112295	0.00680961	0.00617156	0.0236886	0.00887695	0.270693	0	0.22882	0.230143	0	0.270344	0.270693	0.22882	0.230143	0.270344	1.150348	0.283388	0.216056	0.217066	0.283489	5	0.999827	0.999955	1.00004	1.00017	1.393801
27430	-3548811	-3548835	24.30805	1e+08	0	0.0022787	0.00184433	0.0207438	0.00449245	0.0990046	0.0286146	0.0112492	0.0893422	0.0505967	0.00860341	0.162818	0.00396889	0.00185616	0.0173766	0.644537	0.0155093	0.00896644	0.00683409	0.0273916	0.0129563	0.00502774	0.00705994	0.00550119	1.73886e-06	0.112644	0.0069877	0.00612098	0.0237596	0.00869111	0.270693	0	0.22882	0.230143	0	0.270344	0.270693	0.22882	0.230143	0.270344	0.1014364	0.283388	0.216056	0.217066	0.283489	5	0.999873	0.999968	1.00003	1.00013	1.394779
27440	-3548838	-3548842	4.411786	8.750405e+07	1	0.0022787	0.00180671	0.0205018	0.00433212	0.0989977	0.0283169	0.0111832	0.0885204	0.0505786	0.00851482	0.161448	0.0037889	0.0018069	0.0174193	0.644765	0.0153268	0.00891399	0.00667924	0.0273916	0.0130976	0.0051431	0.00728413	0.00550119	3.01826e-06	0.112644	0.0065734	0.0064363	0.0244807	0.00890977	0.271042	0	0.229109	0.229713	0	0.270136	0.271042	0.229109	0.229713	0.270136	1.598373	0.283388	0.216056	0.217066	0.283489	5	0.999864	0.999965	1.00003	1.00014	1.392644
27450	-3548819	-3548840	20.66398	1e+08	0	0.00226326	0.00190664	0.0211146	0.00437344	0.0986303	0.0283169	0.0110518	0.0886508	0.0502002	0.00849609	0.163188	0.00389368	0.00183681	0.0174193	0.644765	0.0156279	0.0089935	0.00666004	0.0273916	0.012952	0.00505889	0.00697417	0.00548735	3.01826e-06	0.113141	0.00680807	0.00626467	0.0240003	0.00881999	0.271381	0	0.229395	0.228751	0	0.270473	0.271381	0.229395	0.228751	0.270473	3.75041	0.283339	0.216019	0.217202	0.28344	5	0.999873	0.999968	1.00003	1.00013	1.394289
27460	-3548823	-3548846	23.16069	1e+08	0	0.00223079	0.00180028	0.0206248	0.0045035	0.0988281	0.0281418	0.0115301	0.0885992	0.0499471	0.00846652	0.161337	0.00389368	0.00169218	0.0173544	0.644765	0.0151515	0.00910443	0.00666004	0.0273279	0.0128123	0.00507745	0.00720537	0.00564506	2.60426e-05	0.112531	0.00702542	0.00610764	0.0236259	0.0087429	0.271309	0	0.229334	0.22869	0	0.270667	0.271309	0.229334	0.22869	0.270667	1.289013	0.283339	0.216019	0.217202	0.28344	5	0.999873	0.999968	1.00003	1.00013	1.390757
27470	-3548814	-3548838	24.24551	1e+08	0	0.00222064	0.00176235	0.0207277	0.00424798	0.0993683	0.0280329	0.0113141	0.0889273	0.0505477	0.0085602	0.162115	0.00375077	0.00172896	0.0173685	0.645754	0.0153908	0.00901022	0.00700557	0.0273279	0.0132408	0.0051231	0.00703628	0.00539415	9.88865e-06	0.112202	0.00670384	0.00620514	0.0239657	0.00872792	0.271131	0	0.229184	0.229195	0	0.27049	0.271131	0.229184	0.229195	0.27049	0.1740631	0.283339	0.216019	0.217202	0.28344	5	0.999873	0.999968	1.00003	1.00013	1.39377
27480	-3548837	-3548842	4.988536	700226.9	1	0.00228177	0.00193717	0.0208358	0.00455325	0.0994324	0.0284465	0.011082	0.088703	0.0500745	0.00871299	0.162039	0.00376731	0.00172678	0.0174824	0.646828	0.0153828	0.00867929	0.00679067	0.0273269	0.0131544	0.00527211	0.00711244	0.00535345	1.87527e-05	0.111575	0.0068807	0.00604913	0.023951	0.00862422	0.271131	0	0.229184	0.229195	0	0.27049	0.271131	0.229184	0.229195	0.27049	1.007326	0.283201	0.216401	0.217096	0.283302	5	0.998481	0.999612	1.00039	1.00152	1.394073
27490	-3548836	-3548841	5.559238	9.166024e+07	1	0.00211549	0.00190378	0.0208358	0.00450531	0.0998242	0.0287035	0.0111449	0.0888524	0.0497883	0.00866612	0.161579	0.00372494	0.00184988	0.0173215	0.645428	0.0154269	0.00899503	0.00679067	0.0269152	0.01279	0.00513259	0.00694149	0.00523529	4.62845e-05	0.11202	0.00690954	0.00612645	0.0238137	0.00894542	0.271131	0	0.229184	0.229195	0	0.27049	0.271131	0.229184	0.229195	0.27049	0.4540405	0.283572	0.216684	0.216072	0.283673	5	0.999867	0.999966	1.00003	1.00013	1.392332
27500	-3548836	-3548839	3.076466	8261921	1	0.00225716	0.00188407	0.0205728	0.00451427	0.100553	0.0281337	0.0111539	0.0896883	0.05002	0.00865588	0.161954	0.00387634	0.00196256	0.0175218	0.647378	0.0155275	0.00898393	0.00670787	0.0274622	0.01303	0.00514366	0.00703789	0.00537787	9.15326e-07	0.112113	0.0069106	0.00621078	0.0236691	0.00912662	0.271131	0	0.229184	0.229195	0	0.27049	0.271131	0.229184	0.229195	0.27049	2.885844	0.283383	0.21654	0.216593	0.283484	5	0.999558	0.999887	1.00011	1.00044	1.397429
27510	-3548835	-3548840	5.287003	9.162578e+07	1	0.00214646	0.00188407	0.0206516	0.0046638	0.100147	0.0287263	0.0113382	0.0880982	0.0499876	0.00876959	0.161631	0.00380607	0.00177709	0.0175218	0.647578	0.0153637	0.00904935	0.00697124	0.0276243	0.0131148	0.00513411	0.00719692	0.00537787	2.70018e-06	0.111834	0.00670516	0.00612389	0.0234404	0.00912662	0.271535	0	0.228968	0.229109	0	0.270388	0.271535	0.228968	0.229109	0.270388	0.6916778	0.283383	0.21654	0.216593	0.283484	5	0.999867	0.999966	1.00003	1.00013	1.395792
27520	-3548831	-3548853	22.44372	1e+08	0	0.00214497	0.00177096	0.0206105	0.00467771	0.0995075	0.0288433	0.0108774	0.0880982	0.05109	0.00874075	0.161891	0.00379269	0.00180768	0.017709	0.64754	0.0155823	0.00904935	0.00669871	0.027317	0.0129728	0.00513411	0.00721226	0.00563235	2.50185e-05	0.112234	0.00652312	0.00617129	0.0233093	0.0090539	0.271535	0	0.228968	0.229109	0	0.270388	0.271535	0.228968	0.229109	0.270388	1.953393	0.283254	0.216441	0.21695	0.283355	5	0.999873	0.999968	1.00003	1.00013	1.396017
27530	-3548850	-3548856	5.420581	6.001259e+07	1	0.00212367	0.00192807	0.02088	0.0047511	0.0993144	0.0282275	0.0110265	0.0876601	0.0505799	0.00876535	0.161116	0.00385017	0.00180768	0.0172521	0.64754	0.0154773	0.00886922	0.00707888	0.0272074	0.0130494	0.00516967	0.00672412	0.00569671	5.50527e-05	0.112967	0.00668223	0.00617129	0.0237473	0.0085916	0.271454	0	0.229199	0.22904	0	0.270307	0.271454	0.229199	0.22904	0.270307	0.5729132	0.283258	0.215355	0.216986	0.284401	5	0.999836	0.999958	1.00004	1.00016	1.39431
27540	-3548842	-3548847	4.911106	8.324024e+07	1	0.00213938	0.00185173	0.0210405	0.00447829	0.0993144	0.0279344	0.0112496	0.0886499	0.0502053	0.00890688	0.163183	0.00393475	0.00180684	0.0172797	0.645727	0.0155696	0.00890911	0.00700595	0.0272665	0.0131299	0.00513619	0.00711769	0.00537118	2.64818e-05	0.112562	0.00685546	0.00601138	0.0239755	0.0085916	0.271393	0	0.229148	0.230144	0	0.269315	0.271393	0.229148	0.230144	0.269315	1.073195	0.283887	0.215445	0.217077	0.28359	5	0.999861	0.999965	1.00004	1.00014	1.39523
27550	-3548818	-3548843	24.3523	1e+08	0	0.00211885	0.00185173	0.0207751	0.0042994	0.0992259	0.0278441	0.011015	0.0881609	0.0503321	0.00857282	0.16148	0.00389572	0.00185168	0.0173997	0.645727	0.01538	0.00900223	0.00702647	0.0270468	0.0131723	0.0051621	0.00711769	0.00563081	3.31045e-06	0.112173	0.0067367	0.00601138	0.0239735	0.00879617	0.270815	0	0.228504	0.229653	0	0.271028	0.270815	0.228504	0.229653	0.271028	0.08715737	0.283722	0.2159	0.216951	0.283426	5	0.999873	0.999968	1.00003	1.00013	1.391782
27560	-3548809	-3548832	23.38301	1e+08	0	0.00221285	0.00185173	0.0206867	0.00442939	0.099579	0.0286285	0.0113406	0.088829	0.0504122	0.00859039	0.162144	0.00386967	0.00194874	0.0176328	0.647002	0.01538	0.00897823	0.00670563	0.0275534	0.0128633	0.00523951	0.00706532	0.00563081	1.14435e-05	0.111831	0.00668753	0.00609699	0.0237677	0.00879617	0.270776	0	0.22847	0.229766	0	0.270989	0.270776	0.22847	0.229766	0.270989	1.016618	0.283939	0.216065	0.216355	0.283642	5	0.999873	0.999968	1.00003	1.00013	1.395765
27570	-3548831	-3548836	5.053085	8.715462e+07	1	0.00212363	0.00195052	0.0206867	0.00442939	0.0999166	0.0286381	0.0112829	0.088829	0.0500788	0.00852512	0.161998	0.00386967	0.00194874	0.0176711	0.647674	0.0154012	0.0090528	0.00648795	0.0275806	0.0128633	0.00523951	0.00710207	0.00557372	8.78537e-07	0.112238	0.00670546	0.00631411	0.0237319	0.00890568	0.270776	0	0.22847	0.229766	0	0.270989	0.270776	0.22847	0.229766	0.270989	0.9153111	0.284016	0.216123	0.216142	0.283719	5	0.999864	0.999965	1.00004	1.00014	1.39682
27580	-3548818	-3548841	23.70502	1e+08	0	0.00208851	0.0018813	0.0204487	0.00469005	0.0999166	0.0286147	0.01106	0.0888906	0.050696	0.00872525	0.161984	0.00393038	0.00185494	0.0173086	0.648863	0.0154825	0.00897632	0.0069972	0.0272214	0.012995	0.00522708	0.00687163	0.00539423	3.97906e-06	0.112622	0.00669827	0.00623903	0.0240165	0.00883997	0.270776	0	0.22847	0.229766	0	0.270989	0.270776	0.22847	0.229766	0.270989	0.666882	0.284016	0.216123	0.216142	0.283719	5	0.999873	0.999968	1.00003	1.00013	1.398538
27590	-3548816	-3548839	23.02733	1e+08	0	0.0021961	0.00184821	0.0208263	0.00470624	0.0989367	0.0281558	0.0111641	0.0888208	0.0504536	0.00865136	0.162301	0.0037486	0.00178266	0.0173086	0.648506	0.0151789	0.00897632	0.00676775	0.0273443	0.0131545	0.0051501	0.00716132	0.00545148	5.98286e-06	0.112822	0.00708436	0.00625127	0.0236329	0.00886027	0.270711	0	0.228416	0.229711	0	0.271163	0.270711	0.228416	0.229711	0.271163	1.357464	0.284092	0.216182	0.2162	0.283525	5	0.999873	0.999968	1.00003	1.00013	1.397248
27600	-3548830	-3548836	5.586522	8.182332e+07	1	0.00228033	0.00193137	0.0207947	0.00459465	0.0990657	0.0285006	0.0114001	0.0888468	0.0499804	0.00835746	0.161707	0.00384252	0.00188872	0.0172635	0.644251	0.0152934	0.00890733	0.00671359	0.0273856	0.0131555	0.00513673	0.00716132	0.0054206	3.37409e-06	0.11186	0.00697292	0.00619896	0.0240583	0.00872607	0.270882	0	0.22856	0.229856	0	0.270701	0.270882	0.22856	0.229856	0.270701	0.4330788	0.284092	0.216182	0.2162	0.283525	5	0.999859	0.999965	1.00004	1.00014	1.3917
27610	-3548825	-3548847	22.03225	1e+08	0	0.00213679	0.00177163	0.0210086	0.00438003	0.0998617	0.0284997	0.0113735	0.0891963	0.0504643	0.00868246	0.160893	0.00369754	0.00176175	0.0176956	0.647723	0.0152934	0.00885576	0.00697479	0.0274244	0.0132269	0.00529115	0.00726675	0.00554457	3.9766e-05	0.112501	0.00710418	0.00617046	0.0238899	0.00891286	0.270882	0	0.22856	0.229856	0	0.270701	0.270882	0.22856	0.229856	0.270701	2.348611	0.284092	0.216182	0.2162	0.283525	5	0.999873	0.999968	1.00003	1.00013	1.397642
27620	-3548836	-3548842	5.578589	2.768498e+07	1	0.00230822	0.00190573	0.0207212	0.00443422	0.0993397	0.0283285	0.0115759	0.0888894	0.0497538	0.00871054	0.16221	0.00396372	0.00179527	0.0176956	0.644978	0.0155737	0.00874335	0.00681271	0.0275915	0.0127517	0.00520211	0.00720621	0.00556126	5.05505e-06	0.111745	0.00677232	0.00632759	0.0234456	0.00890248	0.270296	0	0.229002	0.230432	0	0.270269	0.270296	0.229002	0.230432	0.270269	0.4255064	0.284047	0.216147	0.216325	0.28348	5	0.999758	0.999938	1.00006	1.00024	1.39325
27630	-3548819	-3548844	24.2522	1e+08	0	0.00206944	0.00185462	0.0209897	0.00469379	0.0993397	0.0286115	0.0115759	0.0888894	0.0504461	0.00851245	0.161398	0.00398158	0.00185418	0.0176956	0.645418	0.0153499	0.00912958	0.00681271	0.0277129	0.0132166	0.00512244	0.00712953	0.00556065	2.99045e-06	0.113386	0.00676726	0.00611166	0.0234999	0.00866448	0.270946	0	0.229554	0.22858	0	0.27092	0.270946	0.229554	0.22858	0.27092	0.1471048	0.284001	0.216275	0.21629	0.283434	5	0.999873	0.999968	1.00003	1.00013	1.395797
27640	-3548838	-3548842	4.801372	2.06252e+07	1	0.00224044	0.00196462	0.0209071	0.00470103	0.0989016	0.0286135	0.0115682	0.0888252	0.0502699	0.00849971	0.160896	0.0038614	0.00197518	0.0174912	0.645312	0.0153626	0.00915391	0.00679899	0.0275583	0.0130567	0.00512244	0.00688971	0.00560474	1.40383e-05	0.112713	0.00676726	0.00612994	0.0236334	0.00889439	0.270375	0	0.229069	0.230208	0	0.270348	0.270375	0.229069	0.230208	0.270348	1.197957	0.284103	0.216353	0.216008	0.283536	5	0.99972	0.999929	1.00007	1.00028	1.393727
27650	-3548838	-3548843	4.945129	4203288	1	0.00226069	0.00190596	0.0209071	0.00451073	0.099922	0.0281906	0.0112918	0.0886441	0.0497929	0.00851827	0.161821	0.00382872	0.00181152	0.017218	0.645312	0.0155547	0.008971	0.00681959	0.0275588	0.0130567	0.00532232	0.00688971	0.00558398	1.40383e-05	0.111971	0.00674339	0.00630616	0.0231326	0.00890615	0.270657	0	0.228981	0.230119	0	0.270244	0.270657	0.228981	0.230119	0.270244	1.063822	0.284343	0.215691	0.216191	0.283775	5	0.99938	0.999842	1.00016	1.00062	1.392765
27660	-3548836	-3548842	5.771468	1.296327e+07	1	0.00221661	0.00184285	0.0205557	0.00421981	0.0997609	0.0286455	0.0115734	0.0894934	0.0504582	0.00866658	0.161821	0.00391661	0.00179079	0.0172587	0.645312	0.0156011	0.00924312	0.0067423	0.0275056	0.0130567	0.0053076	0.00724527	0.00557769	7.62124e-06	0.112246	0.00676659	0.00627549	0.0240034	0.00873108	0.271712	0	0.228649	0.229786	0	0.269853	0.271712	0.228649	0.229786	0.269853	0.2067119	0.284343	0.215691	0.216191	0.283775	5	0.999647	0.99991	1.00009	1.00035	1.395842
27670	-3548822	-3548844	22.57555	1e+08	0	0.00224515	0.00196241	0.0205757	0.00450456	0.0994573	0.0282533	0.0113622	0.0894934	0.0504582	0.00866225	0.161731	0.00376706	0.00194212	0.0173001	0.645312	0.0156011	0.00887399	0.00665618	0.0271676	0.0128279	0.0051294	0.00686764	0.00562334	2.43153e-05	0.111798	0.00676659	0.00628854	0.0237556	0.00877601	0.271329	0	0.228215	0.229462	0	0.270994	0.271329	0.228215	0.229462	0.270994	1.849898	0.284609	0.214957	0.216393	0.284041	5	0.999873	0.999968	1.00003	1.00013	1.393183
27680	-3548824	-3548846	21.85722	1e+08	0	0.00216459	0.00181903	0.0207253	0.00464719	0.0987495	0.0285256	0.0112243	0.0884057	0.0504582	0.00871402	0.161381	0.00385887	0.00191429	0.017206	0.646521	0.0156011	0.00887419	0.00690752	0.0272153	0.0129648	0.0051294	0.00736545	0.00546113	2.43153e-05	0.111457	0.00652928	0.00623112	0.0237556	0.009065	0.271329	0	0.228215	0.229462	0	0.270994	0.271329	0.228215	0.229462	0.270994	2.5711	0.283669	0.215239	0.216677	0.284414	5	0.999873	0.999968	1.00003	1.00013	1.392896
