Iteration	Posterior	Likelihood	Prior	birth	clock_morpho[1]	clock_morpho[2]	clock_morpho[3]	clock_nuclear	death	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_scale[1]	er_scale[2]	er_scale[3]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	F[45]	F[46]	F[47]	F[48]	F[49]	F[50]	F[51]	F[52]	F[53]	F[54]	F[55]	F[56]	F[57]	F[58]	F[59]	F[60]	F[61]	F[62]	F[63]	F[64]	F[65]	F[66]	F[67]	F[68]	F[69]	F[70]	F[71]	F[72]	F[73]	F[74]	F[75]	F[76]	F[77]	F[78]	F[79]	F[80]	F[81]	F[82]	F[83]	F[84]	F[85]	F[86]	F[87]	F[88]	F[89]	F[90]	F[91]	F[92]	F[93]	F[94]	F[95]	F[96]	F[97]	F[98]	F[99]	F[100]	F[101]	F[102]	F[103]	F[104]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale[1]	pi_scale[2]	pi_scale[3]	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	t[45]	t[46]	t[47]	t[48]	t[49]	t[50]	t[51]	t[52]	t[53]	t[54]	t[55]	t[56]	t[57]	t[58]	t[59]	t[60]	t[61]	t[62]	t[63]	t[64]	t[65]	t[66]	t[67]	t[68]	t[69]	t[70]	t[71]	t[72]	t[73]	t[74]	t[75]	t[76]	t[77]	t[78]	t[79]	t[80]	t[81]	t[82]	t[83]	t[84]	t[85]	t[86]	t[87]	t[88]	t[89]	t[90]	t[91]	t[92]	t[93]	t[94]	t[95]	t[96]	t[97]	t[98]	t[99]	t[100]	t[101]	t[102]	t[103]	t[104]	turnover
17100	-2612374	-2602108	-10265.45	0.7473626	12.8043	12.2436	1.25445	0.245541	0.03353977	0.7138229	0.271871	0	0.228113	0.227538	0	0.272478	0.800277	5.44135	0.184705	0.271871	0.228113	0.227538	0.272478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283618	0.21597	0.216529	0.283884	8.80991	0.687488	0.278912	1.556939	20.99621	6.47201	4.99869	11.2776	2.46023	2.82915	2.90226	2.79088	1.04475	2.82832	4.01183	3.96342	0.964358	4.19212	2.81998	1.92604	2.99025	2.3583	2.28014	2.52654	1.15833	1.63015	1.02531	1.01195	1.65115	1.95049	1.55425	1.10229	1.08733	1.22155	1.64076	1.00837	1.13489	0.377252	0.149162	0.0638326	0.0402507	0.080589	0.0451056	0.0949321	0.0196145	0.0436223	0.294261	0.100855	0.199376	0.0967265	0.188527	0.0630253	0.110702	0.056979	1.59303	0.163749	0.283389	0.609577	0.0487896	0.632664	0.25032	0.338566	0.224439	0.400911	0.43569	0.8311	0.779296	0.770311	1.35778	1.19213	3.50729	3.05059	2.99727	2.82121	2.10191	1.99152	0.818877	0.347385	0.726274	1.19876	1.77426	1.44001	1.42779	2.06446	1.44539	1.3952	1.9824	1.90657	0.639409	2.23236	2.3529	2.40551	0.595465	1.26963	1.60808	1.29755	0.413798	2.67497	2.95574	3.48378	3.46567	0.647148	4.18837	4.64074	2.8657	2.70916	0.313326	6.15511	8.28619	0.0448775
17200	-2612362	-2602107	-10254.18	0.7975748	11.9745	11.9709	1.32648	0.2455695	0.1583567	0.6392181	0.272586	0	0.229144	0.226418	0	0.271852	0.506086	0.700681	0.85941	0.272586	0.229144	0.226418	0.271852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283091	0.216866	0.216577	0.283465	7.13183	0.663883	0.2659	1.632746	23.1746	6.83651	4.99869	11.5935	2.22466	2.82915	3.04111	2.42875	1.04475	2.95287	3.28859	4.0868	0.917805	4.23146	2.71382	0.279044	2.97002	0.56062	1.84906	2.52654	1.32732	0.958485	1.02531	1.06663	1.65115	2.46476	1.46292	1.14239	1.02317	1.59281	1.70921	1.00837	1.47643	0.403709	0.149162	0.0638326	0.0402507	0.080589	0.0460117	0.112163	0.0156636	0.0436223	0.190921	0.0957256	0.144399	0.472992	0.154701	0.0630253	0.110702	0.056979	1.46136	0.533431	0.473011	0.609577	0.14352	0.527398	0.223178	0.307184	0.177168	0.742573	0.283034	0.91051	0.779296	1.04951	1.39496	1.19213	3.34973	3.11248	2.99727	2.82121	2.10191	2.05035	0.171552	0.366245	0.726274	1.13785	1.72717	1.61874	1.33421	2.06446	1.44539	1.43794	1.85526	1.32949	0.60738	2.18215	2.3529	1.83631	0.67612	1.27902	1.45849	1.20873	0.81166	3.07159	2.91532	2.9549	2.75923	0.401038	4.32287	4.73184	2.9848	2.77391	0.426027	6.32979	8.28619	0.1985478
17300	-2612383	-2602110	-10273.27	0.623902	11.3455	13.5338	1.18501	0.2456357	0.2199983	0.4039037	0.272186	0	0.228787	0.227016	0	0.272011	1.03813	1.05642	3.18627	0.272186	0.228787	0.227016	0.272011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283303	0.215555	0.217215	0.283927	6.99513	0.690209	0.217832	1.460785	27.922	6.83651	5.33566	10.1203	1.96251	3.06451	2.98814	2.43134	1.04475	2.95287	3.44852	3.9304	0.917805	4.3076	2.80636	1.89734	3.10679	0.551999	1.73577	2.22855	1.39689	0.958485	1.02531	1.15509	1.65115	2.46476	1.27493	1.04077	0.934795	1.36367	1.79221	1.00837	1.38493	0.403709	0.149162	0.0638326	0.0396206	0.080589	0.0484999	0.112163	0.0156636	0.0436223	0.205233	0.0957256	0.213918	0.550739	0.163854	0.0917196	0.110702	0.0324728	1.50448	0.533431	0.4723	0.730195	0.129753	0.450595	0.48009	0.307184	0.279001	0.583935	0.252708	0.91051	1.07479	0.949472	1.48405	0.900442	3.34973	3.11248	3.03349	2.77615	2.01219	1.88065	0.928788	0.226977	0.439793	1.20228	1.72717	1.53388	1.30557	2.10649	1.29397	1.47198	2.02196	1.58339	0.864478	2.17396	2.3529	1.83631	0.610956	1.37836	1.45849	1.22839	0.440272	3.18345	3.08222	3.25267	2.59661	0.261717	4.32287	4.79997	2.90158	2.79109	0.0470884	6.41638	9.02046	0.3526167
17400	-2612390	-2602112	-10277.21	0.7397219	11.4588	11.5039	1.34526	0.244575	0.2190051	0.5207168	0.270391	0	0.229846	0.226916	0	0.272847	0.080845	4.15068	1.46222	0.270391	0.229846	0.226916	0.272847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283864	0.216611	0.216127	0.283397	6.17185	0.63088	0.18668	1.280829	19.32875	6.83651	5.45229	11.5953	1.96251	3.11097	2.89548	2.32441	1.08012	2.95287	3.44852	4.88629	0.565612	3.32146	2.80636	1.83747	3.10679	0.578997	1.79131	2.20717	1.42987	1.32733	0.971769	1.15509	1.65115	2.46476	1.05542	0.881416	0.792709	1.14317	1.41495	1.00837	1.35433	0.403709	0.217807	0.0638326	0.0396206	0.080589	0.0484999	0.112163	0.0192375	0.0558337	0.205233	0.0403848	0.154202	0.550739	0.123037	0.0348452	0.0790171	0.0484082	1.60235	0.499674	0.701966	0.627499	0.0211616	0.450595	0.48009	0.583874	0.333174	0.557679	0.143687	1.01177	0.627065	1.64094	1.48405	0.900442	3.58704	3.1491	3.03349	2.86961	2.01219	2.21485	0.928788	0.311737	0.490348	1.20228	1.63285	1.73519	1.30557	2.10649	1.10969	1.34456	1.84543	1.59512	0.864478	2.34853	2.46358	1.83631	0.942884	1.37836	1.90071	1.0378	0.22457	2.85272	3.08222	3.25267	3.43095	0.554233	4.32287	4.83961	2.90158	2.7373	0.138157	7.24014	9.0421	0.2960641
17500	-2612411	-2602116	-10295.23	0.8101461	9.83533	11.3909	1.5074	0.2461308	0.04753932	0.7626068	0.271586	0	0.229331	0.227416	0	0.271666	2.30838	3.84519	2.38593	0.271586	0.229331	0.227416	0.271666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282301	0.216664	0.217184	0.283852	8.6537	0.673314	0.199663	1.229212	27.6219	6.83651	5.21936	11.6038	1.48253	3.22592	2.89548	2.2966	1.02642	2.95287	3.44852	4.35939	0.637042	3.32146	2.91372	0.102999	3.09122	0.578997	1.69067	2.20717	1.41279	1.35238	0.997635	1.25751	1.66495	1.51574	0.926993	0.881416	0.792709	1.30227	1.73367	1.04177	1.35433	0.403709	0.136349	0.0638326	0.0475384	0.080589	0.0427226	0.112163	0.014727	0.0558337	0.184752	0.0403848	0.180381	0.154597	0.157368	0.0348452	0.0928143	0.0484082	1.55617	0.636821	0.701966	0.627499	0.184359	0.413601	0.667167	0.688941	0.191012	0.557679	0.268244	1.01177	1.0533	1.49349	1.45785	0.905965	3.59292	3.23827	3.0889	2.8917	2.37106	2.21485	0.985436	0.11445	0.490348	1.15007	1.58765	1.71367	0.866533	2.42273	1.26244	1.43061	1.84543	1.71139	0.864478	2.57254	2.0119	1.83631	0.942884	1.37836	2.27856	1.07432	0.633282	2.88342	3.03179	3.25267	1.51267	0.384437	4.9755	3.98413	2.68781	2.73611	0.333466	7.01507	9.01533	0.05867994
17600	-2612436	-2602115	-10320.21	0.7916027	10.2936	11.3909	1.53638	0.2455622	0.04719241	0.7444103	0.269637	0	0.231095	0.227219	0	0.272049	14.7596	3.84519	0.520018	0.269637	0.231095	0.227219	0.272049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28286	0.21692	0.216661	0.283559	6.77463	0.673314	0.249699	1.407719	13.41856	6.83651	5.55704	11.6023	2.23699	3.78601	2.88502	1.8386	1.02642	1.84693	3.79009	5.07824	0.802971	2.48539	2.76792	0.72465	3.09122	2.55613	1.73809	2.20183	1.66832	1.04125	1.00478	1.25751	1.66	1.51574	0.952398	0.98979	0.792709	1.53536	1.70885	1.04177	1.54078	0.439562	0.228064	0.0638326	0.0496656	0.080589	0.0427226	0.0957284	0.0405011	0.0558337	0.174599	0.0586957	0.180381	0.656354	0.157368	0.123931	0.11786	0.0484082	1.5171	0.636821	0.0611255	0.468602	0.14182	0.459758	0.604054	0.688941	0.244619	0.575058	0.547245	1.14704	0.763502	1.2916	1.61549	0.801279	3.3356	3.17986	3.08275	2.9091	2.24232	2.37788	0.317684	0.215546	0.490348	1.12539	1.08571	1.57534	0.696774	2.37499	1.37635	1.43061	1.90135	1.53891	0.864478	2.5123	1.8924	1.83631	0.942884	1.11427	2.44725	1.30786	0.519238	2.96613	3.03179	2.98609	1.75092	0.0143557	4.9755	4.15047	2.68781	2.77199	0.389115	6.01709	8.99706	0.05961628
17700	-2612416	-2602107	-10309.05	0.7016354	11.3867	15.0355	1.25135	0.2455584	0.03237271	0.6692627	0.272508	0	0.230096	0.225565	0	0.271831	1.56078	0.500372	0.91364	0.272508	0.230096	0.225565	0.271831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283015	0.21649	0.217057	0.283437	9.03863	0.719027	0.252539	1.294977	17.82654	6.83651	5.55704	11.6023	2.89496	3.78601	2.89437	2.09446	1.02642	1.84693	3.73083	5.07824	0.614223	2.48539	2.84946	0.897686	3.09122	2.38885	1.81036	2.20183	1.72545	1.17509	1.00478	1.25751	1.66596	1.51287	2.44716	0.899482	0.717923	1.03192	1.40427	0.984504	1.47726	0.439562	0.238231	0.0638326	0.0496656	0.080589	0.0487607	0.29739	0.0271899	0.0558337	0.174599	0.0586957	0.180381	0.776083	0.145061	0.0352827	0.11786	0.0484082	1.5171	0.677305	0.492207	0.628619	0.150462	0.459758	0.438627	0.688941	0.334623	0.249414	0.629428	0.755257	0.776675	1.34369	1.36568	1.05264	3.3356	3.20368	3.14091	3.03392	2.24232	2.13021	0.0606952	0.362927	0.610603	1.12539	1.08571	0.99679	0.696774	2.37499	1.17414	1.43061	1.90135	1.71285	0.843181	2.5123	1.14542	1.83631	0.934564	1.11427	2.44725	1.97592	0.867834	3.06201	2.94533	3.38562	1.75092	0.40064	4.9755	4.15848	2.64442	2.77199	0.475664	7.0076	9.50406	0.04613893
17800	-2612430	-2602110	-10320.49	0.8347093	12.8096	12.6727	1.33203	0.2458495	0.1276535	0.7070558	0.273241	0	0.22931	0.224895	0	0.272554	0.533975	2.08575	0.281127	0.273241	0.22931	0.224895	0.272554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283291	0.216669	0.21715	0.282891	7.93034	0.716813	0.30221	1.228806	14.88009	6.83651	5.55704	11.6023	2.89496	3.81827	3.0018	2.07864	1.03149	1.84693	3.95223	4.79381	0.802097	2.30219	3.05887	1.89223	3.1682	2.49034	1.81036	2.41215	1.72545	1.28706	1.00478	1.27023	1.50131	1.55769	2.39633	0.899482	0.717923	1.02552	1.26868	0.949337	1.59682	0.57071	0.287735	0.0980883	0.0496656	0.080589	0.0417452	0.29739	0.0271899	0.0558337	0.247064	0.0934169	0.180381	0.338609	0.19247	0.0352827	0.0887071	0.0484082	1.47564	0.68575	0.492207	0.628619	0.239445	0.564131	0.576852	0.688941	0.340684	0.38691	0.294836	1.16919	0.956293	1.34369	1.36568	1.05264	3.48088	3.20368	3.11445	3.03392	1.52201	2.13021	0.549768	0.362927	0.540746	1.12539	1.26676	0.99679	0.620916	2.37499	1.91633	1.43061	2.33835	1.91308	0.677982	2.28543	1.14542	2.04398	0.587629	1.17531	2.35999	1.97592	0.292749	3.12564	2.94533	3.17856	1.75092	0.0834928	4.07014	3.53322	2.72621	2.77199	0.572543	7.17754	9.50406	0.1529317
17900	-2612424	-2602109	-10314.65	0.5323412	11.5336	15.4078	1.44277	0.24671	0.07926032	0.4530808	0.272997	0	0.229608	0.226073	0	0.271322	0.615168	0.184919	0.281984	0.272997	0.229608	0.226073	0.271322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283363	0.216784	0.216993	0.28286	6.57224	0.62259	0.238725	1.196085	24.28229	6.99419	4.96921	11.583	2.22719	3.86733	2.93611	2.07864	0.877211	1.84693	3.53672	4.48395	0.802097	2.31383	3.05887	1.69544	3.1682	1.55688	1.81036	2.22396	1.72545	1.21489	1.00101	1.1676	1.14251	1.55769	2.54106	0.860411	0.717923	1.02552	0.381016	0.949337	0.957907	0.532576	0.22054	0.0980883	0.0534798	0.080589	0.0417452	0.272051	0.0210584	0.0593832	0.247064	0.0934169	0.180381	0.268248	0.113211	0.0352827	0.0887071	0.0440179	1.47564	0.68575	0.724028	0.628619	0.126348	0.542835	0.691293	0.529758	0.378033	0.482569	0.276938	1.00464	0.774391	1.31394	1.2715	1.24709	3.48088	3.20368	3.13869	3.03392	1.52201	2.13021	0.209269	0.31199	0.648123	1.67526	1.26676	0.99679	1.13577	2.23362	1.30454	1.43061	2.33835	1.74339	0.677982	1.17751	1.14542	2.19534	0.662196	1.10275	2.36837	2.00512	0.202719	3.12564	2.92321	4.23544	0.908314	0.430565	4.95502	3.32073	2.72621	2.77199	0.486165	7.21261	8.10765	0.1488901
18000	-2612410	-2602111	-10299.18	0.6626427	10.7395	12.659	1.34564	0.2472584	0.1145229	0.5481198	0.273412	0	0.229431	0.225191	0	0.271966	3.35091	0.322311	2.21837	0.273412	0.229431	0.225191	0.271966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28275	0.216419	0.21652	0.284311	8.69241	0.699902	0.223419	1.410515	14.3907	6.99419	4.96921	11.6069	2.21045	3.86733	2.93611	2.32232	1.16713	2.06487	3.54492	4.48395	0.802097	2.31383	3.05744	1.69544	3.17638	1.55807	1.81036	2.13341	1.70028	1.15117	0.883451	1.39942	1.14251	1.35191	2.54106	0.870212	0.920351	1.02552	0.381016	0.949337	0.766324	0.532576	0.22054	0.0980883	0.0534798	0.080589	0.0428861	0.197613	0.0210584	0.0593832	0.247064	0.0934169	0.180381	0.268248	0.133456	0.0565615	0.0887071	0.0440179	1.47564	0.71421	0.728878	0.628619	0.286668	0.572992	0.649297	0.529758	0.378033	0.0204541	0.364285	0.91933	0.580552	1.31394	0.854284	1.24709	3.46596	3.23727	3.13869	2.98975	1.53811	2.07947	0.862385	0.238373	0.648123	1.41817	1.26267	1.16652	1.13577	1.86246	1.9207	1.43061	2.32699	1.74339	0.851939	1.17751	1.14542	2.58125	0.820131	1.14955	2.36837	2.16284	0.903263	3.12564	2.92321	4.23544	0.936866	0.263861	4.86084	2.74464	2.72621	2.79458	0.112443	6.86952	8.10765	0.1728275
18100	-2612416	-2602110	-10305.2	0.6257624	10.7395	12.659	1.12169	0.2471699	0.1226912	0.5030712	0.272546	0	0.230289	0.224731	0	0.272433	3.35091	0.322311	0.751501	0.272546	0.230289	0.224731	0.272433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282607	0.216442	0.217486	0.283464	8.69241	0.699902	0.203073	1.306851	28.00748	7.10663	4.96921	11.6004	2.27319	3.61159	2.93611	2.53973	1.16713	2.06487	3.54492	4.81047	0.587496	2.31383	3.05744	1.69544	3.17638	1.55807	1.81036	2.14243	1.56568	1.15117	1.01509	1.42704	1.50208	1.36191	2.54106	0.829081	0.845324	1.29706	1.01592	0.960725	1.13351	0.532576	0.252795	0.0980883	0.0423745	0.080589	0.0428861	0.158563	0.0157618	0.0539509	0.247064	0.0686081	0.188261	0.0693584	0.133456	0.0237439	0.119253	0.0316437	1.47564	0.71421	0.728878	0.628619	0.250723	0.476492	0.581864	0.529758	0.385804	0.523878	0.247855	0.840717	0.580552	1.25059	0.979467	1.24709	3.46596	3.21153	3.13869	2.78025	1.48728	2.07947	0.500102	0.574643	0.803755	1.41817	1.26267	0.966912	1.13577	1.80947	2.05265	1.43061	2.27868	1.4497	0.851939	1.17751	1.59711	2.26196	0.467531	1.14955	2.36837	1.86381	0.903263	3.11864	2.93462	4.54395	1.02021	0.123621	4.2847	2.74464	2.72621	2.79458	0.235656	7.04511	8.2648	0.1960668
18200	-2612419	-2602117	-10301.09	0.591216	12.505	13.1672	1.51108	0.2474175	0.06668565	0.5245303	0.272376	0	0.229199	0.225582	0	0.272842	5.42463	7.41605	2.24231	0.272376	0.229199	0.225582	0.272842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283632	0.215942	0.216809	0.283618	7.68036	0.682267	0.245391	1.484309	27.3171	7.10663	5.09817	11.6004	2.19958	3.71578	3.17178	2.46087	0.98692	2.06487	3.54492	4.57147	0.587496	2.27237	3.05744	1.82769	3.17638	2.00604	1.68983	2.14243	1.52797	1.17705	1.01509	1.42704	1.34509	1.36191	2.54106	1.0816	0.435877	1.29706	1.13735	1.17669	0.946605	0.710959	0.192147	0.078433	0.0389465	0.0900223	0.0428861	0.143553	0.0168268	0.0539509	0.247064	0.0686081	0.188261	0.57244	0.18739	0.0583845	0.102625	0.0316437	1.68252	0.762853	0.759039	0.628619	0.250723	0.550473	0.581864	0.529758	0.467233	0.523878	0.501851	0.840717	0.487848	1.29345	1.05521	1.24709	3.50112	3.21153	3.13869	2.72784	1.42407	2.10299	0.0191737	0.574643	0.803755	1.50958	1.3736	1.17793	1.13577	1.80947	2.04588	1.73179	2.15477	1.4497	0.970958	1.36427	1.59711	2.19463	0.620513	1.22201	2.36837	2.08423	1.04204	3.18539	2.93462	4.19801	1.05063	0.836547	4.11427	2.96775	2.72621	2.79458	0.233805	7.04511	8.41472	0.1127941
18300	-2612397	-2602107	-10290.47	1.15034	12.5991	13.3368	1.19127	0.246812	0.2621155	0.888225	0.271942	0	0.229289	0.225887	0	0.272882	0.965795	2.25708	0.388707	0.271942	0.229289	0.225887	0.272882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283053	0.216622	0.217388	0.282938	7.24343	0.726599	0.187608	1.452948	16.38022	7.10663	5.25223	11.6068	2.3336	3.34818	3.1747	2.46087	1.39661	2.22471	3.54492	4.6952	0.530529	2.31555	2.97378	1.22391	3.11724	1.71961	1.96849	2.36066	1.68701	1.17705	1.01509	1.42704	1.34509	1.36191	2.54106	1.0816	0.5147	1.23218	1.10175	1.35662	0.640273	0.748	0.57305	0.078433	0.0360433	0.0900223	0.0505143	0.143553	0.0270994	0.0539509	0.228988	0.0659836	0.188261	0.570079	0.18739	0.0840648	0.0913861	0.0316437	1.71314	0.762853	0.759039	0.347504	0.250723	0.529787	0.581864	0.529758	0.467233	0.557366	0.501851	0.748024	0.487848	1.29345	1.04515	1.11276	3.2852	3.21153	3.13869	3.02494	2.45708	2.05205	0.0270178	0.691662	1.26697	1.48895	1.28202	1.59342	0.811399	1.80947	0.98792	1.73179	1.95612	1.4497	0.956911	1.76197	1.55442	2.19463	0.620513	1.30569	2.42425	2.08423	0.071015	3.18539	2.88054	3.77816	1.20682	0.63721	3.717	2.96775	2.66117	2.79458	0.108195	7.04511	8.41472	0.227859
18400	-2612414	-2602110	-10303.53	0.868281	11.5311	13.1344	1.13495	0.2479503	0.1348256	0.7334555	0.273171	0	0.228295	0.226134	0	0.2724	2.2956	2.23283	0.379125	0.273171	0.228295	0.226134	0.2724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282573	0.216455	0.217032	0.28394	7.49841	0.700906	0.210498	1.14423	24.30008	7.10663	5.46865	11.5363	1.92428	3.35766	3.13225	2.34682	1.39661	2.22471	3.54492	4.6952	0.530529	2.31555	2.97378	2.33665	3.11724	1.71555	2.12901	2.1077	1.72381	1.19417	1.08132	1.21639	1.16511	1.38799	2.54106	1.18038	1.44319	1.27269	1.10175	1.346	0.640273	0.573088	0.57305	0.0536151	0.0360433	0.103225	0.0505143	0.143553	0.0125571	0.0375874	0.205501	0.0597825	0.259915	0.209679	0.18739	0.0906011	0.0913861	0.0382643	1.71314	0.762853	0.759039	0.670718	0.190988	0.505693	0.643723	0.529758	0.134759	0.588829	0.316096	0.748024	0.586741	1.40677	1.05878	0.807819	3.55216	3.20164	3.13869	2.99143	2.45708	2.21692	0.0893976	0.568557	1.26697	1.47982	1.28202	1.50839	0.562153	1.80947	0.98792	1.59397	2.06232	1.44348	0.750195	1.72698	1.55442	2.25669	0.270027	1.41325	2.42425	2.15596	0.438982	3.18539	2.86157	3.68447	1.88171	0.839306	4.13196	3.35571	2.66117	2.88903	0.357802	7.85695	10.1797	0.1552787
