Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
590	-2546499	-2546516	16.70553	1e+08	0	0.0124037	0.0126121	0.00397784	0.103126	0.00199518	0.0951317	0.0403634	0.115266	0.735195	0.00323019	0.00350736	0.00810113	0.029478	0.00418379	0.00455569	0.0148156	0.00258811	0.37202	0	0.175771	0.255701	0	0.196508	0.37202	0.175771	0.255701	0.196508	1.510131e-07	0.282377	0.218022	0.217453	0.282148	4	0.999873	0.999968	1.00003	1.00013	1.190532
600	-2546500	-2546517	16.71225	1e+08	0	0.0124989	0.0124613	0.00380571	0.103126	0.00198796	0.094818	0.0403634	0.115266	0.735195	0.00331566	0.00361465	0.00806046	0.0293424	0.00419453	0.0045041	0.0148156	0.00248896	0.142455	0	0.579364	0.181454	0	0.0967269	0.142455	0.579364	0.181454	0.0967269	3.334832e-06	0.282377	0.218022	0.217453	0.282148	4	0.999873	0.999968	1.00003	1.00013	1.18986
610	-2546500	-2546516	16.71844	1e+08	0	0.0125432	0.0126883	0.00380691	0.102303	0.00211856	0.0948851	0.0399536	0.115345	0.735195	0.00346589	0.00356764	0.00803494	0.0291224	0.00434176	0.00451651	0.0147433	0.00260992	0.158859	0	0.20497	0.519342	0	0.11683	0.158859	0.20497	0.519342	0.11683	3.592941e-07	0.282377	0.218022	0.217453	0.282148	4	0.999873	0.999968	1.00003	1.00013	1.189241
620	-2546507	-2546524	16.69677	1e+08	0	0.0125432	0.0126466	0.00403682	0.102557	0.00223303	0.0948851	0.0403913	0.115345	0.73667	0.00327923	0.00393874	0.00776515	0.0289451	0.00400906	0.00434488	0.0152048	0.00261293	0.120244	0	0.232915	0.396348	0	0.250493	0.120244	0.232915	0.396348	0.250493	7.204177e-06	0.282377	0.218022	0.217453	0.282148	4	0.999873	0.999968	1.00003	1.00013	1.191407
630	-2546521	-2546520	-1.66513	6.182663e+07	1	0.0121539	0.0125782	0.0039062	0.102557	0.00197769	0.0948851	0.040125	0.115345	0.731673	0.003416	0.00423029	0.00780541	0.029135	0.00377701	0.00445134	0.0148465	0.00266788	0.37727	0	0.255571	0.151218	0	0.215941	0.37727	0.255571	0.151218	0.215941	1.474377e-06	0.282377	0.218022	0.217453	0.282148	4	0.999838	0.999958	1.00004	1.00016	1.18553
640	-2546504	-2546521	16.75768	1e+08	0	0.0121539	0.0128572	0.00401097	0.102557	0.00205796	0.0952708	0.0399642	0.115232	0.731673	0.00336737	0.00380366	0.00787876	0.0291293	0.00398097	0.00455	0.0142597	0.00256974	0.0234513	0	0.469637	0.314513	0	0.192398	0.0234513	0.469637	0.314513	0.192398	8.991775e-06	0.282845	0.216727	0.217813	0.282615	4	0.999873	0.999968	1.00003	1.00013	1.185316
650	-2546515	-2546514	-1.660434	1.733397e+07	1	0.0122251	0.0126886	0.00392329	0.102557	0.0020255	0.0942883	0.0402486	0.115362	0.731693	0.00334932	0.00365819	0.00780432	0.0292241	0.00400532	0.00431457	0.0150059	0.00268757	0.373644	0	0.196398	0.0224821	0	0.407476	0.373644	0.196398	0.0224821	0.407476	1.264583e-08	0.28238	0.216868	0.217954	0.282798	4	0.999695	0.999922	1.00008	1.00031	1.18506
660	-2546518	-2546516	-1.664894	1.140517e+07	1	0.0123041	0.0126455	0.00402304	0.102385	0.00215897	0.0942197	0.0402486	0.115944	0.731693	0.00319067	0.00352486	0.00775031	0.0294317	0.00414981	0.00436258	0.014896	0.00257766	0.180391	0	0.661517	0.00346862	0	0.154623	0.180391	0.661517	0.00346862	0.154623	2.352562e-06	0.28238	0.216868	0.217954	0.282798	4	0.999624	0.999904	1.0001	1.00038	1.185506
670	-2546524	-2546522	-1.65621	2.121544e+07	1	0.012138	0.0124903	0.00385522	0.102385	0.00207885	0.0947887	0.0395425	0.115384	0.731693	0.00336595	0.00396526	0.0077661	0.0294317	0.00379085	0.00460262	0.0148999	0.0024593	0.0324393	0	0.142628	0.0238449	0	0.801087	0.0324393	0.142628	0.0238449	0.801087	6.437605e-06	0.28238	0.216868	0.217954	0.282798	4	0.999724	0.999929	1.00007	1.00028	1.184637
680	-2546502	-2546518	16.75018	1e+08	0	0.0123455	0.0126527	0.00385522	0.103	0.00203962	0.0948511	0.0399225	0.115384	0.731693	0.00327734	0.00364543	0.00797878	0.0293412	0.00417975	0.00439365	0.0148671	0.00263677	0.144401	0	0.155004	0.0787154	0	0.621879	0.144401	0.155004	0.0787154	0.621879	3.83981e-05	0.28238	0.216868	0.217954	0.282798	4	0.999873	0.999968	1.00003	1.00013	1.186063
690	-2546516	-2546515	-1.674221	4.019577e+07	1	0.0123455	0.0126431	0.00399954	0.103	0.00200196	0.0951735	0.0399225	0.115812	0.731087	0.00339834	0.00370135	0.00794043	0.0294359	0.00403539	0.00451977	0.0148026	0.00262006	0.0267403	0	0.0539946	0.0673234	0	0.851942	0.0267403	0.0539946	0.0673234	0.851942	2.992185e-06	0.282474	0.216839	0.217925	0.282761	4	0.9998	0.999949	1.00005	1.0002	1.186439
700	-2546503	-2546519	16.7636	1e+08	0	0.0121519	0.0124651	0.00398982	0.102945	0.00211639	0.0942989	0.0397847	0.116035	0.731087	0.00325822	0.00355743	0.00780821	0.0292085	0.00420712	0.00463531	0.0146831	0.00249263	0.224674	0	0.657094	0.00196635	0	0.116266	0.224674	0.657094	0.00196635	0.116266	5.140213e-06	0.282285	0.217114	0.218202	0.2824	4	0.999873	0.999968	1.00003	1.00013	1.184724
710	-2546502	-2546519	16.75835	1e+08	0	0.0124189	0.0124202	0.0038486	0.102945	0.0020076	0.0958807	0.0399623	0.115181	0.731087	0.00323478	0.00356502	0.00794265	0.0291941	0.00402767	0.00429891	0.0146706	0.00256552	0.689988	0	0.231469	0.0510121	0	0.0275315	0.689988	0.231469	0.0510121	0.0275315	5.341045e-06	0.282285	0.217114	0.218202	0.2824	4	0.999873	0.999968	1.00003	1.00013	1.18525
720	-2546519	-2546517	-1.648678	4.532849e+07	1	0.012267	0.0126041	0.00406567	0.102596	0.00203172	0.0943927	0.0401804	0.115181	0.731087	0.00327041	0.00377515	0.00760738	0.0288966	0.00404417	0.00428991	0.0150196	0.00257611	0.0247866	0	0.140852	0.257317	0	0.577045	0.0247866	0.140852	0.257317	0.577045	2.505551e-07	0.282846	0.217546	0.217165	0.282443	4	0.999811	0.999952	1.00005	1.00019	1.183885
730	-2546520	-2546518	-1.654536	1.724654e+07	1	0.0125317	0.0126732	0.00368639	0.102388	0.00195586	0.0943927	0.0399424	0.115786	0.731087	0.00331844	0.00350916	0.0076801	0.0292603	0.00435642	0.00434623	0.0148259	0.00273007	0.0942122	0	0.293627	0.0934829	0	0.518678	0.0942122	0.293627	0.0934829	0.518678	2.420957e-06	0.282846	0.217546	0.217165	0.282443	4	0.999694	0.999922	1.00008	1.00031	1.18447
740	-2546524	-2546522	-1.658235	7956481	1	0.0123538	0.0128365	0.00362686	0.102388	0.0021154	0.0950632	0.0401753	0.115192	0.731087	0.0032424	0.00365082	0.00757356	0.0293468	0.0044521	0.00440947	0.0148259	0.00249991	0.0307248	0	0.496605	0.134702	0	0.337969	0.0307248	0.496605	0.134702	0.337969	9.558638e-06	0.281374	0.217993	0.217611	0.283023	4	0.999549	0.999885	1.00012	1.00045	1.18484
750	-2546502	-2546519	16.74375	1e+08	0	0.0124568	0.0126906	0.00377648	0.102844	0.00194028	0.0950632	0.0401753	0.11673	0.731087	0.0033727	0.00374686	0.00773976	0.0292939	0.0041047	0.00440947	0.0147195	0.00255819	0.150831	0	0.202485	0.0971263	0	0.549558	0.150831	0.202485	0.0971263	0.549558	5.705196e-06	0.28207	0.217781	0.2174	0.282748	4	0.999873	0.999968	1.00003	1.00013	1.186709
760	-2546504	-2546520	16.74664	1e+08	0	0.0123245	0.0128999	0.00387953	0.102844	0.00210284	0.0945997	0.0402958	0.114749	0.732351	0.00326857	0.00373902	0.00746291	0.0292939	0.00422638	0.00452348	0.0151679	0.00269184	0.0136172	0	0.165296	0.757753	0	0.0633336	0.0136172	0.165296	0.757753	0.0633336	1.004613e-05	0.28207	0.217781	0.2174	0.282748	4	0.999873	0.999968	1.00003	1.00013	1.18642
770	-2546520	-2546518	-1.694054	4.464907e+07	1	0.0125097	0.0125849	0.00408004	0.102227	0.00208595	0.0956026	0.0403445	0.115597	0.733936	0.00338359	0.00361615	0.0077317	0.0289846	0.00408297	0.00436833	0.0146458	0.00264093	0.367379	0	0.169665	0.157161	0	0.305794	0.367379	0.169665	0.157161	0.305794	8.115982e-06	0.28213	0.217828	0.217233	0.282809	4	0.99981	0.999951	1.00005	1.00019	1.188422
780	-2546499	-2546516	16.72781	1e+08	0	0.0125097	0.0128483	0.00389249	0.102284	0.00197551	0.0947246	0.0403549	0.115597	0.733939	0.0033928	0.00366092	0.00774131	0.0295307	0.00426782	0.00428575	0.014637	0.00266201	0.209554	0	0.1088	0.542174	0	0.139472	0.209554	0.1088	0.542174	0.139472	3.76746e-06	0.28213	0.217828	0.217233	0.282809	4	0.999873	0.999968	1.00003	1.00013	1.188303
790	-2546515	-2546514	-1.678972	1.039433e+07	1	0.0121755	0.0127216	0.00381214	0.102146	0.00198564	0.0950724	0.0399665	0.115407	0.733939	0.00328355	0.00368322	0.00783721	0.0289245	0.00418046	0.00452038	0.0146923	0.00256674	0.273587	0	0.290003	0.0472781	0	0.389132	0.273587	0.290003	0.0472781	0.389132	4.937898e-06	0.282039	0.217757	0.217163	0.283041	4	0.999606	0.999899	1.0001	1.00039	1.186914
800	-2546517	-2546515	-1.683049	6.981615e+07	1	0.0124982	0.0127216	0.00398647	0.102156	0.00199071	0.094895	0.0399822	0.115753	0.733939	0.00328355	0.00352022	0.00785846	0.0290193	0.00408273	0.00446816	0.0145487	0.00261834	0.129115	0	0.209555	0.619212	0	0.0421191	0.129115	0.209555	0.619212	0.0421191	7.088345e-06	0.282039	0.217757	0.217163	0.283041	4	0.999848	0.999961	1.00004	1.00015	1.187321
810	-2546517	-2546515	-1.701747	6.947602e+07	1	0.0123752	0.0128392	0.00391655	0.102439	0.00200832	0.094895	0.0403567	0.115753	0.734423	0.00331039	0.00325983	0.0078068	0.0293209	0.00451274	0.00451704	0.0148653	0.00259202	0.0256242	0	0.290391	0.430521	0	0.253464	0.0256242	0.290391	0.430521	0.253464	6.072757e-06	0.282039	0.217757	0.217163	0.283041	4	0.999847	0.999961	1.00004	1.00015	1.189191
820	-2546518	-2546517	-1.684807	8.335581e+07	1	0.0121394	0.0126454	0.00375398	0.102199	0.00206075	0.0947463	0.0402528	0.115498	0.734138	0.00324006	0.00318957	0.0079827	0.0293504	0.00443471	0.00439871	0.0148236	0.00264397	0.026828	0	0.352832	0.120595	0	0.499744	0.026828	0.352832	0.120595	0.499744	5.238177e-06	0.282446	0.217634	0.21704	0.282881	4	0.999861	0.999964	1.00004	1.00014	1.187497
830	-2546522	-2546520	-1.707709	8689521	1	0.0127562	0.0127903	0.00400326	0.102258	0.00194851	0.094842	0.04023	0.114957	0.735404	0.00333074	0.00349916	0.00793693	0.029415	0.00433059	0.00458949	0.0148379	0.00265884	0.533609	0	0.0218801	0.0301161	0	0.414394	0.533609	0.0218801	0.0301161	0.414394	1.686578e-06	0.283212	0.217401	0.216808	0.282579	4	0.999569	0.99989	1.00011	1.00043	1.189788
840	-2546506	-2546523	16.71913	1e+08	0	0.0123427	0.0128937	0.00380209	0.102534	0.0020131	0.0953234	0.0403376	0.115487	0.733827	0.00332799	0.00368184	0.00793961	0.0292554	0.00412484	0.00489869	0.0147995	0.00258318	0.476354	0	0.149765	0.314846	0	0.0590349	0.476354	0.149765	0.314846	0.0590349	1.266636e-06	0.282825	0.217104	0.217878	0.282192	4	0.999873	0.999968	1.00003	1.00013	1.189172
850	-2546515	-2546513	-1.677644	7.639809e+07	1	0.0123427	0.0126534	0.00394121	0.103111	0.00200566	0.095088	0.0399758	0.115487	0.731749	0.00333194	0.00378155	0.00793961	0.0292554	0.0040674	0.00448733	0.0148794	0.00268482	0.00553352	0	0.0521535	0.186408	0	0.755905	0.00553352	0.0521535	0.186408	0.755905	2.740355e-06	0.282825	0.217104	0.217878	0.282192	4	0.999855	0.999963	1.00004	1.00015	1.186781
860	-2546499	-2546515	16.75681	1e+08	0	0.0123627	0.0126503	0.00373447	0.102732	0.00197573	0.0951807	0.0398397	0.115086	0.731749	0.00325136	0.00376866	0.00755675	0.029519	0.00418093	0.00444036	0.0147805	0.00259466	0.0642394	0	0.381038	0.263966	0	0.290756	0.0642394	0.381038	0.263966	0.290756	4.221044e-06	0.282825	0.217104	0.217878	0.282192	4	0.999873	0.999968	1.00003	1.00013	1.185403
870	-2546503	-2546520	16.75292	1e+08	0	0.0122128	0.0126156	0.00373944	0.103333	0.00200771	0.0944616	0.0398397	0.115086	0.731749	0.00335078	0.00376619	0.00796802	0.029519	0.00394204	0.00444036	0.0150751	0.00268582	0.0822369	0	0.363222	0.0818784	0	0.472663	0.0822369	0.363222	0.0818784	0.472663	1.091878e-05	0.282825	0.217104	0.217878	0.282192	4	0.999873	0.999968	1.00003	1.00013	1.185792
880	-2546500	-2546517	16.74785	1e+08	0	0.0124811	0.0127444	0.00387411	0.102068	0.00215025	0.0944616	0.0395557	0.115429	0.733729	0.00333956	0.00330805	0.00773817	0.0292178	0.00430958	0.00454842	0.0147648	0.00258066	0.158944	0	0.0259491	0.300879	0	0.514228	0.158944	0.0259491	0.300879	0.514228	2.856315e-06	0.282809	0.217149	0.217866	0.282176	4	0.999873	0.999968	1.00003	1.00013	1.1863
890	-2546516	-2546514	-1.676561	9.189207e+07	1	0.0123608	0.0126601	0.00375746	0.102443	0.00206026	0.0949502	0.0402841	0.115081	0.732977	0.00326137	0.00364699	0.00781204	0.0292785	0.00438644	0.00440336	0.0148281	0.00248343	0.782424	0	0.0211752	0.0564076	0	0.139994	0.782424	0.0211752	0.0564076	0.139994	2.000098e-06	0.282491	0.218029	0.217621	0.281859	4	0.999868	0.999966	1.00003	1.00013	1.186673
900	-2546506	-2546523	16.73772	1e+08	0	0.0122695	0.0129037	0.00388319	0.103383	0.0021198	0.0949502	0.0393532	0.115081	0.732977	0.00325003	0.00349538	0.00784574	0.0294197	0.00455764	0.00442908	0.0148281	0.00256604	0.363412	0	0.00445483	0.0937381	0	0.538395	0.363412	0.00445483	0.0937381	0.538395	1.259307e-05	0.283003	0.216612	0.218015	0.28237	4	0.999873	0.999968	1.00003	1.00013	1.187312
910	-2546504	-2546520	16.70219	1e+08	0	0.0123432	0.0128131	0.00394583	0.103023	0.00207133	0.0949502	0.0399435	0.114987	0.736247	0.00339646	0.0041451	0.00774126	0.0295352	0.00379694	0.00450876	0.0148484	0.00257007	0.1875	0	0.356099	0.0671788	0	0.389222	0.1875	0.356099	0.0671788	0.389222	1.996275e-06	0.283003	0.216612	0.218015	0.28237	4	0.999873	0.999968	1.00003	1.00013	1.190866
920	-2546524	-2546522	-1.673171	8.113761e+07	1	0.0119454	0.012779	0.00387639	0.102178	0.00202027	0.0947439	0.0404938	0.115098	0.733469	0.00327148	0.00394177	0.00801761	0.0286523	0.00392202	0.00449709	0.0148484	0.0025792	0.241113	0	0.0927578	0.15723	0	0.5089	0.241113	0.0927578	0.15723	0.5089	2.783335e-06	0.283003	0.216612	0.218015	0.28237	4	0.999859	0.999964	1.00004	1.00014	1.186334
930	-2546517	-2546516	-1.690714	5.623849e+07	1	0.0121923	0.0127683	0.00383384	0.102725	0.00206373	0.0947453	0.0405827	0.115303	0.733469	0.00327173	0.0035478	0.0078071	0.0297303	0.00430173	0.00445588	0.0147799	0.00250999	0.100119	0	0.0372089	0.0478316	0	0.814841	0.100119	0.0372089	0.0478316	0.814841	7.854146e-06	0.282158	0.216713	0.218116	0.283013	4	0.99983	0.999956	1.00004	1.00017	1.188088
940	-2546502	-2546518	16.74274	1e+08	0	0.012501	0.0126673	0.0037725	0.10147	0.00201809	0.0944712	0.0405228	0.115465	0.733713	0.0032429	0.00357278	0.00793142	0.029426	0.00429017	0.00427886	0.0148227	0.00264573	0.147982	0	0.558141	0.0319611	0	0.261916	0.147982	0.558141	0.0319611	0.261916	1.173407e-06	0.282724	0.216542	0.217944	0.28279	4	0.999873	0.999968	1.00003	1.00013	1.186811
950	-2546519	-2546518	-1.66078	3.729017e+07	1	0.0122655	0.0125136	0.00388806	0.101559	0.00204016	0.0944431	0.0402233	0.114504	0.733713	0.00322386	0.00362011	0.00784415	0.029311	0.0040683	0.00453561	0.014779	0.00256256	0.350733	0	0.491137	0.148915	0	0.00921512	0.350733	0.491137	0.148915	0.00921512	5.948277e-06	0.282643	0.216566	0.217969	0.282822	4	0.999792	0.999947	1.00005	1.00021	1.185094
960	-2546518	-2546517	-1.686178	1.848852e+07	1	0.0123901	0.0125494	0.00398543	0.102361	0.0020787	0.0947713	0.0401939	0.114912	0.734635	0.00332922	0.00382193	0.00746599	0.0290878	0.00404679	0.00453518	0.014779	0.00269068	0.0500059	0	0.0370834	0.0442267	0	0.868684	0.0500059	0.0370834	0.0442267	0.868684	8.333273e-06	0.282477	0.217026	0.217841	0.282656	4	0.999704	0.999924	1.00008	1.0003	1.187634
970	-2546523	-2546521	-1.675663	6.420513e+07	1	0.0123337	0.0123942	0.00386544	0.101335	0.00201054	0.0948282	0.040311	0.114912	0.734635	0.00324792	0.0035927	0.00786755	0.0295045	0.00417475	0.004396	0.0145027	0.00266995	0.0466988	0	0.213541	0.56925	0	0.17051	0.0466988	0.213541	0.56925	0.17051	2.055545e-05	0.282477	0.217026	0.217841	0.282656	4	0.999841	0.99996	1.00004	1.00016	1.186581
980	-2546520	-2546518	-1.678395	9.710122e+07	1	0.0121189	0.0126448	0.00376625	0.102191	0.00200156	0.0949903	0.0397252	0.114912	0.734635	0.0031869	0.00369285	0.00797232	0.0288637	0.00437583	0.00445152	0.0146558	0.00267053	0.677945	0	0.123655	0.170754	0	0.0276459	0.677945	0.123655	0.170754	0.0276459	1.3574e-05	0.282477	0.217026	0.217841	0.282656	4	0.999871	0.999968	1.00003	1.00013	1.186855
990	-2546515	-2546513	-1.676509	3.239944e+07	1	0.0123173	0.0125517	0.00394129	0.10288	0.00214078	0.0949891	0.0397252	0.115534	0.732959	0.00332226	0.00371487	0.00782968	0.0292243	0.00400805	0.00437414	0.0146558	0.00249989	0.443577	0	0.0943128	0.199648	0	0.262463	0.443577	0.0943128	0.199648	0.262463	3.85221e-06	0.282477	0.217026	0.217841	0.282656	4	0.999777	0.999943	1.00006	1.00022	1.186668
1000	-2546523	-2546521	-1.686245	4.521126e+07	1	0.0125083	0.0127892	0.00397175	0.102707	0.00218458	0.0935902	0.0401149	0.115594	0.734309	0.00335899	0.00363756	0.007683	0.0292164	0.00440428	0.00430922	0.0148094	0.00245387	0.288087	0	0.314972	0.124846	0	0.272094	0.288087	0.314972	0.124846	0.272094	4.261795e-06	0.282477	0.217026	0.217841	0.282656	4	0.999811	0.999952	1.00005	1.00019	1.187641
1010	-2546524	-2546523	-1.717687	3.626085e+07	1	0.0121908	0.0127468	0.00385165	0.103464	0.00204221	0.0950285	0.0398262	0.11564	0.736138	0.00311643	0.00337927	0.00775625	0.0298892	0.00424117	0.00422392	0.0147501	0.00250213	0.293159	0	0.0281198	0.612796	0	0.0659259	0.293159	0.0281198	0.612796	0.0659259	1.142079e-06	0.282477	0.217026	0.217841	0.282656	4	0.999789	0.999946	1.00005	1.00021	1.190786
1020	-2546522	-2546520	-1.71738	3.826077e+07	1	0.0121826	0.0129033	0.00368298	0.103009	0.00189902	0.0949191	0.0395004	0.1159	0.736138	0.00338428	0.00350234	0.00781103	0.0296037	0.0043551	0.00451784	0.0148564	0.00259053	0.553178	0	0.0146675	0.37901	0	0.0531443	0.553178	0.0146675	0.37901	0.0531443	1.551997e-06	0.282253	0.217094	0.217909	0.282744	4	0.999794	0.999948	1.00005	1.00021	1.190755
1030	-2546499	-2546515	16.74608	1e+08	0	0.0126366	0.0128211	0.00394017	0.102156	0.00214595	0.0950547	0.0404585	0.115277	0.731916	0.00338428	0.00360746	0.00790226	0.0293153	0.00406004	0.00436431	0.014826	0.00261106	0.734877	0	0.0722341	0.0806238	0	0.112265	0.734877	0.0722341	0.0806238	0.112265	2.174487e-06	0.282285	0.217006	0.217933	0.282776	4	0.999873	0.999968	1.00003	1.00013	1.186477
1040	-2546520	-2546519	-1.660185	9.408336e+07	1	0.0122141	0.0125312	0.00398058	0.101476	0.00202965	0.0944	0.0404416	0.114309	0.733684	0.00327992	0.00357302	0.00790412	0.0291579	0.0043668	0.00443043	0.0146169	0.00263958	0.296925	0	0.31296	0.174451	0	0.215664	0.296925	0.31296	0.174451	0.215664	1.163738e-05	0.282285	0.217006	0.217933	0.282776	4	0.999869	0.999967	1.00003	1.00013	1.185034
1050	-2546500	-2546517	16.74513	1e+08	0	0.0124029	0.0127079	0.00413285	0.101592	0.00203405	0.0944056	0.0400324	0.11543	0.733684	0.00341411	0.00366859	0.00786376	0.0289384	0.004219	0.00452138	0.0149718	0.00255342	0.0482375	0	0.119822	0.781649	0	0.050292	0.0482375	0.119822	0.781649	0.050292	2.355876e-06	0.282285	0.217006	0.217933	0.282776	4	0.999873	0.999968	1.00003	1.00013	1.186572
1060	-2546503	-2546520	16.72867	1e+08	0	0.0123587	0.0126649	0.00391561	0.102677	0.00192327	0.0944056	0.0396675	0.114443	0.736298	0.00317667	0.00372822	0.00778802	0.0289713	0.00429801	0.00443416	0.0149547	0.00251174	0.313844	0	0.0669531	0.537169	0	0.0820334	0.313844	0.0669531	0.537169	0.0820334	8.627681e-06	0.282285	0.217006	0.217933	0.282776	4	0.999873	0.999968	1.00003	1.00013	1.188217
1070	-2546522	-2546521	-1.689786	3.742445e+07	1	0.0122639	0.0123495	0.00378491	0.102866	0.00203166	0.094576	0.0401144	0.115725	0.734607	0.00327059	0.00376823	0.00799592	0.0292323	0.00392833	0.00423834	0.0145363	0.00270664	0.1273	0	0.766932	0.0576754	0	0.0480929	0.1273	0.766932	0.0576754	0.0480929	1.06041e-05	0.282251	0.21698	0.217907	0.282862	4	0.999792	0.999947	1.00005	1.00021	1.187995
1080	-2546519	-2546517	-1.678168	8.258405e+07	1	0.0122511	0.0127145	0.00378932	0.10259	0.00212448	0.0944957	0.0401382	0.114633	0.733719	0.00336593	0.00381369	0.00800672	0.0293176	0.00406153	0.00435566	0.0148425	0.0026129	0.692303	0	0.249972	0.0073842	0	0.0503404	0.692303	0.249972	0.0073842	0.0503404	2.300492e-05	0.28266	0.217295	0.217444	0.282601	4	0.99986	0.999965	1.00003	1.00014	1.186831
1090	-2546520	-2546518	-1.669253	6604853	1	0.012223	0.0128445	0.00365811	0.10259	0.00199737	0.0945216	0.0401788	0.115316	0.731935	0.00340111	0.00366411	0.00781153	0.0298147	0.00414775	0.00428586	0.0148935	0.00265825	0.0523265	0	0.0898886	0.667601	0	0.190183	0.0523265	0.0898886	0.667601	0.190183	3.487989e-06	0.282911	0.217219	0.217368	0.282502	4	0.999505	0.999874	1.00013	1.00049	1.185942
1100	-2546504	-2546521	16.72215	1e+08	0	0.0123559	0.0129772	0.00399913	0.102739	0.0020271	0.0958782	0.040119	0.115399	0.733853	0.00329217	0.00388346	0.00740429	0.0289106	0.00410101	0.00446636	0.0148424	0.00262188	0.200853	0	0.520513	0.0843534	0	0.194281	0.200853	0.520513	0.0843534	0.194281	9.716705e-07	0.282818	0.217148	0.217297	0.282737	4	0.999873	0.999968	1.00003	1.00013	1.18887
1110	-2546500	-2546517	16.72762	1e+08	0	0.0124309	0.0128011	0.00374889	0.102065	0.00205546	0.0949763	0.0398189	0.115611	0.734189	0.00332814	0.00318446	0.00797041	0.0297474	0.00447796	0.00449787	0.0148487	0.00257155	0.254497	0	0.650997	0.00179899	0	0.0927068	0.254497	0.650997	0.00179899	0.0927068	1.589961e-06	0.282818	0.217148	0.217297	0.282737	4	0.999873	0.999968	1.00003	1.00013	1.188323
1120	-2546520	-2546519	-1.662309	1.467902e+07	1	0.0120792	0.0124831	0.00389782	0.102065	0.00216142	0.0953594	0.0402177	0.115137	0.731287	0.00332814	0.00353373	0.00797041	0.029252	0.00446213	0.00439587	0.015031	0.00258671	0.0923606	0	0.182115	0.388598	0	0.336927	0.0923606	0.182115	0.388598	0.336927	3.600219e-06	0.282499	0.217902	0.217052	0.282546	4	0.999668	0.999915	1.00008	1.00033	1.185248
1130	-2546519	-2546517	-1.695104	7790983	1	0.0122048	0.0126398	0.00369934	0.103039	0.0020628	0.094729	0.0403326	0.114605	0.734745	0.00322093	0.00364076	0.00795833	0.0295178	0.00419586	0.0046274	0.0146819	0.00262638	0.626055	0	0.0260366	0.103804	0	0.244104	0.626055	0.0260366	0.103804	0.244104	7.051491e-06	0.282583	0.217672	0.217116	0.282629	4	0.999545	0.999884	1.00012	1.00046	1.188527
1140	-2546501	-2546518	16.76207	1e+08	0	0.0124838	0.0126398	0.0039876	0.101643	0.0019886	0.0948999	0.0403046	0.115847	0.730983	0.0032008	0.00375678	0.00801406	0.0290039	0.00415405	0.00447149	0.0148143	0.0026849	0.708421	0	0.0625893	0.158214	0	0.0707756	0.708421	0.0625893	0.158214	0.0707756	2.18731e-06	0.282583	0.217672	0.217116	0.282629	4	0.999873	0.999968	1.00003	1.00013	1.184878
1150	-2546507	-2546523	16.73023	1e+08	0	0.0125322	0.0126749	0.00387868	0.103562	0.00198859	0.0953451	0.0402081	0.114272	0.733254	0.00321107	0.00402077	0.0081113	0.0291933	0.0039805	0.0046349	0.0146769	0.00251676	0.20196	0	0.696204	0.100248	0	0.00158832	0.20196	0.696204	0.100248	0.00158832	4.700238e-06	0.281933	0.217278	0.217569	0.283219	4	0.999873	0.999968	1.00003	1.00013	1.188062
