Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
6399	1	-257.6383	-223.1421	-34.49622	3.014136e+07	1	0.0968805	0.00653977	0.00138778	0.179154	0.00320105	0.0122715	0.0330093	0.00866581	0.0292359	0.0138976	0.149097	0.0779273	0.0758781	0.0170632	0.0322404	0.136925	0.018075	0.498242	0.49956	0.500347	0.501851	0	62000	55064.64	55064.64	1	2700.697	0.351899	0.167782	0.363955	0.116364	0.497817	0.499495	0.500501	0.502187	1	42311.56	2	0.999768	0.999941	1.00006	1.00023	0.8914488
6400	0	-236.0415	-220.8037	-15.23779	1e+08	0	0.145423	0.00121922	0.00816878	0.0681648	0.000887811	0.0108901	0.0151823	0.012572	0.020077	0.00862037	0.0376419	0.00340454	0.019129	0.0737471	0.0379577	0.193008	0.151581	0.498242	0.49956	0.500347	0.501851	0	62000	3282.452	3282.452	1	48538.9	0.194696	0.0417086	0.275932	0.487663	0.497085	0.499333	0.500724	0.502858	1	24234.07	3	0.999873	0.999968	1.00003	1.00013	0.8076746
6401	1	-270.8781	-223.7959	-47.08215	5.432452e+07	1	0.134392	0.00706408	0.00574208	0.195784	0.0308588	0.0276531	0.0336396	0.0070962	0.0374029	0.0133458	0.125749	0.0347823	0.173664	0.00672715	0.0135062	0.15777	0.0413754	0.498072	0.499551	0.500419	0.501958	1	53490.86	1	7695.557	1	25446.89	0.613316	0.0349284	0.0521267	0.299629	0.497739	0.499455	0.500513	0.502294	1	38939.52	2	0.999828	0.999957	1.00004	1.00017	1.046553
6402	0	-269.5024	-223.3227	-46.17971	5.579572e+07	1	0.177228	0.0406495	0.0131003	0.132274	0.00291986	0.0212286	0.0621546	0.0423887	0.00939759	0.0270376	0.0376419	0.0343325	0.0123647	0.0615886	0.00594363	0.162457	0.113602	0.49635	0.499102	0.5009	0.503648	1	15167.53	1	3631.381	1	55941.33	0.466492	0.167889	0.33464	0.030979	0.497591	0.499389	0.500539	0.502481	1	33793.41	3	0.99983	0.999956	1.00004	1.00017	0.9563091
6403	1	-255.8153	-226.7022	-29.11308	1e+08	0	0.124382	0.0274066	0.0192181	0.227717	0.00732688	0.00787337	0.0776751	0.015343	0.0500386	0.039688	0.279911	0.0280066	0.0833727	0.000525237	0.00249794	0.097935	0.00279684	0.497681	0.499492	0.500559	0.502269	1	38369.54	1	29167.05	1	34614.3	0.434505	0.0231844	0.288908	0.253403	0.497321	0.499345	0.50063	0.502705	1	27866.7	2	0.999873	0.999968	1.00003	1.00013	1.091714
6404	0	-284.61	-234.6881	-49.9219	2.113076e+07	1	0.114767	0.0773758	0.0273195	0.132274	0.000132782	0.00361701	0.0314574	0.0101459	0.00208141	0.0125222	0.0564791	0.00919294	0.0501268	0.0683882	0.0503661	0.56392	0.120362	0.49815	0.499551	0.500384	0.501915	1	56989	1	15184.04	1	2203.318	0.031373	0.752713	0.108728	0.107186	0.497762	0.499444	0.500496	0.502298	1	39261.62	2	0.999724	0.999929	1.00007	1.00028	1.330528
6405	1	-242.2442	-225.8944	-16.34986	1e+08	0	0.250774	0.00956879	0.00105477	0.0645774	0.0490978	0.0262188	0.0249759	0.00357928	0.0472124	0.0215202	0.139495	0.010041	0.0792354	9.85198e-05	0.0254434	0.14837	0.0176181	0.498242	0.49956	0.500347	0.501851	0	62000	37677.76	37677.76	1	34516.98	0.164456	0.0682729	0.144083	0.623188	0.493103	0.498265	0.50175	0.506882	1	4254.716	2	0.999873	0.999968	1.00003	1.00013	0.918881
6406	0	-269.9868	-226.3195	-43.66733	5.474368e+07	1	0.130382	0.0155644	0.00310088	0.144856	0.0138784	0.0076999	0.0399496	0.0138178	0.029335	0.00924903	0.00774067	0.0504085	0.0131798	0.0683882	0.00664686	0.0781792	0.0726949	0.497197	0.499336	0.500678	0.502789	1	25838.52	1	2838.146	1	52424.25	0.0552569	0.0951674	0.0299001	0.819676	0.496873	0.499254	0.500768	0.503105	1	20805.37	2	0.999828	0.999956	1.00004	1.00017	0.7050709
6407	1	-268.3912	-223.1451	-45.2461	2.367277e+07	1	0.155251	0.0295397	0.0119373	0.117235	0.0134882	0.0331188	0.0126722	0.0184855	0.077926	0.0131018	0.150315	0.0207331	0.0751715	8.3972e-05	0.00482467	0.0724189	0.0566456	0.496866	0.49925	0.500769	0.503115	1	20685.76	1	47805.94	1	7468.936	0.243168	0.31095	0.0379341	0.407948	0.497628	0.49944	0.500552	0.50238	1	35782.74	3	0.999739	0.999933	1.00007	1.00026	0.8629484
6408	0	-269.1993	-231.3015	-37.89782	1.605366e+07	1	0.100928	0.0156405	0.00654006	0.29641	0.00918303	0.0174806	0.019704	0.00812346	0.0126894	0.0144936	0.031265	0.0435061	0.0637416	0.100768	0.0197424	0.372764	0.0986291	0.498242	0.49956	0.500347	0.501851	0	62000	49819.94	49819.94	1	8845.861	0.0641319	0.0783663	0.763215	0.0942871	0.497963	0.499548	0.500466	0.502024	1	49001.16	2	0.999683	0.999919	1.00008	1.00032	1.231609
6409	1	-257.4487	-222.3565	-35.09216	9.572703e+07	1	0.131542	0.032521	0.00279891	0.189417	0.0215036	0.00508646	0.0735749	0.016012	0.0424225	0.00996367	0.174328	0.00288698	0.0624603	0.00173663	0.0111327	0.170604	0.00305184	0.498242	0.49956	0.500347	0.501851	0	62000	12625.22	12625.22	1	39314.86	0.129263	0.260663	0.249191	0.360884	0.497787	0.499544	0.500541	0.502128	1	42882.88	3	0.99987	0.999967	1.00003	1.00013	0.9510434
6410	0	-241.103	-225.0705	-16.03249	1e+08	0	0.188341	0.0347953	0.00654006	0.192099	0.0052068	0.0419019	0.054776	0.0132241	0.0100532	0.00281919	0.0145259	0.00669647	0.0233964	0.0209762	0.0160098	0.185819	0.0699645	0.498242	0.49956	0.500347	0.501851	0	62000	26356.63	26356.63	1	32707.46	0.129694	0.0385576	0.395801	0.435947	0.497812	0.499531	0.500523	0.502135	1	43237	3	0.999873	0.999968	1.00003	1.00013	0.8871446
6411	1	-271.3682	-225.1017	-46.2665	6.59994e+07	1	0.230748	0.015634	0.0140547	0.233789	0.00623889	0.0197732	0.0746714	0.000251339	0.00892786	0.0117425	0.193235	0.0339909	0.0103141	0.00180877	0.00275215	0.0667916	0.0402645	0.498073	0.499623	0.500459	0.501846	1	56737.36	1	58121.82	1	55311.88	0.669185	0.150595	0.1397	0.0405192	0.498151	0.499617	0.50042	0.501812	1	60265.77	3	0.999844	0.99996	1.00004	1.00016	0.9649883
6412	0	-265.6829	-230.0075	-35.67541	6.309431e+07	1	0.11448	0.0483342	0.0107307	0.145933	0.0414874	0.00365551	0.030273	0.0364891	0.04875	0.0625666	0.00628975	0.033232	0.05005	0.0500812	0.0148723	0.227946	0.0841975	0.498242	0.49956	0.500347	0.501851	0	62000	53294.15	53294.15	1	11232.43	0.00476072	0.136508	0.644317	0.214415	0.497274	0.499365	0.500662	0.502699	1	27447.06	3	0.99984	0.999959	1.00004	1.00016	1.009368
6413	1	-255.7594	-226.513	-29.24643	1e+08	0	0.236037	0.0298789	0.0389102	0.100029	0.00142809	0.026277	0.109602	0.00457354	0.017785	0.00935287	0.175973	0.105848	0.210478	0.00788687	0.0127095	0.0117201	0.00656104	0.496725	0.499229	0.500816	0.503229	1	19095.57	1	16409.8	1	15358.47	0.111715	0.537249	0.00565449	0.345381	0.498072	0.499635	0.500466	0.501828	1	57256.74	2	0.999873	0.999968	1.00003	1.00013	1.10505
6414	0	-278.9138	-230.4721	-48.44168	1.970457e+07	1	0.239567	0.00358877	0.0355843	0.177966	0.0012526	0.0196532	0.0441082	0.0878199	0.0244957	0.0444736	0.0172842	0.0202399	0.0303824	0.0965123	0.011049	0.227946	0.100584	0.497984	0.499529	0.500446	0.502041	1	49083.74	1	13092.84	1	42730.61	0.408344	0.0138538	0.0349109	0.542892	0.496861	0.499216	0.500751	0.503171	1	20290.42	3	0.999714	0.999927	1.00007	1.00029	1.182507
6415	1	-256.0742	-229.0164	-27.05782	1e+08	0	0.14179	0.00561472	0.0328953	0.136605	0.0132219	0.00990991	0.0636922	0.0479961	0.0437257	0.0211207	0.131178	0.0554376	0.153356	0.00255685	0.00992651	0.00852038	0.00864168	0.49615	0.499033	0.500943	0.503874	1	13540.01	1	39643.77	1	55726.53	0.176602	0.616911	0.0973017	0.109185	0.497618	0.49941	0.50054	0.502432	1	34850.34	3	0.999873	0.999968	1.00003	1.00013	0.8861883
6416	0	-251.219	-224.94	-26.27903	1e+08	0	0.18281	0.00127078	0.0185493	0.150531	0.0439041	0.0122209	0.00275665	0.00722615	0.0487749	0.0131853	0.000282747	0.0303905	0.0531158	0.0747418	0.0129021	0.102	0.0536467	0.494976	0.498761	0.501271	0.504991	1	8054.188	1	44328.63	1	49631.21	0.588865	0.295207	0.0626097	0.053319	0.497726	0.499466	0.500524	0.502284	1	38880.15	3	0.999873	0.999968	1.00003	1.00013	0.8083089
6417	1	-242.2892	-227.5016	-14.78755	1e+08	0	0.183324	0.0486989	0.000938368	0.118427	0.0561822	0.0405111	0.0693244	0.0109637	0.0363351	0.000142369	0.105505	0.052313	0.00331389	0.0138644	0.00644937	0.0093398	0.00701758	0.498242	0.49956	0.500347	0.501851	0	62000	34458	34458	1	34527.8	0.739713	0.0127217	0.234431	0.0131337	0.497728	0.499521	0.500555	0.502197	1	40435.19	2	0.999873	0.999968	1.00003	1.00013	0.7626507
6418	0	-249.0728	-223.1052	-25.96764	1e+08	0	0.169293	0.00536139	0.0145912	0.174594	0.00452384	0.0341289	0.0287841	0.0116361	0.0261308	0.0202684	0.0134727	0.0376665	0.0531158	0.0136895	0.00194758	0.106093	0.0618736	0.494992	0.498759	0.501263	0.504986	1	8088.784	1	32761.87	1	20720.5	0.00731907	0.469148	0.38441	0.139122	0.494303	0.498579	0.501441	0.505677	1	6244.742	3	0.999873	0.999968	1.00003	1.00013	0.77717
6419	1	-255.5496	-228.4989	-27.05072	1e+08	0	0.118354	0.0167308	0.0334928	0.244666	0.0880129	0.0104004	0.014141	0.00882495	0.0581395	0.00812232	0.0869062	0.0332915	0.0569083	0.0053509	0.0751044	0.0216715	0.00536045	0.497195	0.499358	0.500691	0.502756	1	26125.34	1	33662.31	1	60420.13	0.0734957	0.306848	0.35467	0.264987	0.497972	0.499597	0.500489	0.501942	1	51252.99	3	0.999873	0.999968	1.00003	1.00013	0.8854783
6420	0	-235.4898	-220.6548	-14.83504	1e+08	0	0.181661	0.0196745	0.00286411	0.102599	0.031965	0.0209856	0.00767481	0.0178092	0.0261308	0.0203822	0.0314249	0.0139262	0.0302531	0.0403779	0.0136166	0.122791	0.0832648	0.498242	0.49956	0.500347	0.501851	0	62000	42149.79	42149.79	1	6370.395	0.0313253	0.0375731	0.0516608	0.879441	0.493838	0.498461	0.501563	0.506137	1	5340.328	3	0.999873	0.999968	1.00003	1.00013	0.7673998
6421	1	-246.7511	-228.9537	-17.79744	1e+08	0	0.268804	0.0227043	0.0144593	0.0867227	0.0140581	0.00671045	0.0121016	0.059071	0.0201698	0.0242146	0.166439	0.0861409	0.156894	0.00986482	0.0495798	0.0590735	0.00663035	0.498242	0.49956	0.500347	0.501851	0	62000	2214.358	2214.358	1	49425.98	0.379776	0.399265	0.0397881	0.18117	0.477099	0.494148	0.505846	0.522907	1	384.6296	3	0.999873	0.999968	1.00003	1.00013	1.063639
6422	0	-255.7861	-227.1702	-28.61595	1e+08	0	0.187108	0.00989459	0.0242617	0.213905	0.0134214	0.0348223	0.08439	0.0103438	0.0376133	0.0167415	0.0102547	0.0348408	0.043527	0.0329693	0.0154248	0.11439	0.158093	0.495931	0.499018	0.501026	0.504025	1	12331.66	1	15118.21	1	60734.89	0.526422	0.0588817	0.042871	0.371826	0.49736	0.499374	0.50063	0.502636	1	29019.44	2	0.999873	0.999968	1.00003	1.00013	1.042002
6423	1	-252.8041	-224.5903	-28.21383	1e+08	0	0.19759	0.0261278	0.010772	0.114525	0.00419432	0.00097496	0.0101917	0.0552066	0.0483227	0.0566585	0.230584	0.0708776	0.0686723	0.0073629	0.0703858	0.0263164	0.00302676	0.482946	0.495646	0.504349	0.517059	1	693.8316	1	10434.45	1	35760.94	0.21515	0.298531	0.18575	0.300569	0.490127	0.497491	0.502511	0.509871	1	2071.922	3	0.999873	0.999968	1.00003	1.00013	1.00179
6424	0	-246.7219	-219.8481	-26.87377	1e+08	0	0.185227	0.0450555	0.0105499	0.102511	0.00275782	0.0193428	0.0119564	0.0249795	0.0170994	0.00670659	0.00494599	0.00717112	0.0667376	0.0421547	0.0184169	0.194673	0.107499	0.49811	0.499575	0.500416	0.501899	1	56268.87	1	15517.41	1	38063.81	0.280204	0.0342335	0.535268	0.150295	0.495332	0.49881	0.501152	0.504706	1	9192.954	2	0.999873	0.999968	1.00003	1.00013	0.8677836
6425	1	-241.0593	-225.3216	-15.73779	1e+08	0	0.197348	0.0148218	0.00325614	0.105383	0.0038994	0.00385479	0.0353851	0.000647144	0.0520505	0.0118513	0.0979842	0.0763235	0.144688	0.0739649	0.0301161	0.00163326	0.00446801	0.498242	0.49956	0.500347	0.501851	0	62000	39856.58	39856.58	1	49048.65	0.109065	0.030675	0.48805	0.37221	0.492384	0.498076	0.501933	0.507607	1	3485.391	2	0.999873	0.999968	1.00003	1.00013	0.8576741
6426	0	-260.2094	-225.5135	-34.69596	1.161525e+07	1	0.166404	0.0267978	0.0051452	0.118249	0.0249243	0.0428916	0.0467476	0.0560223	0.0173249	0.00435015	0.00773006	0.0238246	0.0895055	0.0468273	0.0357661	0.123813	0.0751005	0.498242	0.49956	0.500347	0.501851	0	62000	60329.26	60329.26	1	25269.35	0.733495	0.0140035	0.173878	0.0786236	0.497843	0.499547	0.500519	0.502091	1	44750.95	3	0.999627	0.999905	1.0001	1.00037	0.9114238
6427	1	-256.6048	-221.2101	-35.39468	7.922719e+07	1	0.191317	0.0247332	0.000913073	0.207789	0.0279432	0.013376	0.0640922	0.0220664	0.020745	0.00428414	0.116789	0.13653	0.0541382	0.033087	0.0496101	0.000430263	0.0134504	0.498242	0.49956	0.500347	0.501851	0	62000	20849.53	20849.53	1	47227.11	0.269428	0.276931	0.0234004	0.430241	0.497789	0.499449	0.500487	0.502275	1	40147.19	2	0.999858	0.999963	1.00004	1.00014	0.9812949
6428	0	-267.9188	-222.053	-45.86583	5.775994e+07	1	0.104512	0.0347624	0.00159348	0.190764	0.0302961	0.0260612	0.00373943	0.0166857	0.0250812	0.00212046	0.0221422	0.00527335	0.094955	0.0588229	0.00812299	0.159327	0.140663	0.49816	0.499619	0.500417	0.501805	1	60801.53	1	7554.175	1	11308.83	0.112658	0.305431	0.12025	0.46166	0.498147	0.499624	0.500426	0.501803	1	60415.77	2	0.999833	0.999957	1.00004	1.00017	0.9249218
6429	1	-235.9274	-219.625	-16.30235	1e+08	0	0.258537	0.0282911	0.00105462	0.126923	0.00636736	0.00667587	0.0333543	0.0220664	0.024523	0.0182106	0.129379	0.114137	0.0818391	0.00334065	0.0235509	0.0132076	0.0226725	0.498242	0.49956	0.500347	0.501851	0	62000	64.47229	64.47229	1	210.7317	0.224994	0.457153	0.284123	0.0337306	0.490563	0.497599	0.502396	0.509441	1	2266.577	2	0.999873	0.999968	1.00003	1.00013	0.9141308
6430	0	-242.458	-226.0032	-16.4548	1e+08	0	0.0807432	0.0490036	0.00333196	0.205887	0.0519171	0.0229807	0.00805813	0.0258031	0.0127907	0.00423251	0.00135713	0.0665221	0.0644297	0.0979329	1.92083e-05	0.165034	0.0693323	0.498242	0.49956	0.500347	0.501851	0	62000	38276.03	38276.03	1	17006.1	0.108167	0.371473	0.409643	0.110716	0.461403	0.490124	0.509875	0.538598	1	135.2036	2	0.999873	0.999968	1.00003	1.00013	0.9293749
6431	1	-256.1697	-220.2069	-35.96277	2.427161e+07	1	0.243632	0.0137258	0.00126659	0.182758	0.0205844	0.00667587	0.00950544	0.0192673	0.0412848	0.01633	0.225917	0.123239	0.0370909	0.0050297	0.0798471	0.00471387	0.00723701	0.498242	0.49956	0.500347	0.501851	0	62000	9413.657	9413.657	1	55268.72	0.817583	0.0846823	0.0729176	0.0248169	0.496344	0.499109	0.500906	0.503641	1	15175.43	3	0.999742	0.999934	1.00007	1.00026	1.038104
6432	0	-272.3221	-227.3646	-44.95754	3.440893e+07	1	0.14594	0.0103413	0.00727716	0.125524	0.0300597	0.00659001	0.0278929	0.0150996	0.0296237	0.0329436	0.0188368	0.0810111	0.0293148	0.085642	0.00980684	0.0957594	0.0824295	0.497437	0.499371	0.500595	0.502597	1	30345.69	1	51731.13	1	59461.06	0.461209	0.0807557	0.270018	0.188017	0.498204	0.499562	0.500366	0.501868	1	60161.74	2	0.999783	0.999944	1.00006	1.00022	0.8340919
6433	1	-245.8398	-229.991	-15.84885	1e+08	0	0.11506	0.0592918	0.0273879	0.0592746	0.00101721	0.0123466	0.0221877	0.131796	0.0182156	0.00405705	0.127145	0.102382	0.0935242	0.00420609	0.0478999	0.014198	0.0287908	0.498242	0.49956	0.500347	0.501851	0	62000	48538.31	48538.31	1	16423.32	0.225561	0.242734	0.513039	0.0186657	0.497799	0.499473	0.500496	0.502232	1	41116.46	2	0.999873	0.999968	1.00003	1.00013	0.8687804
6434	0	-270.9366	-225.9784	-44.95816	9.893606e+07	1	0.111458	0.00303044	0.0482046	0.197267	0.0341946	0.0225038	0.0220637	0.0109721	0.0148642	0.00169032	0.0303027	0.0488005	0.0413877	0.0556019	0.015264	0.100666	0.0758834	0.498169	0.499533	0.500366	0.501932	1	57065.98	1	6491.885	1	58419.69	0.138624	0.568931	0.218233	0.0742111	0.494041	0.498508	0.501508	0.505943	1	5702.567	3	0.999873	0.999967	1.00003	1.00013	0.8341542
6435	1	-272.9516	-225.8006	-47.151	4.365075e+07	1	0.191342	0.0134874	0.0166749	0.149301	0.0284493	0.00159878	0.0487822	0.031155	0.00234126	0.00502044	0.283903	0.0580229	0.0696183	0.0129115	0.0343458	0.0367697	0.0697153	0.49718	0.499345	0.50069	0.502784	1	25723.91	1	43100.46	1	28816.42	0.576042	0.0290062	0.116678	0.278273	0.497069	0.499277	0.500698	0.502956	1	23306.46	3	0.999808	0.999951	1.00005	1.00019	1.053438
6436	0	-268.9838	-222.8796	-46.10421	7.811735e+07	1	0.233859	0.0169443	0.00671119	0.0779309	0.0257642	0.0254893	0.0351077	0.0109708	0.0255232	0.000645915	0.00378467	0.0538105	0.0202647	0.0554006	0.0749523	0.152437	0.129163	0.498195	0.499545	0.50036	0.5019	1	58852.34	1	51754.55	1	5042.014	0.061199	0.103067	0.429604	0.406131	0.49676	0.499245	0.500811	0.503184	1	19574.39	2	0.999856	0.999963	1.00004	1.00014	0.9487592
6437	1	-267.1616	-220.578	-46.58364	1.087115e+07	1	0.215587	0.0454851	0.00475046	0.254739	0.00103125	0.00296096	0.0293877	0.0145445	0.0403327	0.00601681	0.114269	0.0817941	0.0893599	0.0104181	0.0668516	0.0189342	0.000239492	0.497849	0.499477	0.500476	0.502199	1	42692.71	1	44468.1	1	15767.14	0.281094	0.295227	0.312459	0.111219	0.495919	0.498984	0.501011	0.504086	1	12108.78	2	0.999614	0.999902	1.0001	1.00039	0.9967018
6438	0	-251.9898	-224.2719	-27.71783	1e+08	0	0.149991	0.0499279	0.0330685	0.176984	0.00081669	0.0373251	0.00505068	0.0411107	0.0567276	0.00798619	0.000984953	0.00365678	0.0308461	0.102659	0.026592	0.107231	0.121231	0.498101	0.499561	0.500412	0.501926	1	55213.98	1	13423.68	1	44396.57	0.314505	0.310066	0.347642	0.0277876	0.497172	0.499306	0.500671	0.502852	1	25041.28	2	0.999873	0.999968	1.00003	1.00013	0.9521894
6439	1	-251.021	-224.6769	-26.34401	1e+08	0	0.193527	0.0446399	0.0327594	0.0938112	0.0154218	0.00643907	0.0203337	0.0188107	0.0102724	0.000868232	0.107207	0.126206	0.0183631	0.00913899	0.084531	0.00902214	0.0234562	0.497711	0.499422	0.500506	0.502361	1	37371.47	1	10854.5	1	28110.4	0.332791	0.0451362	0.344852	0.27722	0.497523	0.499432	0.500593	0.502452	1	33248.78	3	0.999873	0.999968	1.00003	1.00013	0.8148078
6440	0	-243.6253	-227.2296	-16.39575	1e+08	0	0.190825	0.0618596	0.0139482	0.132562	0.0190898	0.0100526	0.028718	0.0409577	0.0373582	0.00234513	0.0478539	0.026107	0.047403	0.0946347	0.00608088	0.0642074	0.0994676	0.498242	0.49956	0.500347	0.501851	0	62000	28831.35	28831.35	1	43934.4	0.188999	0.397498	0.344144	0.0693597	0.497657	0.499419	0.500527	0.502396	1	35969.13	3	0.999873	0.999968	1.00003	1.00013	0.9234704
6441	1	-257.383	-228.2767	-29.10631	1e+08	0	0.198258	0.0101007	0.0261428	0.259326	0.0751398	0.0276243	0.0250801	0.00334947	0.0134113	0.0291138	0.129919	0.126206	0.00901568	0.0753375	0.0369444	0.0288631	0.0172043	0.497254	0.499346	0.500659	0.502741	1	26837.69	1	16690.84	1	33418.02	0.08499	0.336496	0.569841	0.00867374	0.497474	0.49942	0.500607	0.5025	1	31977.33	3	0.999873	0.999968	1.00003	1.00013	1.091037
6442	0	-267.2463	-221.1354	-46.11091	3.994855e+07	1	0.347461	0.0378857	0.00644755	0.106067	0.00199009	0.00810709	0.00358098	0.0090632	0.0545733	8.36405e-06	0.00502988	0.0188524	0.056445	0.0364519	0.00350312	0.110728	0.143234	0.497276	0.499329	0.50064	0.502754	1	26923.59	1	34572.45	1	614.313	0.144065	0.516587	0.0387442	0.300603	0.497935	0.499572	0.500492	0.502001	1	48855.57	2	0.999799	0.999949	1.00005	1.0002	0.9494294
6443	1	-246.2099	-220.2678	-25.94217	1e+08	0	0.162804	0.0135799	0.000603916	0.107626	0.0425667	0.0185419	0.0396148	0.00910868	0.0140751	0.0165257	0.129458	0.126206	0.0253831	0.00235108	0.0434267	0.0205434	0.00220858	0.497982	0.499548	0.500458	0.502012	1	49746.19	1	32542	1	40936.74	0.177377	0.333284	0.0420865	0.447253	0.49819	0.499597	0.500391	0.501822	1	61246.93	2	0.999873	0.999968	1.00003	1.00013	0.7746237
6444	0	-250.4441	-223.4194	-27.02467	1e+08	0	0.206672	0.039885	0.00732402	0.0600936	0.0169462	0.0143408	0.0406581	0.00775826	0.0451586	0.0128749	0.0379261	0.0209507	0.0550318	0.0600291	0.0154706	0.15138	0.0903728	0.496703	0.499172	0.500792	0.503333	1	18379.29	1	18052.67	1	7464.928	0.109808	0.462146	0.330681	0.0973648	0.497024	0.499289	0.500724	0.502963	1	22908.17	2	0.999873	0.999968	1.00003	1.00013	0.8828736
6445	1	-262.2229	-226.853	-35.36995	5800088	1	0.129509	0.00338399	0.025103	0.0997603	0.0100071	0.00216437	0.0058249	0.0246234	0.0249442	0.00198172	0.179793	0.0821859	0.098992	0.0211744	0.158858	0.0562759	0.0542408	0.498242	0.49956	0.500347	0.501851	0	62000	7640.492	7640.492	1	22064.15	0.703922	0.0310587	0.0277587	0.237261	0.497451	0.49942	0.500617	0.502512	1	31536.83	3	0.999472	0.999865	1.00013	1.00053	0.9788225
6446	0	-269.9009	-223.2494	-46.6515	8.328087e+07	1	0.17023	0.032953	0.0162689	0.219602	0.00872962	0.0305262	0.00787551	0.013416	0.0349664	0.0192332	0.00405518	0.0281996	0.0652332	0.0676777	0.0188204	0.0918163	0.173885	0.497996	0.499517	0.500434	0.502052	1	49102.73	1	2074.323	1	39505.54	0.00503345	0.00573659	0.0663694	0.922861	0.496592	0.499143	0.500822	0.503443	1	17207.82	2	0.99986	0.999964	1.00004	1.00014	1.003488
6447	1	-267.0403	-231.0255	-36.01479	2.687146e+07	1	0.156943	0.0158023	0.00722444	0.139268	0.0054232	0.0111948	0.0310847	0.0263482	0.0265496	0.0746237	0.183127	0.066673	0.0400715	0.0174015	0.0354224	0.199403	0.0067455	0.498242	0.49956	0.500347	0.501851	0	62000	11490.57	11490.57	1	9833.673	0.0987081	0.35561	0.252224	0.293457	0.497964	0.499519	0.500449	0.502068	1	47971.37	3	0.999755	0.999937	1.00006	1.00025	1.043306
6448	0	-268.4882	-225.0495	-43.43867	2369154	1	0.14136	0.0301527	0.0298594	0.0853441	0.00229518	0.0443156	0.0262566	0.032779	0.0300002	0.00102455	0.00849943	0.0161232	0.0241915	0.0609455	0.00547456	0.10018	0.043404	0.498095	0.499584	0.500427	0.501895	1	55952.53	1	1978.312	1	25431.55	0.0562552	0.295892	0.132963	0.51489	0.496031	0.499	0.500973	0.503996	1	12733.49	3	0.999174	0.999789	1.00021	1.00083	0.6822056
6449	1	-270.5423	-226.1068	-44.43558	2249884	1	0.220818	0.0350531	0.00510403	0.0921239	0.00906168	0.0117809	0.031486	0.0208767	0.061014	0.00136953	0.0702216	0.0986421	0.00386424	0.0267548	0.0204813	0.0708214	0.0024231	0.497234	0.499338	0.500663	0.502765	1	26411.83	1	7560.254	1	10346.82	0.20137	0.0206814	0.746041	0.0319076	0.486143	0.496473	0.503534	0.513849	1	1052.034	2	0.999153	0.999783	1.00022	1.00085	0.7818967
6450	0	-253.8732	-220.0009	-33.87224	7.692681e+07	1	0.125398	0.0127064	0.00266593	0.103863	0.00162432	0.0390556	0.0465894	0.0241822	0.0174287	2.14151e-05	0.0312233	0.0373479	0.072109	0.0609455	0.00402504	0.164837	0.0850276	0.498242	0.49956	0.500347	0.501851	0	62000	28908.15	28908.15	1	57947.25	0.0743878	0.395902	0.246265	0.283445	0.497418	0.499344	0.500588	0.502651	1	29504.87	2	0.999855	0.999964	1.00004	1.00015	0.829051
6451	1	-246.5934	-227.9988	-18.59457	1e+08	0	0.163455	0.0112495	0.00246666	0.130365	0.00165182	0.0435721	0.031486	0.0459234	0.0208519	0.00952417	0.361357	0.0986421	0.170419	0.00776441	0.00167553	0.0416366	0.00131311	0.498242	0.49956	0.500347	0.501851	0	62000	48208.21	48208.21	1	26610.78	0.493061	0.190038	0.201385	0.115515	0.497308	0.499396	0.500665	0.50263	1	28515.97	3	0.999873	0.999968	1.00003	1.00013	1.143353
6452	0	-270.4522	-223.7653	-46.68686	1.791654e+07	1	0.165319	0.0210294	0.00831768	0.253167	0.0222268	0.0153925	0.040934	0.0122974	0.0354705	0.000913118	0.0121503	0.0816236	0.0208694	0.0446457	0.00300548	0.145905	0.123757	0.493188	0.498281	0.501724	0.506807	1	4355.707	1	9186.128	1	5150.606	0.122334	0.246629	0.400624	0.230412	0.497662	0.499473	0.500556	0.502309	1	37409.21	3	0.9997	0.999923	1.00008	1.0003	1.007025
